new2kid,Population,Population_density,Households,Med_hh_inc
"117873",221.205200111322,0.553013000278306,89.4688690413081,44500
"117874",221.205200111322,0.553013000278306,89.4688690413081,44500
"117875",221.205200111322,0.553013000278306,89.4688690413081,44500
"117876",238.703692110969,0.596759230277422,95.2915544693849,42594
"117877",235.855706255891,0.589639265639727,94.3438770502061,42904
"117878",227.648931920489,0.569122329801223,91.7237716805287,43815
"117879",211.551190410932,0.528877976027329,87.6847305237072,45769
"117880",211.273905982119,0.528184764955297,87.5977544128251,45800
"117881",211.273905982119,0.528184764955297,87.5977544128251,45800
"117882",211.273905982119,0.528184764955297,87.5977544128251,45800
"117883",211.273905982119,0.528184764955297,87.5977544128251,45800
"117884",283.617780107154,0.709044450267885,120.773847991735,45355
"117885",669.430210933422,1.67357552733355,292.032158848948,43674
"117886",478.620565573601,1.196551413934,202.241044519311,44979
"117887",364.417314370647,0.911043285926618,148.627539478813,45800
"117888",364.968548570092,0.91242137142523,149.086144307324,45713
"117889",405.043206925877,1.01260801731469,182.426658813099,37945
"117890",407.297442478974,1.01824360619744,184.302092721736,37400
"117891",367.361410353657,0.918403525884143,166.208512613247,37400
"117892",321.025765477443,0.802564413693607,145.197097763721,37404
"117893",326.328672090437,0.815821680226093,146.677263428853,37622
"117894",339.811661733554,0.849529154333884,148.070003029438,38832
"117895",333.021087694272,0.832552719235681,147.005741596277,38312
"117896",356.835501162375,0.892088752905936,150.738086116918,40189
"117897",342.289005673655,0.855722514184137,148.458267938544,39025
"117898",331.736179139023,0.829340447847557,146.804362653554,38215
"117899",302.082503686098,0.755206259215245,132.13381690065,38717
"117900",197.194216808641,0.492985542021602,85.4024953678598,39500
"117901",197.194216808641,0.492985542021602,85.4024953678598,39500
"117902",197.194216808641,0.492985542021602,85.4024953678598,39500
"117903",197.194216808641,0.492985542021602,85.4024953678598,39500
"117904",198.588191359058,0.496470478397644,85.9715423334988,39469
"117905",235.996867912747,0.589992169781868,101.242476709659,38800
"117906",236.005199975435,0.590012999938588,101.245878016368,38800
"117907",236.005199975435,0.590012999938588,101.245878016368,38800
"117908",236.005199975435,0.590012999938588,101.245878016368,38800
"117909",236.005199975435,0.590012999938588,101.245878016368,38800
"117910",236.005199975435,0.590012999938588,101.245878016368,38800
"117911",235.843415965034,0.589608539912585,101.186354063689,38800
"117912",355.282192048854,0.888205480122135,149.258791717576,38800
"117913",525.236434599918,1.3130910864998,217.011825786926,38800
"117914",390.554841243088,0.97638710310772,161.720041658304,39362
"117915",156.498965810725,0.391247414526812,65.6314328448152,40656
"117916",149.885073364183,0.374712683410458,62.9161849457559,40700
"117917",149.885073364183,0.374712683410458,62.9161849457559,40700
"117918",149.885073364183,0.374712683410458,62.9161849457559,40700
"117919",335.992803514098,0.839982008785246,139.266756896556,40700
"117920",458.445521402504,1.14611380350626,189.271444816253,40700
"117921",265.665941063978,0.664164852659945,109.177783998895,40700
"117922",265.665941063978,0.664164852659945,109.177783998895,40700
"117923",257.723567898024,0.644308919745059,106.086563277818,40415
"117924",191.974351185375,0.479935877963437,80.4965617946426,38055
"117925",365.462746958712,0.91365686739678,159.388978818851,40197
"117926",211.342785785301,0.528356964463252,93.1768731535458,37231
"117927",123.396660547268,0.308491651368169,54.4777000887866,35013
"117928",231.411650992696,0.578529127481739,99.1422530044778,36115
"117929",268.076602888929,0.670191507222324,114.303330900865,36373
"117930",250.392045473939,0.625980113684847,106.990708391755,36254
"117931",312.000924816128,0.78000231204032,134.183622522767,35536
"117932",358.761955520686,0.896904888801715,154.649814418864,35094
"117933",299.11363512392,0.747784087809799,128.022715840362,36021
"117934",294.444337799808,0.736110844499521,125.938334598537,36088
"117935",272.198172497421,0.680495431243553,116.007613455676,36400
"117936",272.198172497421,0.680495431243553,116.007613455676,36400
"117937",272.198172497421,0.680495431243553,116.007613455676,36400
"117938",269.720790172403,0.674301975431008,114.974030834741,36431
"117939",116.393357706762,0.290983394266906,50.8143069876557,38511
"117940",62.1461056830305,0.155365264207576,28.3627066604078,39865
"117941",61.1105443537232,0.152776360884308,27.9402603708005,39900
"117942",61.1105443537232,0.152776360884308,27.9402603708005,39900
"117943",61.1105443537232,0.152776360884308,27.9402603708005,39900
"117944",61.1105443537232,0.152776360884308,27.9402603708005,39900
"117945",61.1105443537232,0.152776360884308,27.9402603708005,39900
"117946",61.1105443537232,0.152776360884308,27.9402603708005,39900
"117947",61.1105443537232,0.152776360884308,27.9402603708005,39900
"117948",61.1105443537232,0.152776360884308,27.9402603708005,39900
"117949",57.0783933679646,0.142695983419911,26.0967266633543,39900
"117950",6.94255908807778,0.0173563977201944,3.17419703280294,39900
"118339",17294.3568965522,43.2358922413804,7789.74209708759,41208
"118340",8973.26706696335,22.4331676674084,3915.43453946779,41807
"118341",3949.37366247778,9.87343415619444,1708.72643700474,41414
"118342",3204.00386266022,8.01000965665056,1426.65641061814,40663
"118343",1906.90206171995,4.76725515429989,853.805852027104,42689
"118344",1207.19869708794,3.01799674271986,539.207394113059,43700
"118345",1609.92806997403,4.02482017493507,680.639270960318,45997
"118346",1562.40282363289,3.90600705908223,660.761093436114,46400
"118347",1911.27767026522,4.77819417566304,862.425480964357,46400
"118348",1863.2908309667,4.65822707741675,794.932288961541,46400
"118349",1420.21556057585,3.55053890143963,607.691399270348,46400
"118350",1553.93097700508,3.88482744251269,657.599078077696,46400
"118351",1693.56153983468,4.2339038495867,709.714514483465,46400
"118352",1543.28577061925,3.85821442654813,647.898057683001,45795
"118353",973.488491561885,2.43372122890471,415.346137395035,42957
"118354",1010.47435977399,2.52618589943496,445.901821590831,45166
"118355",1027.12024860803,2.56780062152007,458.194906442243,46100
"118356",1027.12024860803,2.56780062152007,458.194906442243,46100
"118357",1079.66511154472,2.69916277886179,474.020999419521,46100
"118358",10365.7774264669,25.9144435661673,5436.18300357134,44378
"118359",2193.43448624271,5.48358621560677,1027.99618920223,45771
"118360",1756.21332455499,4.39053331138748,779.952748354699,44762
"118361",1391.78109908913,3.47945274772284,634.756358962214,41674
"118362",1244.81660641988,3.11204151604971,568.552012017855,41729
"118363",1511.96006760195,3.77990016900487,653.454951356999,43666
"118364",1741.64063736625,4.35410159341562,726.451518054881,45000
"118365",1760.4281245877,4.40107031146925,778.16836753268,42749
"118366",9400.03673522891,23.5000918380723,4460.33182978452,43289
"118367",1526.75871480883,3.81689678702208,638.300670409268,44772
"118368",2633.81320826082,6.58453302065204,1229.50831994565,42470
"118369",3423.08102977498,8.55770257443745,1618.03797134994,41800
"118370",830.448287423791,2.07612071855948,340.498212674218,41800
"118371",785.222758732146,1.96305689683037,311.938997963988,41800
"118372",797.29899282555,1.99324748206387,316.597235495398,41800
"118373",1387.85440399289,3.46963600998223,578.365203750809,41941
"118374",2595.9759971346,6.4899399928365,1071.27966672405,42079
"118375",5027.65389214764,12.5691347303691,2019.20705728085,41500
"118376",16082.8427754466,40.2071069386166,6683.92306123531,41891
"118377",18313.7387056677,45.7843467641692,7742.91780891866,43946
"118378",16544.8317749282,41.3620794373205,6791.94643812513,44973
"118379",6615.52692997739,16.5388173249435,2742.23029643308,46658
"118380",1847.54396540528,4.6188599135132,777.670849056915,47091
"118381",1092.29104151158,2.73072760377896,464.614621376619,47281
"118382",782.150967768672,1.95537741942168,332.758119343961,47299
"118383",28621.7890465294,71.5544726163235,12494.1100732115,42380
"118384",32565.4948533958,81.4137371334894,14641.7442269484,44261
"118385",30887.6243731125,77.2190609327812,13055.1106258401,45416
"118386",97732.221841284,244.33055460321,42386.7285662517,41731
"118387",114360.633135964,285.90158283991,49433.5718782269,37957
"118388",86097.5310845537,215.243827711384,37461.1713674181,45197
"118389",24268.6321228445,60.6715803071113,9780.7859803782,50659
"118390",18743.3056508479,46.8582641271197,7749.82348384833,44749
"118391",3790.92197412167,9.47730493530417,1535.32588794157,50476
"118392",3889.10823299094,9.72277058247734,1614.86197017628,51277
"118393",3445.412436469,8.61353109117249,1462.3688781196,49609
"118394",12126.0873199521,30.3152182998801,4971.21195021713,47809
"118395",20069.8717979233,50.1746794948082,8622.68788855557,50836
"118396",779.284595255261,1.94821148813815,312.26553315925,51223
"118397",677.523630457121,1.6938090761428,263.570384258209,51199
"118398",899.576996517181,2.24894249129295,354.737334179202,46864
"118401",11571.4634882827,28.9286587207067,4762.0960576666,37700
"118402",8383.69749813047,20.9592437453262,3462.05334326165,37748
"118403",2459.34205163546,6.14835512908865,1023.54843870745,39733
"118404",2193.9317804219,5.48482945105474,913.579482191615,38245
"118405",5025.96364259484,12.5649091064871,2123.59386146397,37200
"118406",20089.8969771793,50.2247424429484,8730.64067052812,37200
"118407",13342.7780060543,33.3569450151358,6025.00725652254,37221
"118408",9840.64607877044,24.6016151969261,4227.05642332282,39703
"118409",4940.54579769698,12.3513644942425,2035.02739917377,40915
"118410",1946.30125077716,4.86575312694289,823.717780056669,43412
"118411",1494.13281159743,3.73533202899357,648.167809380534,44300
"118412",1473.24264731164,3.68310661827911,637.767240173623,44300
"118413",1023.7603496182,2.55940087404549,427.156456878788,44300
"118414",859.022813843217,2.14755703460804,359.44101537129,44123
"118415",582.948319991602,1.457370799979,252.421270823725,43400
"118416",582.875083312537,1.45718770828134,252.39224554984,43400
"118417",619.334552392958,1.54833638098239,265.832258680328,43400
"118418",1016.51818218264,2.54129545545659,412.245613954757,43400
"118419",1049.71339200675,2.62428348001687,424.530565781128,43400
"118420",1049.90653148332,2.6247663287083,424.595800190767,43400
"118421",1051.27599647181,2.62818999117954,425.0583479911,43400
"118422",998.032377951935,2.49508094487984,402.946631665951,42593
"118423",833.669456714561,2.0841736417864,334.68781699849,39394
"118424",999.978010302403,2.49994502575601,419.486087555714,38700
"118425",2448.42919686779,6.12107299216948,1138.63626582652,38700
"118426",2381.87891973878,5.95469729934694,1109.40421382183,38700
"118427",12580.1987595882,31.4504968989704,6348.08605487605,38700
"118428",1257.84276202225,3.14460690505563,521.239676852227,38700
"118429",665.189441825043,1.66297360456261,280.597214602434,38700
"118430",670.549566116686,1.67637391529171,282.638907354471,39040
"118431",783.293115379247,1.95823278844812,343.243979044771,41795
"118432",1061.95614020794,2.65489035051984,451.173699779372,41913
"118433",980.907224632044,2.45226806158011,420.721116207471,42000
"118434",1343.52964942016,3.35882412355041,565.726776234203,42000
"118435",1352.84028994994,3.38210072487485,559.32584084008,41424
"118436",1263.50286100364,3.15875715250909,512.335001565499,40600
"118437",1213.11802757675,3.03279506894187,492.725817849085,40600
"118438",601.261357892128,1.50315339473032,253.980452710316,40096
"118439",516.002065480039,1.2900051637001,218.391793830109,39592
"118440",549.944728637637,1.37486182159409,226.551387443762,38500
"118441",557.336008538986,1.39334002134746,232.110354095462,38500
"118442",554.721232267829,1.38680308066957,230.143786154983,38500
"118443",558.500234538274,1.39625058634568,230.105004245343,38500
"118444",682.526907958445,1.70631726989611,282.121400580935,38500
"118445",806.94903657565,2.01737259143912,336.348059416153,39741
"118446",964.871035993637,2.41217758998409,405.002224756572,40800
"118447",964.871035993637,2.41217758998409,405.002224756572,40800
"118448",974.94229514705,2.43735573786763,417.634480436799,40800
"118449",1120.70474045113,2.80176185112782,498.860056984982,40800
"118450",1551.17569130248,3.87793922825621,688.443090599961,40800
"118451",1848.16766263934,4.62041915659834,815.363000012375,42436
"118452",1654.79863303075,4.13699658257686,672.243855059441,44744
"118453",2117.76511701812,5.29441279254529,806.383244472378,45600
"118454",2117.76511701812,5.29441279254529,806.383244472378,45600
"118455",43512.9883055106,108.782470763776,19198.4810296656,40846
"118456",40784.5009433864,101.961252358466,16958.3473167669,42726
"118457",2076.69932468297,5.19174831170742,798.883699878622,43918
"118458",621.559874936525,1.55389968734131,244.019802752858,43800
"118459",671.709872894785,1.67927468223696,262.123845596414,43800
"118460",622.396042299867,1.55599010574967,244.957882198837,43555
"118461",625.605214585364,1.56401303646341,250.549309361894,41820
"118462",704.29138742458,1.76072846856145,278.963962339442,41600
"118463",641.252523810318,1.60313130952579,256.654422903282,41600
"118464",1781.59652405829,4.45399131014572,659.633524695875,41600
"118465",2093.72453040559,5.23431132601398,769.937751534552,41600
"118466",5720.73046467893,14.3018261616973,2326.60755588631,41884
"118467",397.853665817278,0.994634164543196,158.170933466602,43396
"118468",365.52335761828,0.9138083940457,145.201333787958,43400
"118469",509.39279383415,1.27348198458538,208.430766672416,43630
"118470",944.257554974577,2.36064388743644,399.605663311591,44069
"118471",1642.28853377785,4.10572133444462,706.610460231998,44400
"118472",1327.32450017402,3.31831125043504,564.466043387119,45398
"118473",1508.1106790675,3.77027669766875,615.468436110418,51500
"118474",1530.120650095,3.82530162523751,623.031295867351,51500
"118475",25111.5618806079,62.7789047015198,11329.1381816265,48736
"118476",37996.123396178,94.990308490445,19108.2413584184,45106
"118477",1695.70462304003,4.23926155760007,757.007300748472,51042
"118478",893.752789043807,2.23438197260952,378.427560497661,51500
"118479",893.752789043807,2.23438197260952,378.427560497661,51500
"118480",875.137837149426,2.18784459287356,370.288556502508,51376
"118481",1440.05499396896,3.60013748492239,606.481889688806,47878
"118482",36302.0505996905,90.7551264992263,15210.7691162168,40271
"118483",28398.8526552305,70.9971316380763,12203.4305657712,38633
"118484",10568.4284642632,26.4210711606581,4562.33248953954,47287
"118485",24608.8235532351,61.5220588830877,9855.919281618,50016
"118486",52547.653231193,131.369133077982,23267.4577270357,44062
"118487",16919.8987066194,42.2997467665486,7381.8450219683,42467
"118488",3483.76707377968,8.70941768444921,1451.99083010242,46900
"118489",2108.65239049485,5.27163097623713,882.154434286766,46900
"118490",2058.54714509322,5.14636786273305,861.317953199361,46903
"118491",2698.63353026525,6.74658382566312,1071.53161152011,50367
"118492",4883.24896751622,12.2081224187906,2010.03111736607,54150
"118493",20892.1134196095,52.2302835490238,8777.11440761773,51781
"118494",19083.6156633968,47.709039158492,7939.33431720561,43754
"118495",27367.1944826133,68.4179862065333,12218.0311130269,42140
"118496",14612.676854336,36.5316921358399,6457.518238427,45234
"118497",17250.2459429126,43.1256148572816,7420.95739685169,46826
"118498",11210.798834239,28.0269970855976,4571.60992441286,45819
"118499",41798.814380487,104.497035951217,18697.9757229846,38692
"118500",76889.2051863536,192.223012965884,34910.9666993595,31985
"118501",49972.9808236277,124.932452059069,20741.2823083465,38445
"118502",52196.9795123138,130.492448780785,22118.7422683866,42583
"118503",23536.8608072991,58.8421520182478,10375.1661682875,37766
"118504",6823.87188364988,17.0596797091247,2944.12146965972,42521
"118505",37205.2437151065,93.0131092877662,16470.0337506797,43892
"118506",10107.3107789671,25.2682769474177,4399.55951967805,43552
"118507",3279.730241125,8.19932560281251,1383.02822529466,43044
"118508",2535.8802235702,6.3397005589255,1024.49031248828,48406
"118509",2467.72793828886,6.16931984572215,1035.74692520478,48414
"118510",5051.47974997761,12.628699374944,2144.45309619876,47382
"118511",1801.21968098799,4.50304920246997,765.144738670232,48599
"118512",18685.0099716692,46.712524929173,7835.48797816594,45879
"118513",9171.7729020896,22.929432255224,4013.25327519143,44740
"118514",4620.99737294304,11.5524934323576,1881.31374475206,46223
"118515",3892.46130164562,9.73115325411405,1734.4918306717,48275
"118516",1318.51312221572,3.2962828055393,560.839960241621,48300
"118517",2366.72515063684,5.91681287659211,991.940123661999,45469
"118518",2190.94564941996,5.4773641235499,909.480106865796,43804
"118519",1957.47408524865,4.89368521312161,812.657627524464,43709
"118520",1547.71740282305,3.86929350705763,669.621694618787,43887
"118521",780.927754506314,1.95231938626578,331.809317321964,43726
"118522",217.082055252896,0.542705138132239,87.9287585207545,43969
"118523",219.199815076841,0.547999537692103,88.7198013525867,44242
"118524",219.557562720229,0.548893906800573,88.8534301549217,44288
"118525",221.205200111322,0.553013000278306,89.4688690413081,44500
"118526",221.205200111322,0.553013000278306,89.4688690413081,44500
"118527",221.205200111322,0.553013000278306,89.4688690413081,44500
"118528",220.946342379601,0.552365855949002,89.4200987116602,44534
"118529",214.055094514908,0.535137736287269,88.1217468029975,45436
"118530",211.273905982119,0.528184764955297,87.5977544128251,45800
"118531",211.273905982119,0.528184764955297,87.5977544128251,45800
"118532",211.273905982119,0.528184764955297,87.5977544128251,45800
"118533",384.373920689953,0.960934801724883,167.095565108378,44743
"118534",1809.44008962048,4.52360022405119,819.248770930813,41284
"118535",1992.60386610627,4.98150966526568,903.534355164304,40200
"118536",1118.91510486804,2.7972877621701,502.882622673163,41015
"118537",436.292776388779,1.09073194097195,183.459500797403,44695
"118538",364.417314370647,0.911043285926618,148.627539478813,45800
"118539",381.97349573282,0.954933739332049,163.23358088718,42803
"118540",407.297442478974,1.01824360619744,184.302092721736,37400
"118541",386.778763684107,0.966946909210267,175.005817184639,37400
"118542",323.701853713535,0.809254634283838,146.427937440173,37400
"118543",320.722939519853,0.801807348799632,145.078298536874,37400
"118544",320.722939519853,0.801807348799632,145.078298536874,37400
"118545",1058.77514016188,2.64693785040471,527.142441544873,37400
"118546",3062.6034776426,7.6565086941065,1564.4551896523,37400
"118547",320.722939519853,0.801807348799632,145.078298536874,37400
"118548",320.599804726184,0.80149951181546,145.018813037883,37401
"118549",271.172963264599,0.677932408161498,121.141075151584,37882
"118550",197.194216808641,0.492985542021602,85.4024953678598,39500
"118551",197.194216808641,0.492985542021602,85.4024953678598,39500
"118552",197.194216808641,0.492985542021602,85.4024953678598,39500
"118553",197.194216808641,0.492985542021602,85.4024953678598,39500
"118554",207.698530857102,0.519246327142755,89.6905564616654,39278
"118555",234.979118267601,0.587447795669002,100.82701191715,38815
"118556",236.256354145323,0.590640885363308,101.284205368636,38823
"118557",239.236505017237,0.598091262543092,101.7389909385,39083
"118558",239.564493672765,0.598911234181911,101.789043608318,39109
"118559",240.385795321248,0.60096448830312,101.914378248846,39174
"118560",237.705794312178,0.594264485780446,100.973754286663,39158
"118561",198.587775551106,0.496469438877765,87.4791714347927,38800
"118562",333.023294956602,0.832558237391505,141.097068106061,38800
"118563",508.006029780964,1.27001507445241,210.206661431349,38800
"118564",318.748353454591,0.796870883636478,135.459166727184,38800
"118565",162.128583648176,0.405321459120441,70.135768322328,39685
"118566",149.885073364183,0.374712683410458,62.9161849457559,40700
"118567",149.885073364183,0.374712683410458,62.9161849457559,40700
"118568",149.885073364183,0.374712683410458,62.9161849457559,40700
"118569",223.193075071652,0.55798268767913,92.9907436673462,40700
"118570",487.88010294966,1.21970025737415,201.520422528496,40700
"118571",356.92551811734,0.892313795293349,157.139132182745,40700
"118572",327.806216088438,0.819515540221095,149.611113927878,40651
"118573",146.980373411141,0.367450933527854,64.1266627925524,36343
"118574",95.7390679459393,0.239347669864848,43.0411948114309,34600
"118575",95.7390679459393,0.239347669864848,43.0411948114309,34600
"118576",95.7390679459393,0.239347669864848,43.0411948114309,34600
"118577",95.7390679459393,0.239347669864848,43.0411948114309,34600
"118578",95.7390679459393,0.239347669864848,43.0411948114309,34600
"118579",140.758912997851,0.351897282494627,61.6570484377225,35237
"118580",99.1377802466347,0.247844450616587,44.4465734979783,34655
"118581",278.108542983043,0.695271357457608,120.821533343516,34600
"118582",387.415801663084,0.968539504157711,167.440933780009,34600
"118583",387.415801663084,0.968539504157711,167.440933780009,34600
"118584",379.341839803178,0.948354599507946,163.836705246285,34743
"118585",283.877790352928,0.709694475882319,121.221412166672,36238
"118586",272.198172497421,0.680495431243553,116.007613455676,36400
"118587",272.198172497421,0.680495431243553,116.007613455676,36400
"118588",142.936386423095,0.357340966057738,62.0786198206727,38298
"118589",61.1105443537232,0.152776360884308,27.9402603708005,39900
"118590",61.1105443537232,0.152776360884308,27.9402603708005,39900
"118591",61.1105443537232,0.152776360884308,27.9402603708005,39900
"118592",61.1105443537232,0.152776360884308,27.9402603708005,39900
"118593",61.1105443537232,0.152776360884308,27.9402603708005,39900
"118594",61.1105443537232,0.152776360884308,27.9402603708005,39900
"118595",61.1105443537232,0.152776360884308,27.9402603708005,39900
"118596",61.1105443537232,0.152776360884308,27.9402603708005,39900
"118597",61.1105443537232,0.152776360884308,27.9402603708005,39900
"118598",61.1105443537232,0.152776360884308,27.9402603708005,39900
"118599",61.1105443537232,0.152776360884308,27.9402603708005,39900
"118600",56.5232913356039,0.14130822833901,25.8429292953134,39900
"118601",16.2341345710003,0.0405853364275007,7.42238432999208,39900
"118989",96778.8735268892,241.947183817223,44332.4954282078,38509
"118990",43091.7207238106,107.729301809526,19392.0534452091,41685
"118991",29678.5477227595,74.1963693068987,12835.0372184167,40792
"118992",6044.76736824412,15.1119184206103,2694.39163765101,40920
"118993",1753.67639276235,4.38419098190588,784.523696171445,43260
"118994",6392.50038952718,15.9812509738179,2765.95675111065,43565
"118995",18978.8823507161,47.4472058767901,8381.94633633396,44649
"118996",4496.78724406543,11.2419681101636,2051.77391438204,46400
"118997",7528.41190622725,18.8210297655681,3479.15945611605,46400
"118998",3686.62886830142,9.21657217075354,1653.69368797227,46400
"118999",1706.95756133691,4.26739390334226,714.714419178697,46400
"119000",1706.95756133691,4.26739390334226,714.714419178697,46400
"119001",1528.25640765467,3.82064101913668,641.64468069929,46400
"119002",1051.26666035785,2.62816665089462,446.606678010658,46400
"119003",1376.36567283507,3.44091418208769,578.792702380434,46358
"119004",1269.73022028924,3.17432555072309,538.457534542311,46012
"119005",1036.49003447605,2.59122508619012,460.959318974327,46088
"119006",1055.61704739144,2.63904261847859,466.765570769944,46100
"119007",1111.85011138375,2.77962527845937,483.678162224831,46100
"119008",1837.11808946652,4.59279522366629,798.630846234509,45715
"119009",3236.96273582597,8.09240683956491,1443.64369081346,42407
"119010",2215.66282614423,5.53915706536057,1002.18793437123,41442
"119011",1337.40600611888,3.34351501529719,610.42894568504,41684
"119012",1241.32506203639,3.10331265509097,567.442337164953,41700
"119013",1253.54307282398,3.13385768205995,571.325438118112,41800
"119014",1438.3994004285,3.59599850107124,615.247139364258,43307
"119015",1159.58431501781,2.89896078754453,505.876574541482,41804
"119016",1205.05087667546,3.01262719168866,518.174054180815,41800
"119017",1611.98229830311,4.02995574575778,622.303015162265,42364
"119018",952.944764897029,2.38236191224257,399.474261269003,42747
"119019",986.724527642639,2.4668113191066,414.147073273668,41800
"119020",904.423956981448,2.26105989245362,382.821644647379,41800
"119021",839.955348198844,2.09988837049711,337.520196808691,41800
"119022",1033.08547207128,2.5827136801782,424.340542980023,41800
"119023",1165.70485035126,2.91426212587814,484.941347988642,41800
"119024",2251.80648102427,5.62951620256068,950.608357065774,41600
"119025",2187.64799736396,5.4691199934099,922.179054207943,41500
"119026",19687.0390416485,49.2175976041212,7840.06267554642,41382
"119027",30956.110685208,77.3902767130201,12893.6822898173,44240
"119028",8219.17522759019,20.5479380689755,3569.58600178275,45001
"119029",9666.78604164479,24.166965104112,4202.21720502995,46754
"119030",1859.07188276704,4.64767970691761,788.407421060714,46508
"119031",1691.54836939523,4.22887092348807,721.27147153077,47236
"119032",1744.08446621982,4.36021116554954,713.743643273081,47283
"119033",15498.1004027366,38.7452510068415,6435.93678193411,46923
"119034",11151.8726889145,27.8796817222862,5038.81842674802,47104
"119035",41521.9483996025,103.804870999006,17481.8253637604,45698
"119036",63117.0522945994,157.792630736499,26545.6630799093,43099
"119037",20474.1067628051,51.1852669070126,8477.66214802554,44793
"119038",58098.8644099001,145.24716102475,23094.1735118252,53095
"119039",11069.1546900616,27.672886725154,4505.55416547649,46651
"119040",33371.8031906755,83.4295079766887,13347.3622610793,47523
"119041",4030.09088888639,10.075227222216,1617.33822622138,49972
"119042",3203.57674415486,8.00894186038715,1255.8659954642,50900
"119043",2736.12095803414,6.84030239508534,1051.40154833126,47825
"119044",2254.08813625755,5.63522034064389,869.593737747617,47593
"119045",1196.79032510363,2.99197581275907,493.85466246279,51269
"119046",958.653376762217,2.39663344190554,398.092236434019,51281
"119047",974.976225159354,2.43744056289838,388.962521488008,46088
"119048",996.932401351372,2.49233100337843,394.707884837985,44963
"119049",1075.61477984595,2.68903694961487,438.197728405102,44900
"119050",1633.10978747416,4.08277446868539,696.786086222842,44658
"119052",3238.40442897046,8.09601107242615,1315.24028205676,40537
"119053",1183.14000991803,2.95785002479506,485.478973016253,41481
"119054",1687.21132234117,4.21802830585292,713.488688301987,40595
"119055",3807.73612721842,9.51934031804605,1628.94054973546,39265
"119056",10155.1326582996,25.387831645749,4372.58837464566,37790
"119057",7922.46244795934,19.8061561198983,3336.74159915217,37801
"119058",3444.80573179697,8.61201432949243,1388.97539563064,40300
"119059",4946.00631937933,12.3650157984483,2064.57979773494,40934
"119060",1926.49480115846,4.81623700289616,810.142531799351,42861
"119061",1476.90592100069,3.69226480250172,647.414739354896,44300
"119062",1478.58212598204,3.69645531495509,647.48801431533,44300
"119063",1215.82359862896,3.03955899657241,517.558684959305,44283
"119064",960.71332190207,2.40178330475518,400.901240725021,44997
"119065",938.288931210489,2.34572232802622,393.250411288918,45369
"119066",750.179644841523,1.87544911210381,318.698648060976,44410
"119067",953.07806557705,2.38269516394263,395.280180010105,44573
"119068",1047.80788197309,2.61951970493272,424.216043013768,43465
"119069",1038.99461087728,2.59748652719319,427.150797434769,42992
"119070",981.465362413924,2.45366340603481,411.582029619009,43782
"119071",937.480206338321,2.3437005158458,397.691613061538,44813
"119072",1026.59593608352,2.56648984020879,419.12304344338,43646
"119073",892.232222818563,2.23058055704641,359.008539505811,40680
"119074",805.398276059827,2.01349569014957,322.946985999539,38700
"119075",1285.30347886844,3.2132586971711,561.047923343376,38700
"119076",1289.8738241319,3.22468456032976,580.199775919069,38700
"119077",686.390512452998,1.7159762811325,294.65214208268,38700
"119078",669.651160653008,1.67412790163252,283.555043273655,38700
"119079",697.134030442839,1.7428350761071,301.77439401419,38700
"119080",712.456373389204,1.78114093347301,302.063864765752,39107
"119081",671.161653110393,1.67790413277598,282.967933506099,39057
"119082",892.308697028136,2.23077174257034,376.470092378628,40603
"119083",1121.03043775274,2.80257609438184,474.596827661742,42000
"119084",1321.8775780373,3.30469394509325,556.834948099551,42000
"119085",1342.17997567812,3.3554499391953,553.718592898533,41341
"119086",1332.71503403097,3.33178758507743,548.740102282307,41264
"119087",4135.05801980284,10.3376450495071,1712.14706817421,40648
"119088",3051.35861446584,7.6283965361646,1270.79810654435,38962
"119089",559.247390556536,1.39811847639134,234.136205735659,38523
"119090",560.148625462821,1.40037156365705,234.225717590295,38500
"119091",560.660068321646,1.40165017080412,234.610372729108,38500
"119092",560.660068321646,1.40165017080412,234.610372729108,38500
"119093",680.878519549179,1.70219629887295,284.208206477835,38500
"119094",875.93607495545,2.18984018738862,364.681978229915,38500
"119095",904.929776219711,2.26232444054928,377.823679196373,39328
"119096",964.871035993637,2.41217758998409,405.002224756572,40800
"119097",964.871035993637,2.41217758998409,405.002224756572,40800
"119098",1067.07135513283,2.66767838783207,459.839091487899,40800
"119099",1216.85583404791,3.04213958511978,540.207837670552,40800
"119100",5595.34444414182,13.9883611103546,2461.84036998126,40800
"119101",11238.9028217811,28.0972570544526,4965.61308374048,42365
"119102",14335.7288666731,35.8393221666827,5378.99474693549,44941
"119103",20010.2438520163,50.0256096300406,7951.57697819145,45480
"119104",19385.5792350977,48.4639480877443,7272.14570693322,46257
"119105",50271.6047341234,125.679011835308,19471.237793917,38856
"119106",31455.2717932195,78.6381794830486,12241.3059274272,41120
"119107",2916.69707392922,7.29174268482304,1117.51526036526,46425
"119108",644.489741299108,1.61122435324777,253.478944924341,43904
"119109",938.697142472972,2.34674285618243,358.505683361405,43800
"119110",813.200249063006,2.03300062265751,313.936368314723,43397
"119111",800.3369777457,2.00084244436425,311.232073702148,42269
"119112",967.449072456562,2.41862268114141,372.095797098678,41600
"119113",944.541347556361,2.3613533688909,363.988724527884,41600
"119114",1919.89904256567,4.79974760641418,708.527653618291,41600
"119115",2093.72453040559,5.23431132601398,769.937751534552,41600
"119116",21796.5252844386,54.4913132110964,9434.18582231526,40252
"119117",35588.5518281691,88.9713795704227,15713.0267419604,39762
