new2kid,ha_2031,urban_ha,ha_change
"152226",8.93749967217445,8.9375,-0
"152227",22.0000001136214,22,0
"152228",32.937500346452,32.9375,0
"152229",49.9375000596046,49.9375,0
"152230",105.375003721565,41.5625,63.8125
"152231",126.37499794364,47.8125,78.5625
"152232",10.5000004172325,10.5,0
"152233",2.56250007078052,2.5625,0
"152234",3.93749997019768,3.9375,-0
"152235",14.0625001862645,14.0625,0
"152236",18.749999627471,18.75,-0
"152237",3.62499987240881,3.625,-0
"152238",15.750000346452,15.75,0
"152239",21.3125001639128,21.3125,0
"152240",4.25000004470348,4.25,0
"152241",18.2499999180436,18.25,-0
"152242",10.1874998770654,10.1875,-0
"152243",0.812499993480742,0.8125,-0
"152244",13.6249996721745,13.625,-0
"152245",8.37499988265336,8.375,-0
"152246",41.7499995790422,41.75,-0
"152247",26.4375008642673,26.4375,0
"152248",0.937500037252903,0.9375,0
"152249",23.7499998882413,23.75,-0
"152250",29.5624993741512,29.5625,-0
"152251",66.2499991245568,66.25,-0
"152252",41.0624995827675,41.0625,-0
"152253",23.5624993219972,23.5625,-0
"152254",2.74999998509884,2.75,-0
"152255",23.687500320375,23.6875,0
"152256",38.6875011026859,38.6875,0
"152257",2.25000008940697,2.25,0
"152258",23.9374998724088,23.9375,-0
"152259",31.3749998807907,31.375,-0
"152260",13.0624996498227,13.0625,-0
"152261",2.06249995389953,2.0625,-0
"152262",19.4999999366701,19.5,-0
"152263",33.4374997764826,33.4375,-0
"152264",31.3125006854534,31.3125,0
"152265",12.1250001713634,12.125,0
"152266",26.1250000447035,26.125,0
"152267",45.5624999362044,45.5625,-0
"152268",25.9999999776483,26,-0
"152269",181.625001225621,102.3125,79.3125
"152270",103.937497735024,103.9375,-0
"152271",93.8749998807907,93.875,-0
"152272",29.8749998211861,29.875,-0
"152273",45.5000001937151,45.5,0
"152274",18.8750009983778,18.875,0
"152275",3.06250005960464,3.0625,0
"152276",108.249998092651,57,51.25
"152277",116.937498003244,64.625,52.3125
"152278",4.43749986588955,4.4375,-0
"152279",16.1250002682209,16.125,0
"152280",5.81250004470348,5.8125,0
"152281",2.87499997066334,2.875,-0
"152282",3.00000007264316,3,0
"152283",16.5624998509884,16.5625,-0
"152284",54.8125006258488,54.8125,0
"152285",32.062497548759,32.0625,-0
"152286",28.4375008195639,28.4375,0
"152287",53.3749999362044,53.375,-0
"152288",8.24999995529652,8.25,-0
"152289",98.4999975189567,46.6875,51.8125
"152290",182.499995268881,98.0625,84.4375
"152291",108.999997004867,82.9375,26.0625
"152292",29.6875001164153,29.6875,0
"152293",21.8124996870756,21.8125,-0
"152294",9.93749983608723,9.9375,-0
"152295",44.0624998882413,44.0625,-0
"152296",4.06250008381903,4.0625,0
"152297",28.3750001341105,28.375,0
"152298",8.81249979138374,8.8125,-0
"152299",15.0625003501773,15.0625,0
"152300",24.0000005811453,24,0
"152301",15.4374998062849,15.4375,-0
"152302",48.0624997988343,48.0625,-0
"152303",35.1250001229346,35.125,0
"152304",23.3750002458692,23.375,0
"152305",33.9374985545874,33.9375,-0
"152306",227.125000953674,218,9.125
"152307",162.312501203269,142.5625,19.75
"152308",29.3124997988343,29.3125,-0
"152309",32.5000006705523,32.5,0
"152310",59.7499996423721,59.75,-0
"152311",56.3125021755695,56.3125,0
"152312",59.6250012516975,59.625,0
"152313",14.8750005871989,14.875,0
"152314",46.5624995529652,46.5625,-0
"152315",12.3124999925494,12.3125,-0
"152316",6.06250008568168,6.0625,0
"152317",6.00000005215406,6,0
"152318",56.1875000596046,56.1875,0
"152319",38.8125002384186,38.8125,0
"152320",28.8124985992908,28.8125,-0
"152321",20.2500004321337,20.25,0
"152322",32.5624998658895,32.5625,-0
"152323",22.1874996088445,22.1875,-0
"152324",28.1250011175871,28.125,0
"152325",17.0625003054738,17.0625,0
"152326",9.43749994039536,9.4375,-0
"152327",21.4374995790422,21.4375,-0
"152328",15.1250001043081,15.125,0
"152329",3.56250014156103,3.5625,0
"152330",14.249999797903,14.25,-0
"152331",17.8125002421439,17.8125,0
"152332",21.4999998454005,21.5,-0
"152333",4.43749986588955,4.4375,-0
"152334",12.6875000074506,12.6875,0
"152335",11.9999997317791,12,-0
"152336",4.68749990686774,4.6875,-0
"152337",32.3750000447035,32.375,0
"152338",30.2499999292195,30.25,-0
"152339",4.12500016391277,4.125,0
"152340",1.43750002607703,1.4375,0
"152341",4.37500011175871,4.375,0
"152342",14.2499999143183,14.25,-0
"152343",94.6249976055697,67.625,27
"152344",24.6874996460974,24.6875,-0
"152345",9.00000010151416,9,0
"152346",2.81249992549419,2.8125,-0
"152347",0.68749999627471,0.6875,-0
"152348",1.81249994784594,1.8125,-0
"152349",3.43750007450581,3.4375,0
"152350",1.06250001117587,1.0625,0
"152351",4.56250016577542,4.5625,0
"152352",13.1874996237457,13.1875,-0
"152353",11.6250002756715,11.625,0
"152354",14.0625005587935,14.0625,0
"152355",5.12499995529652,5.125,-0
"152356",19.6874994784594,19.6875,-0
"152357",13.1249996833503,13.125,-0
"152358",14.0000000596046,14,0
"152359",95.4374983906746,95.4375,-0
"152360",33.8750002905726,33.875,0
"152799",157.937494153157,140.5,17.4375
"152803",354.715287685394,315.3125,39.4028
"152804",180.68749755621,133.875,46.8125
"152805",36.3750000018626,36.375,0
"152806",166.562502412125,108.125,58.4375
"152807",158.562496304512,119.8125,38.75
"152808",100.562497507781,70,30.5625
"152809",5.87499998509884,5.875,-0
"152810",17.6874997094274,17.6875,-0
"152811",20.3750008717179,20.375,0
"152812",10.4374999180436,10.4375,-0
"152813",10.1249996223487,10.125,-0
"152814",5.74999991804361,5.75,-0
"152815",2.81249992549419,2.8125,-0
"152816",10.4999996721745,10.5,-0
"152817",29.5625004917383,29.5625,0
"152818",22.9375012218952,22.9375,0
"152819",217.874994874001,160.0625,57.8125
"152820",101.812497526407,52.8125,49
"152821",48.624999076128,48.625,-0
"152822",21.9374995678663,21.9375,-0
"152823",41.3125012069941,41.3125,0
"152824",26.749999076128,26.75,-0
"152825",23.5625002533197,23.5625,0
"152826",66.5624998509884,66.5625,-0
"152827",34.0624995529652,34.0625,-0
"152828",13.9999996870756,14,-0
"152829",5.50000006332994,5.5,0
"152830",17.9999999701977,18,-0
"152831",21.1250000167638,21.125,0
"152832",30.749998986721,30.75,-0
"152833",71.9999994384125,72,-0
"152834",175.437495112419,169.3125,6.125
"152835",185.062495619059,185.0625,-0
"152836",375.93749165535,368.4375,7.5
"152837",309.125006198883,261.6875,47.4375
"152838",137.187500298023,137.1875,0
"152839",47.3124996758997,47.3125,-0
"152840",150.062498450279,115.8125,34.25
"152841",29.2500004172325,29.25,0
"152842",39.0000002458692,39,0
"152843",13.4375001769513,13.4375,0
"152844",21.7500001192093,21.75,0
"152845",14.9375000968575,14.9375,0
"152846",8.56250008800998,8.5625,0
"152847",6.81249981280416,6.8125,-0
"152848",15.1874999515712,15.1875,-0
"152849",29.2500000447035,29.25,0
"152850",12.9374997224659,12.9375,-0
"152851",25.4375004442409,25.4375,0
"152852",70.3750004991889,70.375,0
"152853",31.5624997019768,31.5625,-0
"152854",3.50000001490116,3.5,0
"152855",0,0,0
"152856",0,0,0
"152857",3.56249995529652,3.5625,-0
"152858",22.3749995231628,22.375,-0
"152859",5.50000006332994,5.5,0
"152860",3.93749997019768,3.9375,-0
"152861",1.75000000745058,1.75,0
"152862",7.56250023841858,7.5625,0
"152863",12.8749996423721,12.875,-0
"152864",8.56250002980232,8.5625,0
"152865",20.0624998658895,20.0625,-0
"152866",34.5624990295619,34.5625,-0
"152867",28.3125001937151,28.3125,0
"152868",7.25000016391277,7.25,0
"152869",1.06250001117587,1.0625,0
"152870",3.62499989569187,3.625,-0
"152871",3.87500012293458,3.875,0
"152872",19.7500005364418,19.75,0
"152873",17.2499993816018,17.25,-0
"152874",32.5000003911555,32.5,0
"152875",10.1875001564622,10.1875,0
"152876",14.2500000074506,14.25,0
"152877",17.3750001937151,17.375,0
"152878",22.6874995976686,22.6875,-0
"152879",13.6249998351559,13.625,-0
"152880",283.437499403954,82.8125,200.625
"152881",275.562499463558,141.25,134.3125
"152882",23.3125003986061,23.3125,0
"152883",0.87500000372529,0.875,0
"152884",14.0625007450581,14.0625,0
"152885",39.7499993443489,39.75,-0
"152886",15.6874997192062,15.6875,-0
"152887",5.31250024214387,5.3125,0
"152888",3.62499989569187,3.625,-0
"152889",0.749999983236194,0.75,-0
"152890",19.1250000149012,19.125,0
"152891",13.0625001853332,13.0625,0
"152892",7.43749998509884,7.4375,-0
"152893",23.0625007301569,23.0625,0
"152894",12.8749996423721,12.875,-0
"152895",14.124999998603,14.125,-0
"152896",3.12499997671694,3.125,-0
"152897",22.1249999478459,22.125,-0
"152898",3.25000005541369,3.25,0
"152899",3.62500001210719,3.625,0
"152900",10.1874998304993,10.1875,-0
"152901",11.5625005098991,11.5625,0
"152902",25.2500005066395,25.25,0
"152903",15.687500173226,15.6875,0
"152904",10.9375,10.9375,0
"152905",9.12500033155084,9.125,0
"152906",6.31249994039536,6.3125,-0
"152907",13.3750002831221,13.375,0
"152908",10.2499999571592,10.25,-0
"152909",224.875006079674,98.5,126.375
"152910",21.5000005438924,21.5,0
"152911",32.9375000670552,32.9375,0
"152912",12.4375002458692,12.4375,0
"152913",23.6249997280538,23.625,-0
"152914",13.2500002160668,13.25,0
"152915",0,0,0
"152916",39.937499910593,39.9375,-0
"152917",18.1250000372529,18.125,0
"152918",14.1249998472631,14.125,-0
"152919",205.062495172024,118.9375,86.125
"152920",68.9374998211861,68.9375,-0
"152921",36.8125002831221,36.8125,0
"152922",9.4999996945262,9.5,-0
"152923",9.24999974668026,9.25,-0
"152924",76.5625002328306,76.5625,0
"152925",21.2500000372529,21.25,0
"152926",96.6249978169799,46.125,50.5
"152927",93.1874976493418,65.4375,27.75
"152928",9.31250043213367,9.3125,0
"152929",0,0,0
"152930",8.49999990314245,8.5,-0
"152931",9.06250007683411,9.0625,0
"152932",18.1249998509884,18.125,-0
"152933",7.06249987706542,7.0625,-0
"152934",6.18749996647239,6.1875,-0
"152935",14.4374999217689,14.4375,-0
"152936",50.5625011399388,50.5625,0
"152937",29.0000000270084,29,0
"152938",17.0000006444752,17,0
"152939",204.187506809831,115,89.1875
"152940",359.999990463257,259.5,100.5
"152941",138.749997969717,79.125,59.625
"152942",39.6874997764826,39.6875,-0
"152943",57.1874998509884,57.1875,-0
"152944",18.8750006258488,18.875,0
"152945",7.62499999254942,7.625,-0
"152946",4.37500010011718,4.375,0
"152947",9.31250001303852,9.3125,0
"152948",6.93750018253922,6.9375,0
"152949",19.6875002235174,19.6875,0
"152950",15.8749988302588,15.875,-0
"152951",53.0624985694885,53.0625,-0
"152952",5.62499985098839,5.625,-0
"152953",18.1250002235174,18.125,0
"152954",28.2500004395843,28.25,0
"152955",19.9375006370246,19.9375,0
"152956",3.7499999627471,3.75,-0
"152957",14.4375002477318,14.4375,0
"152958",16.3750000298023,16.375,0
"152959",3.7499999627471,3.75,-0
"152960",26.6875006258488,26.6875,0
"152961",31.8124994635582,31.8125,-0
"152962",19.7499996051192,19.75,-0
"152963",4.31249998509884,4.3125,-0
"152964",52.0624991506338,52.0625,-0
"152965",14.9999997811392,15,-0
"152966",8.74999981606379,8.75,-0
"152967",19.6874998044223,19.6875,-0
"152968",48.4999991953373,48.5,-0
"152969",26.3749998062849,26.375,-0
"152970",19.1874998621643,19.1875,-0
"152971",35.9375,35.9375,0
"152972",14.8750002495945,14.875,0
"152973",22.7500003995374,22.75,0
"152974",11.5625002421439,11.5625,0
"152975",8.18749975878745,8.1875,-0
"152976",18.3750001015142,18.375,0
"152977",198.687494546175,77.75,120.9375
"152978",16.062500141561,16.0625,0
"152979",26.5000002458692,26.5,0
"152980",3.43749993480742,3.4375,-0
"152981",12.7500001341105,12.75,0
"152982",18.499999679625,18.5,-0
"152983",6.18749996647239,6.1875,-0
"152984",11.7499999701977,11.75,-0
"152985",12.937500141561,12.9375,0
"152986",2.62500001117587,2.625,0
"152987",2.81249992549419,2.8125,-0
"152988",2.81249992549419,2.8125,-0
"152989",1.06249999953434,1.0625,-0
"152990",20.8125009667128,20.8125,0
"152991",5.43749998323619,5.4375,-0
"152992",8.62499987706542,8.625,-0
"152993",119.875001907349,41.4375,78.4375
"152994",18.5625001788139,18.5625,0
"152995",5.43749998323619,5.4375,-0
"152996",4.43749998230487,4.4375,-0
"152997",0.187499995809048,0.1875,-0
"152998",17.6249999552965,17.625,-0
"152999",4.87499982118607,4.875,-0
"153000",0,0,0
"153001",2.37499997019768,2.375,-0
"153002",5.06250010803342,5.0625,0
"153003",32.8125,32.8125,0
"153004",13.0624996498227,13.0625,-0
"153005",0,0,0
"153006",24.0624998696148,24.0625,-0
"153007",15.0624998495914,15.0625,-0
"153008",23.0625005438924,23.0625,0
"153009",142.812498658895,111.25,31.5625
"153449",159.375001490116,159.375,0
"153450",44.6250003995374,44.625,0
"153451",38.187500834465,38.1875,0
"153452",41.1874987185001,41.1875,-0
"153453",220.374995470047,207.5625,12.8125
"153454",118.062502145767,97.3125,20.75
"153455",106.874999403954,106.875,-0
"153456",19.2499999888241,19.25,-0
"153457",4.81249997392297,4.8125,-0
"153458",4.93750013411045,4.9375,0
"153459",4.3125000782311,4.3125,0
"153460",27.5625001639128,27.5625,0
"153461",61.7500003427267,61.75,0
"153462",24.9375000596046,24.9375,0
"153463",4.24999995157123,4.25,-0
"153464",4.12500007078052,4.125,0
"153465",2.31250002980232,2.3125,0
"153466",6.56249988824129,6.5625,-0
"153467",21.3124999660067,21.3125,-0
"153468",2.56250007078052,2.5625,0
"153469",115.874996781349,94.5,21.375
"153470",129.000002145767,101.25,27.75
"153471",17.5624998752028,17.5625,-0
"153472",91.9374965131283,91.9375,-0
"153473",191.875000670552,101.5625,90.3125
"153474",133.437497913837,100.125,33.3125
"153475",103.624999523163,103.625,-0
"153476",179.249994456768,121.9375,57.3125
"153477",188.937500678003,130.0625,58.875
"153478",4.06249994412065,4.0625,-0
"153479",39.1249991953373,39.125,-0
"153480",19.9999995529652,20,-0
"153481",42.7499983459711,42.75,-0
"153482",41.3125007413328,41.3125,0
"153483",41.2499995902181,41.25,-0
"153484",255.187496542931,207.5,47.6875
"153485",359.999996423721,295.5625,64.4375
"153486",359.999996423721,305.625,54.375
"153487",252.268698811531,168.125,84.1437
"153488",102.374999783933,102.375,-0
"153489",16.0000003874302,16,0
"153490",8.31249998882413,8.3125,-0
"153491",20.1249998062849,20.125,-0
"153492",23.3124997466803,23.3125,-0
"153493",0.749999983236194,0.75,-0
"153494",13.8125002384186,13.8125,0
"153495",5.812500230968,5.8125,0
"153496",15.2499997988343,15.25,-0
"153497",27.9999995604157,28,-0
"153498",28.6874994635582,28.6875,-0
"153499",16.3750000298023,16.375,0
"153500",34.0625002980232,34.0625,0
"153501",53.0000008642673,53,0
"153502",20.1249998062849,20.125,-0
"153503",1.99999995529652,2,-0
"153504",18.562500551343,18.5625,0
"153505",3.43750016763806,3.4375,0
"153506",9.81249995529652,9.8125,-0
"153507",2.31249995995313,2.3125,-0
"153508",13.7499999254942,13.75,-0
"153509",3.50000001490116,3.5,0
"153510",0,0,0
"153511",3.2500000204891,3.25,0
"153512",5.06249996833503,5.0625,-0
"153513",2.12500002235174,2.125,0
"153514",3.93749997019768,3.9375,-0
"153515",11.812499910593,11.8125,-0
"153516",2.49999994412065,2.5,-0
"153517",10.9999996609986,11,-0
"153518",2.37499997019768,2.375,-0
"153519",4.87499998416752,4.875,-0
"153520",14.3125002272427,14.3125,0
"153521",2.5000000372529,2.5,0
"153522",12.6249998807907,12.625,-0
"153523",29.2499984614551,29.25,-0
"153524",9.62499994784594,9.625,-0
"153525",1.5625,1.5625,0
"153526",8.81249965168536,8.8125,-0
"153527",29.3124991003424,29.3125,-0
"153528",44.3124990910292,44.3125,-0
"153529",84.062497317791,84.0625,-0
"153530",163.625004142523,116.6875,46.9375
"153531",194.375007599592,98.0625,96.3125
"153532",197.187495604157,56.1875,141
"153533",19.3750003352761,19.375,0
"153534",0,0,0
"153535",4.81249986914918,4.8125,-0
"153536",25.874999538064,25.875,-0
"153537",41.7500004172325,41.75,0
"153538",3.12500009313226,3.125,0
"153539",14.2499998211861,14.25,-0
"153540",2.56249995436519,2.5625,-0
"153541",8.62500006332994,8.625,0
"153542",103.24999759905,26.6875,76.5625
"153543",359.999996423721,261.5625,98.4375
"153544",99.3749979883432,41.5,57.875
"153545",5.87499998509884,5.875,-0
"153546",12.7499995753169,12.75,-0
"153547",11.2500003539026,11.25,0
"153548",0,0,0
"153549",1.18749998509884,1.1875,-0
"153550",0,0,0
"153551",13.9375001192093,13.9375,0
"153552",15.2500002179295,15.25,0
"153553",4.56249988637865,4.5625,-0
"153554",33.1874996423721,33.1875,-0
"153555",31.3124996144325,31.3125,-0
"153556",6.12499988637865,6.125,-0
"153557",23.1874998658895,23.1875,-0
"153558",17.7499991841614,17.75,-0
"153559",247.779288887978,132.25,115.5293
"153560",110.187498480082,71.625,38.5625
"153561",20.1874997466803,20.1875,-0
"153562",5.49999997019768,5.5,-0
"153563",13.9375000726432,13.9375,0
"153564",25.0625010579824,25.0625,0
"153565",12.9374995827675,12.9375,-0
"153566",20.2499996870756,20.25,-0
"153567",57.9374998807907,57.9375,-0
"153568",4.9999998183921,5,-0
"153569",27.0000003511086,27,0
"153570",57.0000007748604,57,0
"153571",22.8124994784594,22.8125,-0
"153572",19.2499998491257,19.25,-0
"153573",19.4375001359731,19.4375,0
"153574",12.5625001266599,12.5625,0
"153575",29.2500009760261,29.25,0
"153576",37.3750017955899,37.375,0
"153577",33.0000005662441,33,0
"153578",17.4374995753169,17.4375,-0
"153579",5.6250000372529,5.625,0
"153580",6.81249988265336,6.8125,-0
"153581",2.93749999254942,2.9375,-0
"153582",25.7499992847443,25.75,-0
"153583",6.56250016763806,6.5625,0
"153584",8.81249969825149,8.8125,-0
"153585",85.4999996721745,85.5,-0
"153586",55.6874989531934,55.6875,-0
"153587",10.0624999031425,10.0625,-0
"153588",16.3749996572733,16.375,-0
"153589",12.9374999552965,12.9375,-0
"153590",6.74999998882413,6.75,-0
"153591",36.6875007748604,36.6875,0
"153592",33.1874994561076,33.1875,-0
"153593",31.8749994039536,31.875,-0
"153594",17.1249997802079,17.125,-0
"153595",33.249999769032,33.25,-0
"153596",25.1874998211861,25.1875,-0
"153597",3.87500002980232,3.875,0
"153598",3.68750002235174,3.6875,0
"153599",5.56249991059303,5.5625,-0
"153600",8.99999998509884,9,-0
"153601",15.5624991748482,15.5625,-0
"153602",4.74999994039536,4.75,-0
"153603",9.75000020116568,9.75,0
"153604",32.6875008642673,32.6875,0
"153605",38.4374991059303,38.4375,-0
"153606",2.43749991059303,2.4375,-0
"153607",34.0624994598329,34.0625,-0
"153608",5.18749989569187,5.1875,-0
"153609",12.6250002533197,12.625,0
"153610",29.1249997913837,29.125,-0
"153611",273.187492787838,80.5,192.6875
"153612",359.999996423721,151.8125,208.1875
"153613",90.8749975846149,32.8125,58.0625
"153614",36.4375002682209,36.4375,0
"153615",2.68750009126961,2.6875,0
"153616",0,0,0
"153617",21.8125001178123,21.8125,0
"153618",15.4374996200204,15.4375,-0
"153619",5.49999983049929,5.5,-0
"153620",24.1874996572733,24.1875,-0
"153621",12.3749999329448,12.375,-0
"153622",14.1875002067536,14.1875,0
"153623",5.62500013038516,5.625,0
"153624",21.9375001266599,21.9375,0
"153625",75.3124974668026,75.3125,-0
"153626",0,0,0
"153627",38.9375006663613,38.9375,0
"153628",21.187499165535,21.1875,-0
"153629",25.0625011045486,25.0625,0
"153630",6.25000004656613,6.25,0
"153631",15.0000002235174,15,0
"153632",31.9374999031425,31.9375,-0
"153633",19.0000008791685,19,0
"153634",20.8750000223517,20.875,0
"153635",11.4999994635582,11.5,-0
"153636",5.37500008940697,5.375,0
"153637",10.0000001490116,10,0
"153638",1.12500004470348,1.125,0
"153639",7.56249949336052,7.5625,-0
"153640",5.00000007450581,5,0
"153641",6.37499999720603,6.375,-0
"153642",7.93749988079071,7.9375,-0
"153643",23.12500057742,23.125,0
"153644",5.06250001490116,5.0625,0
"153645",12.7499999478459,12.75,-0
"153646",4.56250007264316,4.5625,0
"153647",9.31250005960464,9.3125,0
"153648",6.18750005960464,6.1875,0
"153649",3.3749999362044,3.375,-0
"153650",0,0,0
"153651",11.9999997317791,12,-0
"153652",25.7500005885959,25.75,0
"153653",9.31250001303852,9.3125,0
"153654",27.9374999925494,27.9375,-0
"153655",3.31249982118607,3.3125,-0
"153656",21.1249998304993,21.125,-0
"153657",5.31249982304871,5.3125,-0
"153658",6.49999994784594,6.5,-0
"153659",43.5625001788139,43.5625,0
"154101",20.4375013709068,20.4375,0
"154102",132.625002041459,92.5625,40.0625
"154103",359.999990463257,178.3125,181.6875
"154104",21.5624997857958,21.5625,-0
"154105",3.18749998696148,3.1875,-0
"154106",2.50000006053597,2.5,0
"154107",0,0,0
"154108",4.56250011920929,4.5625,0
"154109",11.8749997578561,11.875,-0
"154110",6.87500014901161,6.875,0
"154111",186.562506854534,186.5625,0
"154112",90.8749990165234,90.875,-0
"154113",19.8749993927777,19.875,-0
"154114",2.99999993294477,3,-0
"154115",18.9375005662441,18.9375,0
"154116",72.6874981075525,72.6875,-0
"154117",47.2499998752028,47.25,-0
"154118",8.99999998509884,9,-0
"154119",59.749998152256,59.75,-0
"154120",38.4999990463257,38.5,-0
"154121",26.0624993592501,26.0625,-0
"154122",14.3750000512227,14.375,0
"154123",0.749999983236194,0.75,-0
"154124",32.7499993145466,32.75,-0
"154125",49.3750013411045,49.375,0
"154126",60.3749997913837,60.375,-0
"154127",48.9374995231628,48.9375,-0
"154128",23.187499679625,23.1875,-0
"154129",60.1250007748604,60.125,0
"154130",39.6875008940697,39.6875,0
"154131",33.6249994114041,33.625,-0
"154132",38.3750002831221,38.375,0
"154133",12.8749998286366,12.875,-0
"154134",118.374997377396,71.8125,46.5625
"154135",360.000002384186,322.625,37.375
"154136",352.874994277954,287.1875,65.6875
"154137",86.8125025182962,86.8125,0
"154138",22.5625007413328,22.5625,0
"154139",12.1250001713634,12.125,0
"154140",117.562497779727,86.3125,31.25
"154141",185.750001203269,95.3125,90.4375
"154142",33.6250007152557,33.625,0
"154143",9.81250004842877,9.8125,0
"154144",2.81249992549419,2.8125,-0
"154145",3.18749992875382,3.1875,-0
"154146",8.68749991059303,8.6875,-0
"154147",14.0625,14.0625,0
"154148",27.0000006072223,27,0
"154149",18.9375007525086,18.9375,0
"154150",201.874995231628,126.8125,75.0625
"154151",64.2499975860119,64.25,-0
"154152",0.249999994412065,0.25,-0
"154153",7.9374996945262,7.9375,-0
"154154",5.74999990640208,5.75,-0
"154155",2.31249998323619,2.3125,-0
"154156",0.500000000465661,0.5,0
"154157",1.12499999813735,1.125,-0
"154158",29.7500000335276,29.75,0
"154159",11.0000004875474,11,0
"154160",11.9374997913837,11.9375,-0
"154161",19.5000000298023,19.5,0
"154162",9.49999997392297,9.5,-0
"154163",5.93749987892807,5.9375,-0
"154164",6.24999993015081,6.25,-0
"154165",24.2500003427267,24.25,0
"154166",8.25000014156103,8.25,0
"154167",0.812499970197678,0.8125,-0
"154168",15.0624997913837,15.0625,-0
"154169",7.43750014808029,7.4375,0
"154170",2.49999999068677,2.5,-0
"154171",25.687500089407,25.6875,0
"154172",4.87500000745058,4.875,0
"154173",1.31249995902181,1.3125,-0
"154174",1.37499999254942,1.375,-0
"154175",26.6250006854534,26.625,0
"154176",2.81249992549419,2.8125,-0
"154177",23.3750008046627,23.375,0
"154178",109.249999374151,109.25,-0
"154179",159.187497198582,108.625,50.5625
"154180",359.999990463257,226.125,133.875
"154181",299.374997615814,172.0625,127.3125
"154182",359.999996423721,223.875,136.125
"154183",22.8749999776483,22.875,-0
"154184",65.5224692076445,37.5625,27.96
"154185",278.249998390675,103.75,174.5
"154186",7.68750002607703,7.6875,0
"154187",13.3750002831221,13.375,0
"154188",18.2500003371388,18.25,0
"154189",3.93750000512227,3.9375,0
"154190",21.4375004172325,21.4375,0
"154191",9.31250005960464,9.3125,0
"154192",2.9999999795109,3,-0
"154193",181.937501206994,96.8125,85.125
"154194",57.7912859618664,21.75,36.0413
"154195",0,0,0
"154196",4.31249998509884,4.3125,-0
"154197",3.68750003399327,3.6875,0
"154198",0,0,0
"154199",1.93750001490116,1.9375,0
"154200",4.87500005401671,4.875,0
"154201",12.9374999552965,12.9375,-0
"154202",16.3125003688037,16.3125,0
"154203",14.8125000298023,14.8125,0
"154204",13.8749999925494,13.875,-0
"154205",52.6249997317791,52.625,-0
"154206",1.49999996647239,1.5,-0
"154207",16.1874998360872,16.1875,-0
"154208",194.875007029623,93.5625,101.3125
"154209",366.000002622604,312.5625,53.4375
"154210",186.375001259148,148.9375,37.4375
"154211",10.1875001564622,10.1875,0
"154212",12.499999627471,12.5,-0
"154213",4.00000000372529,4,0
"154214",28.0000001192093,28,0
"154215",26.1250004637986,26.125,0
"154216",36.812499165535,36.8125,-0
"154217",22.3749995231628,22.375,-0
"154218",38.0000014789402,38,0
"154219",46.9375006854534,46.9375,0
"154220",31.1875009909272,31.1875,0
"154221",26.5624998137355,26.5625,-0
"154222",13.7499995529652,13.75,-0
"154223",16.9374998658895,16.9375,-0
"154224",24.6249994263053,24.625,-0
"154225",21.7499999329448,21.75,-0
"154226",54.874999076128,54.875,-0
"154227",11.5625001490116,11.5625,0
"154228",0,0,0
"154229",26.125000230968,26.125,0
"154230",13.124999916181,13.125,-0
"154231",6.75000008195639,6.75,0
"154232",21.6874996200204,21.6875,-0
"154233",11.4375000819564,11.4375,0
"154234",19.2499995231628,19.25,-0
"154235",71.4999994263053,71.5,-0
"154236",34.5624996349216,34.5625,-0
"154237",36.9999995455146,37,-0
"154238",22.437500115484,22.4375,0
"154239",10.0000003236346,10,0
"154240",6.18750001303852,6.1875,0
"154241",6.12500007264316,6.125,0
"154242",14.3125001341105,14.3125,0
"154243",9.18750008568168,9.1875,0
"154244",7.1249998640269,7.125,-0
"154245",18.9375002984889,18.9375,0
"154246",16.624999511987,16.625,-0
"154247",20.5625001341105,20.5625,0
"154248",9.18750017881393,9.1875,0
"154249",133.113494515419,88,45.1135
"154250",18.6874998733401,18.6875,-0
"154251",1.87500002793968,1.875,0
"154252",7.93750006705523,7.9375,0
"154253",23.3750001527369,23.375,0
"154254",67.1874992549419,67.1875,-0
"154255",29.3749991804361,29.375,-0
"154256",5.18750008195639,5.1875,0
"154257",17.8125001490116,17.8125,0
"154258",16.8749995529652,16.875,-0
"154259",12.375000026077,12.375,0
"154260",17.5624998286366,17.5625,-0
"154261",192.625000886619,161.8125,30.8125
"154262",253.875004127622,139.1875,114.6875
"154263",144.374995678663,70.5,73.875
"154264",92.8124983794987,92.8125,-0
"154265",14.3750000745058,14.375,0
"154266",16.0625000135042,16.0625,0
"154267",27.6875000447035,27.6875,0
"154268",14.3124996684492,14.3125,-0
"154269",14.6250002086163,14.625,0
"154270",8.87499991804361,8.875,-0
"154271",3.81250008940697,3.8125,0
"154272",7.00000014621764,7,0
"154273",5.75000008102506,5.75,0
"154274",3.93749997019768,3.9375,-0
"154275",12.2500002151355,12.25,0
"154276",21.9375006854534,21.9375,0
"154277",40.5625000596046,40.5625,0
"154278",23.1875000521541,23.1875,0
"154279",18.7500000465661,18.75,0
"154280",37.5,37.5,0
"154281",11.8750004097819,11.875,0
"154282",17.6250006072223,17.625,0
"154283",14.6874995902181,14.6875,-0
"154284",11.5625003352761,11.5625,0
"154285",6.50000022724271,6.5,0
"154286",35.0624999031425,35.0625,-0
"154287",15.6250004190952,15.625,0
"154288",6.49999994784594,6.5,-0
"154289",20.2500000596046,20.25,0
"154290",1.68750004377216,1.6875,0
"154291",5.81249980023131,5.8125,-0
