"","new2kid","sr_100_2000","sr_100_2031"
"40003",138086,20,20
"40004",138087,20,20
"40005",138088,19,19
"40006",138089,20,20
"40007",138090,19,19
"40008",138091,20,20
"40009",138092,20,20
"40010",138093,21,21
"40011",138094,20,20
"40012",138095,19,19
"40013",138096,19,19
"40014",138097,20,20
"40015",138098,19,19
"40016",138099,18,18
"40017",138100,20,20
"40018",138101,0,0
"40019",138102,0,0
"40020",138103,0,0
"40021",138104,0,0
"40022",138106,0,0
"40023",138107,0,0
"40024",138108,0,0
"40025",138109,0,0
"40026",138110,0,0
"40027",138374,0,0
"40028",138375,0,0
"40029",138376,25,25
"40030",138377,0,0
"40031",138378,0,0
"40032",138389,0,0
"40033",138390,0,0
"40034",138391,0,0
"40035",138496,0,0
"40036",138497,23,23
"40037",138498,23,23
"40038",138499,26,26
"40039",138500,32,32
"40040",138501,30,30
"40041",138502,23,23
"40042",138503,23,23
"40043",138504,24,24
"40044",138505,25,25
"40045",138506,25,25
"40046",138507,25,25
"40047",138508,27,27
"40048",138509,27,27
"40049",138510,24,24
"40050",138511,23,23
"40051",138512,23,23
"40052",138513,22,22
"40053",138514,24,24
"40054",138515,22,22
"40055",138516,22,22
"40056",138517,22,22
"40057",138518,22,22
"40058",138519,22,22
"40059",138520,21,21
"40060",138521,22,22
"40061",138522,22,22
"40062",138523,22,22
"40063",138524,22,22
"40064",138525,20,20
"40065",138526,25,25
"40066",138527,22,22
"40067",138528,21,21
"40068",138529,21,21
"40069",138530,21,21
"40070",138531,23,23
"40071",138532,23,23
"40072",138533,22,22
"40073",138534,20,20
"40074",138535,20,20
"40075",138536,20,20
"40076",138537,21,21
"40077",138538,21,21
"40078",138539,21,21
"40079",138540,21,21
"40080",138541,22,22
"40081",138542,21,21
"40082",138543,22,22
"40083",138544,21,21
"40084",138545,17,17
"40085",138546,19,19
"40086",138547,23,23
"40087",138548,21,21
"40088",138549,19,19
"40089",138550,19,19
"40090",138551,19,19
"40091",138552,18,18
"40092",138553,18,18
"40093",138554,18,18
"40094",138555,19,19
"40095",138556,22,22
"40096",138557,22,22
"40097",138558,21,21
"40098",138559,19,19
"40099",138560,19,19
"40100",138561,19,19
"40101",138562,19,19
"40102",138563,20,20
"40103",138564,21,21
"40104",138565,22,22
"40105",138566,19,19
"40106",138567,21,21
"40107",138568,19,19
"40108",138569,19,19
"40109",138570,18,18
"40110",138571,17,17
"40111",138572,17,17
"40112",138573,18,18
"40113",138574,19,19
"40114",138575,19,19
"40115",138576,23,23
"40116",138577,22,22
"40117",138578,23,23
"40118",138579,20,20
"40119",138580,22,22
"40120",138581,22,22
"40121",138582,20,20
"40122",138583,21,21
"40123",138584,25,25
"40124",138585,20,20
"40125",138586,19,19
"40126",138587,21,21
"40127",138588,21,20
"40128",138589,20,20
"40129",138590,20,20
"40130",138591,19,19
"40131",138592,21,21
"40132",138593,21,21
"40133",138594,19,19
"40134",138595,21,21
"40135",138596,21,21
"40136",138597,20,20
"40137",138598,20,20
"40138",138599,21,21
"40139",138600,21,21
"40140",138601,21,21
"40141",138602,21,21
"40142",138603,20,20
"40143",138604,20,20
"40144",138605,21,21
"40145",138606,21,21
"40146",138607,22,22
"40147",138608,22,22
"40148",138609,22,21
"40149",138610,22,21
"40150",138611,20,20
"40151",138612,23,23
"40152",138613,21,21
"40153",138614,19,19
"40154",138615,19,19
"40155",138616,20,20
"40156",138617,19,19
"40157",138618,19,19
"40158",138619,19,19
"40159",138620,19,19
"40160",138621,19,19
"40161",138622,20,20
"40162",138623,21,21
"40163",138624,24,24
"40164",138625,22,22
"40165",138626,22,22
"40166",138627,22,22
"40167",138628,22,22
"40168",138629,20,20
"40169",138630,23,23
"40170",138631,23,23
"40171",138632,25,25
"40172",138633,25,25
"40173",138634,27,27
"40174",138635,25,25
"40175",138636,33,33
"40176",138637,31,31
"40177",138638,35,35
"40178",138639,35,35
"40179",138640,34,34
"40180",138641,34,34
"40181",138642,27,27
"40182",138643,29,29
"40183",138644,25,25
"40184",138645,23,23
"40185",138646,25,25
"40186",138647,26,26
"40187",138648,22,22
"40188",138649,22,22
"40189",138650,22,22
"40190",138651,21,21
"40191",138652,24,24
"40192",138653,23,23
"40193",138654,24,24
"40194",138655,24,24
"40195",138656,26,26
"40196",138657,24,24
"40197",138658,23,23
"40198",138659,25,25
"40199",138660,19,19
"40200",138661,20,20
"40201",138662,22,22
"40202",138663,21,20
"40203",138664,20,20
"40204",138665,21,20
"40205",138666,19,18
"40206",138667,22,21
"40207",138668,21,18
"40208",138669,20,18
"40209",138670,21,21
"40210",138671,20,20
"40211",138672,19,19
"40212",138673,19,19
"40213",138674,19,19
"40214",138675,20,20
"40215",138676,20,20
"40216",138677,20,20
"40217",138678,19,19
"40218",138679,18,18
"40219",138680,21,21
"40220",138681,21,21
"40221",138682,20,20
"40222",138683,22,22
"40223",138684,22,22
"40224",138685,22,22
"40225",138686,23,23
"40226",138687,20,20
"40227",138688,21,21
"40228",138689,21,21
"40229",138690,20,20
"40230",138691,20,20
"40231",138692,28,28
"40232",138693,21,21
"40233",138694,20,20
"40234",138695,20,20
"40235",138696,20,20
"40236",138697,20,20
"40237",138698,22,22
"40238",138699,19,19
"40239",138700,17,17
"40240",138701,18,18
"40241",138702,17,17
"40242",138703,18,18
"40243",138704,19,19
"40244",138705,19,19
"40245",138706,20,20
"40246",138707,21,21
"40247",138708,19,19
"40248",138709,19,19
"40249",138710,19,19
"40250",138711,20,21
"40251",138712,20,21
"40252",138713,21,21
"40253",138714,20,20
"40254",138715,20,20
"40255",138716,21,21
"40256",138717,19,19
"40257",138718,19,19
"40258",138719,20,20
"40259",138720,20,20
"40260",138721,20,19
"40261",138722,19,19
"40262",138723,19,19
"40263",138724,20,20
"40264",138725,21,21
"40265",138726,21,21
"40266",138727,19,19
"40267",138728,20,20
"40268",138729,20,21
"40269",138730,17,17
"40270",138731,20,19
"40271",138732,20,19
"40272",138733,20,19
"40273",138734,21,22
"40274",138735,21,21
"40275",138736,20,20
"40276",138737,20,20
"40277",138738,20,20
"40278",138739,20,20
"40279",138740,22,22
"40280",138741,22,22
"40281",138742,20,20
"40282",138743,22,22
"40283",138744,19,19
"40284",138745,20,20
"40285",138746,0,0
"40286",138747,0,0
"40287",138748,0,0
"40288",138749,0,0
"40289",138750,0,0
"40290",138751,0,0
"40291",139022,0,0
"40292",139023,0,0
"40293",139025,0,0
"40294",139026,23,23
"40295",139027,0,0
"40296",139028,0,0
"40297",139029,0,0
"40298",139039,0,0
"40299",139040,0,0
"40300",139146,0,0
"40301",139147,23,23
"40302",139148,22,22
"40303",139149,27,27
"40304",139150,28,28
"40305",139151,25,25
"40306",139152,25,25
"40307",139153,25,25
"40308",139154,24,24
"40309",139155,25,25
"40310",139156,25,25
"40311",139157,25,25
"40312",139158,30,30
"40313",139159,25,25
"40314",139160,23,23
"40315",139161,21,21
"40316",139162,21,21
"40317",139163,22,22
"40318",139164,23,23
"40319",139165,19,19
"40320",139166,20,20
"40321",139167,22,22
"40322",139168,21,21
"40323",139169,22,22
"40324",139170,23,23
"40325",139171,24,24
"40326",139172,22,22
"40327",139173,23,23
"40328",139174,23,23
"40329",139175,21,21
"40330",139176,23,23
"40331",139177,21,21
"40332",139178,22,22
"40333",139179,21,21
"40334",139180,21,21
"40335",139181,24,24
"40336",139182,21,21
"40337",139183,21,21
"40338",139184,20,20
"40339",139185,22,22
"40340",139186,20,20
"40341",139187,21,21
"40342",139188,21,21
"40343",139189,21,21
"40344",139190,22,22
"40345",139191,21,21
"40346",139192,21,21
"40347",139193,24,24
"40348",139194,21,21
"40349",139195,18,18
"40350",139196,22,22
"40351",139197,21,21
"40352",139198,20,20
"40353",139199,19,19
"40354",139200,19,19
"40355",139201,19,19
"40356",139202,19,20
"40357",139203,18,18
"40358",139204,18,18
"40359",139205,19,19
"40360",139206,23,23
"40361",139207,21,21
"40362",139208,20,20
"40363",139209,18,18
"40364",139210,20,20
"40365",139211,23,23
"40366",139212,20,20
"40367",139213,19,19
"40368",139214,20,20
"40369",139215,21,21
"40370",139216,19,19
"40371",139217,22,22
"40372",139218,17,17
"40373",139219,20,20
"40374",139220,17,17
"40375",139221,20,20
"40376",139222,17,17
"40377",139223,18,18
"40378",139224,19,19
"40379",139225,20,20
"40380",139226,22,22
"40381",139227,21,22
"40382",139228,20,20
"40383",139229,20,20
"40384",139230,23,23
"40385",139231,24,24
"40386",139232,20,20
"40387",139233,20,20
"40388",139234,23,23
"40389",139235,20,19
"40390",139236,21,21
"40391",139237,22,22
"40392",139238,20,20
"40393",139239,16,15
"40394",139240,17,17
"40395",139241,21,21
"40396",139242,21,21
"40397",139243,20,20
"40398",139244,20,20
"40399",139245,20,20
"40400",139246,20,20
"40401",139247,22,22
"40402",139248,24,24
"40403",139249,21,21
"40404",139250,20,20
"40405",139251,19,19
"40406",139252,20,20
"40407",139253,19,19
"40408",139254,19,19
"40409",139255,21,21
"40410",139256,21,21
"40411",139257,20,20
"40412",139258,22,22
"40413",139259,21,20
"40414",139260,19,19
"40415",139261,22,22
"40416",139262,23,23
"40417",139263,25,25
"40418",139264,20,20
"40419",139265,19,20
"40420",139266,19,19
"40421",139267,19,19
"40422",139268,19,19
"40423",139269,19,19
"40424",139270,20,20
"40425",139271,20,20
"40426",139272,21,21
"40427",139273,23,23
"40428",139274,22,22
"40429",139275,23,23
"40430",139276,23,23
"40431",139277,24,23
"40432",139278,22,22
"40433",139279,23,23
"40434",139280,23,22
"40435",139281,27,27
"40436",139282,30,30
"40437",139283,29,29
"40438",139284,28,28
"40439",139285,31,31
"40440",139286,30,30
"40441",139287,32,32
"40442",139288,33,33
"40443",139289,34,34
"40444",139290,33,33
"40445",139291,30,30
"40446",139292,21,21
"40447",139293,23,23
"40448",139294,22,22
"40449",139295,22,22
"40450",139296,22,22
"40451",139297,23,23
"40452",139298,24,24
"40453",139299,25,25
"40454",139300,23,23
"40455",139301,23,23
"40456",139302,24,24
"40457",139303,22,22
"40458",139304,23,23
"40459",139305,24,24
"40460",139306,26,26
"40461",139307,25,25
"40462",139308,25,25
"40463",139309,22,22
"40464",139310,19,19
"40465",139311,21,21
"40466",139312,23,23
"40467",139313,21,21
"40468",139314,24,20
"40469",139315,19,19
"40470",139316,18,18
"40471",139317,19,18
"40472",139318,20,18
"40473",139319,21,21
"40474",139320,21,21
"40475",139321,19,19
"40476",139322,20,20
"40477",139323,20,20
"40478",139324,19,19
"40479",139325,20,20
"40480",139326,19,21
"40481",139327,20,20
"40482",139328,19,20
"40483",139329,19,19
"40484",139330,20,20
"40485",139331,21,21
"40486",139332,20,20
"40487",139333,21,21
"40488",139334,23,23
"40489",139335,20,20
"40490",139336,20,19
"40491",139337,20,20
"40492",139338,23,23
"40493",139339,21,21
"40494",139340,21,21
"40495",139341,20,20
"40496",139342,21,21
"40497",139343,19,19
"40498",139344,19,19
"40499",139345,20,20
"40500",139346,20,20
"40501",139347,21,21
"40502",139348,19,19
"40503",139349,18,18
"40504",139350,18,18
"40505",139351,19,19
"40506",139352,17,17
"40507",139353,18,18
"40508",139354,21,21
"40509",139355,19,19
"40510",139356,20,20
"40511",139357,20,20
"40512",139358,20,21
"40513",139359,18,18
"40514",139360,19,19
"40515",139361,20,20
"40516",139362,19,19
"40517",139363,18,18
"40518",139364,18,18
"40519",139365,19,19
"40520",139366,21,21
"40521",139367,20,20
"40522",139368,19,19
"40523",139369,20,20
"40524",139370,19,19
"40525",139371,20,20
"40526",139372,21,21
"40527",139373,22,22
"40528",139374,19,19
"40529",139375,22,22
"40530",139376,24,24
"40531",139377,21,21
"40532",139378,20,20
"40533",139379,20,20
"40534",139380,20,21
"40535",139381,21,21
"40536",139382,21,20
"40537",139383,20,20
"40538",139384,22,22
"40539",139385,20,20
"40540",139386,19,19
"40541",139387,20,20
"40542",139388,20,20
"40543",139389,19,19
"40544",139390,0,0
"40545",139391,0,0
"40546",139392,0,0
"40547",139393,0,0
"40548",139394,0,0
"40549",139395,0,0
"40550",139396,0,0
"40551",139671,0,0
"40552",139672,0,0
"40553",139673,0,0
"40554",139674,0,0
"40555",139675,0,0
"40556",139676,22,22
"40557",139677,0,0
"40558",139689,0,0
"40559",139690,0,0
"40560",139691,0,0
"40561",139692,0,0
"40562",139796,0,0
"40563",139797,0,0
"40564",139798,21,20
"40565",139799,21,21
"40566",139800,27,27
"40567",139801,26,26
"40568",139802,29,29
"40569",139803,30,30
"40570",139804,28,28
"40571",139805,27,27
"40572",139806,23,23
"40573",139807,25,25
"40574",139808,27,27
"40575",139809,26,26
"40576",139810,24,24
"40577",139811,24,24
"40578",139812,22,22
"40579",139813,26,26
"40580",139814,26,26
"40581",139815,21,21
"40582",139816,20,20
"40583",139817,21,21
"40584",139818,21,21
"40585",139819,21,21
"40586",139820,22,22
"40587",139821,23,23
"40588",139822,21,21
"40589",139823,22,22
"40590",139824,23,23
"40591",139825,21,21
"40592",139826,22,22
"40593",139827,22,22
"40594",139828,23,23
"40595",139829,22,22
"40596",139830,24,24
"40597",139831,22,22
"40598",139832,25,25
"40599",139833,24,24
"40600",139834,23,23
"40601",139835,21,21
"40602",139836,21,21
"40603",139837,21,21
"40604",139838,21,21
"40605",139839,21,21
"40606",139840,20,20
"40607",139841,20,20
"40608",139842,19,19
"40609",139843,21,21
"40610",139844,18,18
"40611",139845,19,19
"40612",139846,21,21
"40613",139847,21,21
"40614",139848,21,21
"40615",139849,18,18
"40616",139850,18,18
"40617",139851,19,19
"40618",139852,18,18
"40619",139853,18,18
"40620",139854,17,17
"40621",139855,19,19
"40622",139856,20,20
"40623",139857,19,19
"40624",139858,20,20
"40625",139859,20,20
"40626",139860,18,18
"40627",139861,20,20
"40628",139862,22,22
"40629",139863,19,19
"40630",139864,22,21
"40631",139865,20,20
"40632",139866,19,19
"40633",139867,23,23
"40634",139868,20,20
"40635",139869,20,20
"40636",139870,19,19
"40637",139871,18,18
"40638",139872,18,18
"40639",139873,18,18
"40640",139874,18,18
"40641",139875,20,20
"40642",139876,22,22
"40643",139877,22,22
"40644",139878,21,21
"40645",139879,21,21
"40646",139880,22,22
"40647",139881,20,20
"40648",139882,18,17
"40649",139883,18,17
"40650",139884,22,22
"40651",139885,22,22
"40652",139886,21,21
"40653",139887,23,23
"40654",139888,19,17
"40655",139889,16,15
"40656",139890,17,17
"40657",139891,20,20
"40658",139892,21,21
"40659",139893,21,21
"40660",139894,20,20
"40661",139895,21,21
"40662",139896,20,20
"40663",139897,24,24
"40664",139898,24,24
"40665",139899,20,20
"40666",139900,19,19
"40667",139901,19,19
"40668",139902,19,19
"40669",139903,20,20
"40670",139904,19,19
"40671",139905,19,19
"40672",139906,22,22
"40673",139907,21,21
"40674",139908,21,23
"40675",139909,20,20
"40676",139910,20,19
"40677",139911,23,23
"40678",139912,23,23
"40679",139913,24,24
"40680",139914,22,23
"40681",139915,19,19
"40682",139916,19,19
"40683",139917,18,17
"40684",139918,19,19
"40685",139919,19,19
"40686",139920,21,21
"40687",139921,21,21
"40688",139922,21,21
"40689",139923,22,22
"40690",139924,22,22
"40691",139925,28,28
"40692",139926,26,26
"40693",139927,26,26
"40694",139928,24,24
"40695",139929,27,27
"40696",139930,23,23
"40697",139931,28,28
"40698",139932,26,26
"40699",139933,31,31
"40700",139934,23,23
"40701",139935,23,23
"40702",139936,22,22
"40703",139937,23,23
"40704",139938,24,24
"40705",139939,21,21
"40706",139940,19,18
"40707",139941,25,25
"40708",139942,24,24
"40709",139943,21,19
"40710",139944,23,23
"40711",139945,27,27
"40712",139946,27,27
"40713",139947,32,32
"40714",139948,30,30
"40715",139949,24,24
"40716",139950,23,23
"40717",139951,26,26
"40718",139952,22,22
"40719",139953,25,25
"40720",139954,21,21
"40721",139955,24,24
"40722",139956,25,25
"40723",139957,23,23
"40724",139958,23,23
"40725",139959,23,25
"40726",139960,18,18
"40727",139961,22,22
"40728",139962,23,24
"40729",139963,22,21
"40730",139964,21,21
"40731",139965,18,17
"40732",139966,16,15
"40733",139967,16,15
"40734",139968,16,16
"40735",139969,16,16
"40736",139970,21,22
"40737",139971,22,22
"40738",139972,22,22
"40739",139973,20,20
"40740",139974,20,20
"40741",139975,19,19
"40742",139976,20,19
"40743",139977,20,19
"40744",139978,18,18
"40745",139979,20,20
"40746",139980,21,21
"40747",139981,19,19
"40748",139982,19,19
"40749",139983,20,20
"40750",139984,19,19
"40751",139985,19,18
"40752",139986,21,21
"40753",139987,21,21
"40754",139988,22,22
"40755",139989,19,19
"40756",139990,20,20
"40757",139991,21,21
"40758",139992,18,18
"40759",139993,20,20
"40760",139994,20,21
"40761",139995,21,21
"40762",139996,20,20
"40763",139997,21,21
"40764",139998,19,19
"40765",139999,19,19
"40766",140000,18,18
"40767",140001,19,19
"40768",140002,17,17
"40769",140003,17,17
"40770",140004,20,20
"40771",140005,19,19
"40772",140006,20,20
"40773",140007,21,21
"40774",140008,19,19
"40775",140009,18,18
"40776",140010,19,19
"40777",140011,19,19
"40778",140012,19,19
"40779",140013,19,19
"40780",140014,18,18
"40781",140015,19,19
"40782",140016,22,22
"40783",140017,20,20
"40784",140018,18,18
"40785",140019,19,19
"40786",140020,18,18
"40787",140021,20,20
"40788",140022,20,20
"40789",140023,20,20
"40790",140024,18,18
"40791",140025,19,19
"40792",140026,22,22
"40793",140027,24,24
"40794",140028,21,21
"40795",140029,20,20
"40796",140030,20,20
"40797",140031,22,22
"40798",140032,21,21
"40799",140033,21,21
"40800",140034,23,24
"40801",140035,21,22
"40802",140036,20,20
"40803",140037,22,22
"40804",140038,0,0
"40805",140039,0,0
"40806",140040,0,0
"40807",140043,0,0
"40808",140044,0,0
"40809",140322,0,0
"40810",140323,28,28
"40811",140324,28,28
"40812",140325,18,18
"40813",140326,20,20
"40814",140327,0,0
"40815",140328,0,0
"40816",140329,0,0
"40817",140335,0,0
"40818",140336,0,0
"40819",140337,0,0
"40820",140338,0,0
"40821",140339,0,0
"40822",140340,18,18
"40823",140341,27,27
"40824",140342,0,0
"40825",140343,0,0
"40826",140344,0,0
"40827",140443,0,0
"40828",140447,0,0
"40829",140448,21,21
"40830",140449,23,23
"40831",140450,24,24
"40832",140451,28,28
"40833",140452,29,29
"40834",140453,31,31
"40835",140454,31,31
"40836",140455,25,25
"40837",140456,23,22
"40838",140457,25,25
"40839",140458,22,22
"40840",140459,27,27
"40841",140460,26,26
"40842",140461,26,26
"40843",140462,25,25
"40844",140463,24,24
"40845",140464,25,25
"40846",140465,22,22
"40847",140466,20,20
"40848",140467,20,20
"40849",140468,22,22
"40850",140469,21,21
"40851",140470,24,24
"40852",140471,21,21
"40853",140472,22,22
"40854",140473,23,23
"40855",140474,21,21
"40856",140475,22,22
"40857",140476,22,22
"40858",140477,22,22
"40859",140478,22,22
"40860",140479,21,21
"40861",140480,23,23
"40862",140481,21,21
"40863",140482,23,23
"40864",140483,22,22
"40865",140484,23,23
"40866",140485,22,22
"40867",140486,22,22
"40868",140487,20,20
"40869",140488,22,22
"40870",140489,22,22
"40871",140490,21,21
"40872",140491,20,20
"40873",140492,19,19
"40874",140493,21,21
"40875",140494,18,18
"40876",140495,18,18
"40877",140496,19,19
"40878",140497,20,20
"40879",140498,20,20
"40880",140499,20,20
"40881",140500,20,20
"40882",140501,19,19
"40883",140502,18,18
"40884",140503,18,18
"40885",140504,18,18
"40886",140505,19,19
"40887",140506,20,20
"40888",140507,20,20
"40889",140508,25,25
"40890",140509,24,24
"40891",140510,18,18
"40892",140511,21,21
"40893",140512,20,20
"40894",140513,19,19
"40895",140514,20,20
"40896",140515,18,18
"40897",140516,20,20
"40898",140517,20,20
"40899",140518,19,19
"40900",140519,20,20
"40901",140520,20,20
"40902",140521,19,19
"40903",140522,18,18
"40904",140523,20,20
"40905",140524,18,18
"40906",140525,19,19
"40907",140526,18,18
"40908",140527,20,20
"40909",140528,21,21
"40910",140529,21,21
"40911",140530,19,19
"40912",140531,20,20
"40913",140532,20,20
"40914",140533,19,19
"40915",140534,20,20
"40916",140535,21,21
"40917",140536,20,20
"40918",140537,21,21
"40919",140538,17,17
"40920",140539,16,16
"40921",140540,15,15
"40922",140541,16,16
"40923",140542,20,20
"40924",140543,21,21
"40925",140544,24,24
"40926",140545,21,21
"40927",140546,19,18
"40928",140547,24,24
"40929",140548,20,20
"40930",140549,21,21
"40931",140550,20,20
"40932",140551,19,19
"40933",140552,19,19
"40934",140553,19,19
"40935",140554,18,18
"40936",140555,21,21
"40937",140556,22,22
"40938",140557,23,22
"40939",140558,18,18
"40940",140559,18,18
"40941",140560,20,20
"40942",140561,24,24
"40943",140562,25,25
"40944",140563,26,26
"40945",140564,21,21
"40946",140565,19,19
"40947",140566,16,16
"40948",140567,16,15
"40949",140568,17,17
"40950",140569,19,18
"40951",140570,21,21
"40952",140571,21,21
"40953",140572,21,21
"40954",140573,23,23
"40955",140574,26,26
"40956",140575,28,28
"40957",140576,28,28
"40958",140577,28,28
"40959",140578,23,23
"40960",140579,25,25
"40961",140580,24,24
"40962",140581,25,25
"40963",140582,26,26
"40964",140583,23,23
"40965",140584,23,23
"40966",140585,22,22
"40967",140586,23,23
"40968",140587,20,20
"40969",140588,24,24
"40970",140589,20,20
"40971",140590,21,20
"40972",140591,21,20
"40973",140592,17,17
"40974",140593,17,17
"40975",140594,18,18
"40976",140595,20,18
"40977",140596,24,24
"40978",140597,28,28
"40979",140598,24,24
"40980",140599,23,23
"40981",140600,23,23
"40982",140601,23,23
"40983",140602,22,22
"40984",140603,22,21
"40985",140604,27,26
"40986",140605,24,24
"40987",140606,27,27
"40988",140607,27,27
"40989",140608,26,26
"40990",140609,25,25
"40991",140610,16,16
"40992",140611,20,20
"40993",140612,21,20
"40994",140613,20,19
"40995",140614,22,20
"40996",140615,21,19
"40997",140616,19,18
"40998",140617,16,15
"40999",140618,18,18
"41000",140619,22,22
"41001",140620,20,20
"41002",140621,20,20
"41003",140622,20,20
"41004",140623,21,21
"41005",140624,21,21
"41006",140625,19,19
"41007",140626,23,23
"41008",140627,19,19
"41009",140628,20,21
"41010",140629,21,21
"41011",140630,20,20
"41012",140631,19,19
"41013",140632,19,19
"41014",140633,20,20
"41015",140634,22,22
"41016",140635,20,20
"41017",140636,21,21
"41018",140637,20,20
"41019",140638,20,20
"41020",140639,19,19
"41021",140640,18,18
"41022",140641,18,18
"41023",140642,17,17
"41024",140643,19,19
"41025",140644,19,19
"41026",140645,20,20
"41027",140646,20,20
"41028",140647,20,20
"41029",140648,20,20
"41030",140649,20,20
"41031",140650,19,19
"41032",140651,18,18
"41033",140652,18,18
"41034",140653,19,19
"41035",140654,20,20
"41036",140655,20,20
"41037",140656,19,19
"41038",140657,19,19
"41039",140658,18,18
"41040",140659,18,18
"41041",140660,19,19
"41042",140661,20,20
"41043",140662,19,19
"41044",140663,19,19
"41045",140664,19,19
"41046",140665,19,19
"41047",140666,19,19
"41048",140667,19,19
"41049",140668,20,20
"41050",140669,19,19
"41051",140670,19,19
"41052",140671,20,21
"41053",140672,19,19
"41054",140673,19,19
"41055",140674,19,19
"41056",140675,19,19
"41057",140676,20,20
"41058",140677,26,26
"41059",140678,24,24
"41060",140679,20,20
"41061",140680,21,21
"41062",140681,22,22
"41063",140682,21,21
"41064",140683,20,20
"41065",140684,20,20
"41066",140685,20,20
"41067",140686,0,0
"41068",140687,0,0
"41069",140688,0,0
"41070",140972,0,0
"41071",140973,0,0
"41072",140974,0,0
"41073",140975,0,0
"41074",140976,0,0
"41075",140977,0,0
"41076",140978,0,0
"41077",140979,0,0
"41078",140984,0,0
"41079",140985,0,0
"41080",140986,31,31
"41081",140987,27,27
"41082",140988,29,29
"41083",140989,26,26
"41084",140990,22,22
"41085",140991,31,31
"41086",140992,33,33
"41087",140993,29,29
"41088",140994,0,0
"41089",140995,0,0
"41090",141093,0,0
"41091",141094,0,0
"41092",141097,0,0
"41093",141098,0,0
"41094",141099,31,31
"41095",141100,33,33
"41096",141101,29,29
"41097",141102,34,34
"41098",141103,33,33
"41099",141104,30,30
"41100",141105,26,26
"41101",141106,20,20
"41102",141107,23,22
"41103",141108,27,27
"41104",141109,27,27
"41105",141110,22,22
"41106",141111,26,26
"41107",141112,21,21
"41108",141113,23,23
"41109",141114,23,23
"41110",141115,24,24
"41111",141116,23,23
"41112",141117,22,22
"41113",141118,21,21
"41114",141119,22,22
"41115",141120,20,20
"41116",141121,22,22
"41117",141122,21,21
"41118",141123,21,21
"41119",141124,21,21
"41120",141125,20,20
"41121",141126,22,22
"41122",141127,22,22
"41123",141128,21,21
"41124",141129,22,22
"41125",141130,22,22
"41126",141131,22,22
"41127",141132,23,23
"41128",141133,23,23
"41129",141134,24,24
"41130",141135,21,21
"41131",141136,21,21
"41132",141137,23,23
"41133",141138,20,20
"41134",141139,22,22
"41135",141140,21,21
"41136",141141,20,20
"41137",141142,21,21
"41138",141143,18,18
"41139",141144,17,17
"41140",141145,19,19
"41141",141146,18,18
"41142",141147,20,20
"41143",141148,21,21
"41144",141149,20,20
"41145",141150,19,19
"41146",141151,20,20
"41147",141152,20,20
"41148",141153,21,21
"41149",141154,20,19
"41150",141155,19,19
"41151",141156,20,20
"41152",141157,21,21
"41153",141158,25,25
"41154",141159,23,23
"41155",141160,20,20
"41156",141161,19,19
"41157",141162,19,19
"41158",141163,20,20
"41159",141164,19,19
"41160",141165,18,18
"41161",141166,20,20
"41162",141167,19,19
"41163",141168,18,18
"41164",141169,19,19
"41165",141170,20,20
"41166",141171,22,22
"41167",141172,20,20
"41168",141173,19,19
"41169",141174,21,21
"41170",141175,18,18
"41171",141176,18,18
"41172",141177,19,19
"41173",141178,20,20
"41174",141179,20,20
"41175",141180,19,19
"41176",141181,19,19
"41177",141182,21,21
"41178",141183,21,21
"41179",141184,21,21
"41180",141185,21,21
"41181",141186,19,19
"41182",141187,22,22
"41183",141188,20,20
"41184",141189,17,16
"41185",141190,16,16
"41186",141191,16,15
"41187",141192,18,17
"41188",141193,17,17
"41189",141194,20,20
"41190",141195,17,17
"41191",141196,18,18
"41192",141197,20,20
"41193",141198,19,19
"41194",141199,19,19
"41195",141200,17,17
"41196",141201,19,19
"41197",141202,19,19
"41198",141203,21,21
"41199",141204,19,19
"41200",141205,19,19
"41201",141206,20,20
"41202",141207,20,20
"41203",141208,18,18
"41204",141209,18,18
"41205",141210,20,20
"41206",141211,23,23
"41207",141212,24,24
"41208",141213,25,25
"41209",141214,21,21
"41210",141215,19,19
"41211",141216,16,16
"41212",141217,16,16
"41213",141218,16,15
"41214",141219,17,16
"41215",141220,21,20
"41216",141221,20,20
"41217",141222,22,22
"41218",141223,23,22
"41219",141224,25,24
"41220",141225,26,26
"41221",141226,26,26
"41222",141227,21,21
"41223",141228,20,20
"41224",141229,26,26
"41225",141230,24,24
"41226",141231,22,22
"41227",141232,21,21
"41228",141233,22,22
"41229",141234,20,20
"41230",141235,20,20
"41231",141236,21,21
"41232",141237,21,21
"41233",141238,25,25
"41234",141239,20,20
"41235",141240,18,18
"41236",141241,19,19
"41237",141242,18,18
"41238",141243,17,17
"41239",141244,19,17
"41240",141245,20,18
"41241",141246,18,18
"41242",141247,23,23
"41243",141248,23,22
"41244",141249,26,26
"41245",141250,24,24
"41246",141251,23,23
"41247",141252,20,21
"41248",141253,23,22
"41249",141254,22,22
"41250",141255,22,22
"41251",141256,22,22
"41252",141257,22,22
"41253",141258,24,24
"41254",141259,21,21
"41255",141260,25,25
"41256",141261,25,25
"41257",141262,22,22
"41258",141263,25,25
"41259",141264,20,19
"41260",141265,26,26
"41261",141266,22,22
"41262",141267,17,17
"41263",141268,18,18
"41264",141269,18,19
"41265",141270,19,19
"41266",141271,20,20
"41267",141272,20,20
"41268",141273,19,19
"41269",141274,18,18
"41270",141275,19,19
"41271",141276,20,20
"41272",141277,19,19
