new2kid,rec,rec_ha
116771,0,0
116772,0,0
116773,0,0
116774,0,0
116775,0,0
116776,0,0
116777,0,0
116778,0,0
116779,0,0
116780,0,0
116781,0,0
116782,0,0
116852,0,0
116853,0,0
117041,300416.404185277,948.059658178388
117042,183494.973762417,548.975239378957
117043,161776.894105344,521.230428047825
117044,424903.206539474,1327.82252043586
117045,41957.0329054794,109.459063903541
117046,144191.282570678,399.007354052378
117047,-12720.8527486695,-35.3357020796375
117048,10183.6778187521,31.5589424468101
117049,27053.4939009786,83.8380467451519
117050,42825.9766512672,122.754501329322
117051,29014.5157834728,84.4365683040314
117052,13168.1770784767,36.2260717427145
117053,0,0
117054,0,0
117055,7485.83891432696,22.1269914885716
117056,24919.221295608,78.7026333852601
117057,20808.290596412,60.6876867558497
117058,230312.404977188,689.30012712963
117059,210341.217849246,626.598209701987
117060,1154.1824289589,3.15889819762956
117061,0,0
117062,0,0
117063,0,0
117064,15207.2596990519,41.9149219040298
117065,8100.11280524617,23.8238611919005
117066,13588.8329602401,38.1708791017979
117067,0,0
117068,0,0
117069,9304.0657490082,28.2905838054221
117070,0,0
117071,7221.99119123135,78.1812307575789
117072,113900.960036386,324.793281188301
117073,145256.335384512,426.910610975789
117074,4061.23775426511,11.0773617572863
117075,54057.1099425874,161.093989608159
117076,129055.366306391,352.670466057366
117077,19080.9942722274,63.9363051741558
117078,383406.87789078,1085.17763631884
117079,144972.598028261,498.830444828426
117080,7843.14776886702,26.0840456110239
117081,140417.721968458,421.121502267689
117082,48207.9206505346,147.848689309872
117083,135887.636682579,822.626382451822
117084,0,0
117085,3197.34543718937,5683.66445149653
117086,0,0
117087,0,0
117088,0,0
117089,0,0
117090,0,0
117091,0,0
117092,-1578.78129901329,-6.53908763990229
117093,67223.5754984169,249.901767652107
117094,252113.171389944,818.881596069652
117095,298926.611553402,880.6527490945
117096,-80520.8907239501,-302.425880653334
117097,18628.9347293193,90.9005437476897
117100,-130772.771806746,-488.185802358361
117101,0,0
117102,0,0
117103,-928936.780545465,-19079.5548460636
117104,-157108.797750696,-3664.34513704247
117105,0,0
117106,0,0
117107,0,0
117108,18069.7876694678,70.5678658182065
117109,0,0
117110,-5948.12011569222,-27.0292247167554
117111,0,0
117112,96967.0578884211,678.387574772487
117113,90854.917915952,279.76880035705
117114,-81264.1140907715,-301.816579724314
117115,-3588.32344647271,-13.3799031553579
117116,17537.2162385086,63.2969567287553
117117,24068.75875516,82.9599612413958
117118,-198.25047825827,-0.803650116344623
117119,-3994.61928058763,-19.5634811259924
117120,38330.4991436559,115.933456767201
117121,21375.3857850455,63.2758782497734
117122,0,0
117123,12072.3716852396,38.6315893927668
117124,0,0
117125,0,0
117126,6046.61926570122,21.0913214253679
117127,4430.25028920578,15.2307702250306
117128,1171.39107247864,6.05174437141194
117129,3789.46754131171,15.6873138709279
117130,6593.13688917449,19.4129904723577
117131,0,0
117132,55458.3537814151,173.510688404897
117133,0,0
117134,0,0
117135,0,0
117136,0,0
117137,0,0
117138,-435.579567221342,-29.0386378147561
117139,-3389.10347616313,-32.0482598218736
117140,0,0
117141,0,0
117142,0,0
117143,0,0
117144,0,0
117145,0,0
117146,0,0
117147,0,0
117148,16578.3569515993,44.4981841347159
117149,226550.024811437,714.52785834037
117150,106731.42047249,359.213867808129
117151,2133.81139173363,8.83108698079102
117152,0,0
117153,8125.11984774342,26.7989891001244
117154,13899.3371296886,37.989305444998
117155,0,0
117156,0,0
117157,21513.554756513,70.7537141831936
117158,12393.0986470734,35.3898893523581
117159,1820.44834204325,5.48947860397513
117160,23700.6636634548,63.9154841535293
117161,0,0
117162,0,0
117163,0,0
117164,0,0
117165,0,0
117166,0,0
117167,0,0
117168,0,0
117169,0,0
117170,37674.7543171741,96.9593037650543
117171,46810.0165169489,121.07343425011
117172,89407.6895705132,244.533851816788
117173,114506.049502065,334.019421115316
117174,29993.0201204059,84.1909336713149
117175,161884.456961841,443.671002293499
117176,2732.75313563236,7.42091822303424
117177,114132.65996889,311.412441934216
117178,73964.3287172582,225.372134675
117179,31930.6245306817,85.5332201681451
117180,41699.1450600255,110.242287006016
117181,154962.826793267,402.50084881368
117182,310948.940526577,884.476860594445
117183,122812.692653466,405.573324663942
117184,-46943.5586824366,-329.572915866895
117185,-112956.073712257,-1451.64338801719
117186,130687.614340158,463.533907917402
117187,-166386.279928127,-578.609001513329
117188,0,0
117189,68592.8466595699,206.721676620037
117190,7133.30186177603,30.4923337949638
117191,-30157.3492381239,-154.06053250638
117192,-14943.2367759554,-296.272058733133
117193,0,0
117194,0,0
117195,-210.918534700856,-56.244942586895
117196,-60253.9091002919,-277.827822940827
117197,314040.399896808,1212.51119651277
117198,14018.0281225765,112.481669990584
117199,92674.9090777534,643.575757484398
117200,-676368.86878321,-4622.7672799306
117201,0,0
117202,0,0
117203,0,0
117204,0,0
117205,0,0
117206,1445.22889850111,13.2210702110701
117207,-53868.5862131374,-257.129289800178
117208,71580.4709281263,380.620548472444
117209,165092.248183026,662.189882470921
117210,45450.0055876264,214.766712759014
117211,-706213.682458459,-2568.0497543944
117212,92327.1145713254,268.149141154818
117213,-129165.6875867,-535.263033715817
117214,-13262.3144163309,-46.8633018244908
117215,2531.48101641205,9.67830072161344
117216,0,0
117217,257248.158255552,788.953402516025
117218,98040.4416312501,1170.77542781355
117219,218680.359101978,652.411938038803
117220,0,0
117221,3671.23618333184,11.1693801098698
117222,33067.0619721768,163.597090771438
117223,3484.94142292161,174.79286185723
117224,0,0
117225,329.212127127077,131.684850850831
117226,0,0
117227,0,0
117228,0,0
117229,0,0
117230,0,0
117231,919.99655253489,7.0905321968007
117232,-6073.56334601979,-37.5635807829347
117233,-233.480549065634,-0.814762951633542
117234,9968.4859868008,28.9046349744133
117235,0,0
117236,28419.2967587151,83.0518140087654
117237,93039.801042053,264.317616596742
117238,65421.8228774185,178.048821840387
117239,32353.2681442638,149.437728149025
117240,7209.16886838719,26.5347781611163
117241,22645.8992305967,65.9029442869311
117242,-3704.625940363,-15.059455042126
117243,0,0
117244,0,0
117245,0,0
117246,0,0
117247,0,0
117248,-601.730321987801,-2.24055931099776
117249,-21.3023713245623,-0.235222741901176
117250,-343.148860351603,-6.33993275476402
117251,21802.6158546102,175.827547214599
117252,11796.7002996013,55.3186414987165
117253,0,0
117254,5876.06812824792,22.8585148954911
117255,11080.6328107392,176.232728600226
117256,39313.2686379233,151.277608996338
117257,356.889553150815,1.12097229101159
117258,5776.73350908839,19.549013567135
117259,0,0
117260,1624.44539337675,5.3745091592283
117261,0,0
117262,-8804.85459293353,-30.0956311494193
117263,12562.0732613265,40.6046812487322
117264,0,0
117265,11916.6244418652,37.8982231666199
117266,0,0
117267,0,0
117268,399.884543873489,1.28709548829198
117269,3752.30306674015,11.4399483742078
117270,3282.32972165362,9.90144712414366
117271,371.494732910318,1.57998823141018
117272,0,0
117273,0,0
117274,0,0
117275,0,0
117276,0,0
117277,0,0
117278,0,0
117279,-2100.35123674893,-22.9389770899667
117280,0,0
117281,0,0
117282,15067.3352559638,49.6861838613811
117283,18703.0501423168,63.6158168106012
117284,0,0
117285,0,0
117286,0,0
117287,-45164.751725391,-1896.67850462848
117288,-79225.7154630789,-1206.09941249261
117289,0,0
117290,0,0
117291,-1494.01947462003,-434.61752545273
117292,-31426.4871942198,-10930.9520675547
117293,-2847.23480214986,-162.69913155142
117294,0,0
117295,0,0
117296,0,0
117297,0,0
117298,0,0
117299,0,0
117300,0,0
117301,0,0
117302,0,0
117303,0,0
117304,0,0
117305,0,0
117306,0,0
117307,0,0
117308,0,0
117309,0,0
117310,0,0
117311,0,0
117312,0,0
117313,0,0
117314,0,0
117315,0,0
117316,0,0
117317,0,0
117318,0,0
117319,0,0
117320,0,0
117321,0,0
117322,0,0
117323,0,0
117324,0,0
117325,0,0
117326,0,0
117327,0,0
117328,0,0
117329,0,0
117330,0,0
117331,0,0
117332,0,0
117333,0,0
117334,0,0
117335,0,0
117336,0,0
117337,0,0
117338,0,0
117339,0,0
117340,0,0
117341,0,0
117354,0,0
117355,0,0
117369,0,0
117370,0,0
117371,0,0
117372,0,0
117373,0,0
117374,0,0
117375,0,0
117376,0,0
117377,0,0
117378,0,0
117379,0,0
117380,0,0
117381,0,0
117382,0,0
117383,0,0
117384,0,0
117385,0,0
117386,0,0
117387,0,0
117388,0,0
117389,0,0
117390,0,0
117391,0,0
117392,0,0
117393,0,0
117394,0,0
117395,0,0
117396,0,0
117397,0,0
117398,0,0
117399,0,0
117400,0,0
117401,0,0
117402,0,0
117403,0,0
117404,0,0
117405,0,0
117406,0,0
117407,0,0
117408,0,0
117409,0,0
117410,0,0
117411,0,0
117412,0,0
117413,0,0
117414,0,0
117415,0,0
117416,0,0
117417,0,0
117418,0,0
117419,0,0
117420,0,0
117421,0,0
117422,0,0
117423,0,0
117424,0,0
117425,0,0
117426,0,0
117427,0,0
117428,0,0
117429,0,0
117430,0,0
117431,0,0
117432,0,0
117518,0,0
117690,134667.415107943,377.351776134341
117691,62742.0689073464,167.089397889072
117692,242718.151520541,663.617639153905
117693,126272.737896507,349.725381091191
117694,166684.298676649,461.729359215094
117695,73063.7858040231,198.74542211227
117696,211660.816520394,577.12560741757
117697,71439.1852521844,209.307232482909
117698,0,0
117699,17821.6166720147,48.8681795471622
117700,15536.00470185,45.4850940240668
117701,16011.0271834562,50.3590317767
117702,9312.56715691495,29.7704396991583
117703,0,0
117704,0,0
117705,7342.92558224439,24.4560385753352
117706,35369.7009055746,116.563361738106
117707,48022.4716376956,180.366090658012
117708,71816.4769468827,271.517871254755
117709,129506.476692556,373.083116147083
117710,16478.4456469017,51.095955494269
117711,66946.9870690428,187.723763250032
117712,23199.3053272346,71.4649374731908
117713,0,0
117714,14939.8619528249,40.9802431786396
117715,66157.4207196233,185.998696664034
117716,0,0
117717,0,0
117718,0,0
117719,0,0
117720,-4466.33691975503,-12.9953410292431
117721,26691.1148614388,162.071236480467
117722,46096.5688166652,126.465209373567
117723,36008.8859507505,107.509253443666
117724,110995.000228098,376.413735406862
117725,201619.589687437,608.318489221987
117726,348165.710865692,966.12059900296
117727,211495.849600042,639.080846522378
117728,372818.945540662,1134.91307622728
117729,234229.59296552,878.910292553546
117730,0,0
117731,57730.6186381323,198.472260036553
117732,135699.21394531,427.146779737858
117733,127026.371645424,362.285551929909
117734,29417.1949611765,193.534177376161
117735,0,0
117736,0,0
117737,0,0
117738,-220402.334870336,-4188.16788352183
117739,-2055227.56109085,-19085.0990768279
117740,-177290.029159292,-1650.16820617458
117741,0,0
117742,10427.5353798481,33.2749433740665
117743,-4146.10027861869,-14.9409019049322
117744,70244.2796790447,350.782919745542
117745,54775.2784107021,227.933490825602
117746,-29215.813084227,-83.0584593723583
117747,71492.5779723677,219.386507011485
117748,42508.886102161,147.536264128975
117750,-210838.313412963,-889.378408411465
117751,-58925.9606351134,-555.577445904454
117752,-25124.6498894358,-169.332096980191
117753,-2270876.90312589,-14627.2264291523
117754,-1459848.47569172,-42545.6130684463
117755,0,0
117756,-126199.316637158,-4250.91719044373
117757,-226449.738501424,-3212.05302838899
117758,-229035.084712166,-1107.78759232003
117759,-29602.393629002,-120.24326018518
117760,-22995.2818087781,-95.4903795868533
117761,-7233.27418799038,-31.8997759117547
117762,67059.7681022697,219.149568961666
117763,26833.059101847,80.4589478316253
117764,19676.9241871608,88.6847287308656
117765,57026.0284863033,163.077091209862
117766,139439.060014808,421.027481301179
117767,61655.3089870695,204.707362528994
117768,11698.600333051,42.8324039654041
117769,14126.423980321,48.5235688461003
117770,32948.3979717493,124.04102765835
117771,662.041600519953,2.06484709713826
117772,23862.7467346877,77.1009587550492
117773,18613.5025197468,56.2129181419307
117774,5385.58787229474,17.2166617749024
117775,3041.32984578225,10.8910648013688
117776,0,0
117777,0,0
117778,0,0
117779,39421.5388500225,127.629425657701
117780,11199.8847730844,37.6704070281744
117781,0,0
117782,0,0
117783,0,0
117784,0,0
117785,0,0
117786,0,0
117787,0,0
117788,3162.25060690825,11.623248429114
117789,-16340.0353667787,-105.889218775652
117790,0,0
117791,0,0
117792,0,0
117793,0,0
117794,3984.29761421906,10.6532021770563
117795,10725.3624889625,32.7992736665519
117796,0,0
117797,0,0
117798,0,0
117799,68254.0610284919,219.202122933736
117800,71743.8758959617,246.595449421918
117801,10813.3218358449,44.4992668141766
117802,7586.04529483331,26.0632819125418
117803,0,0
117804,-128999.852017798,-723.701834601954
117805,-8865.61895579911,-29.694343633517
117806,-34828.7793446657,-153.599908907015
117807,0,0
117808,2791.06859942866,9.34053338599285
117809,19373.9629201808,56.0751459339533
117810,60331.8233114888,163.224412070311
117811,0,0
117812,11269.5891748832,34.027816489126
117813,15046.5227607109,48.5567495303296
117814,0,0
117815,0,0
117816,0,0
117817,0,0
117818,0,0
117819,0,0
117820,34340.2173155416,91.5586408601487
117821,96048.5600045008,272.140382921853
117822,33380.0774324989,90.3232143854915
117823,15933.5432891254,45.4837923709138
117824,155904.516343619,408.996873963012
117825,219840.990792626,610.775371429366
117826,94079.6000246929,276.908315010134
117827,102688.163076726,348.464545165639
117828,224950.762561763,604.097381837565
117829,55368.5384541059,149.89790444428
117830,76016.1469148071,208.692235867693
117831,94284.2251658856,306.428469939345
117832,147281.754792374,596.584323209615
117833,6043.02427085837,31.0695335262641
117834,-401434.727841538,-2807.23585903174
117835,-10863.260129868,-63.5510461561431
117836,58193.5525356278,311.299428796557
117837,-232734.895427716,-1223.71256913355
117838,203902.959185739,559.404551949901
117839,108802.340389061,369.604553338636
117840,0,0
117841,-29682.3890335022,-203.391032900732
117842,-395065.213553062,-3251.5655436466
117843,0,0
117844,-57505.658749943,-2201.17354066767
117845,0,0
117846,-98725.6698766328,-603.595810145004
117847,79539.542120975,262.615079227322
117848,221278.931794261,1595.52124032951
117849,-318544.762546352,-3786.56478509779
117850,0,0
117851,-11596.6611037522,-454.771023676556
117852,0,0
117853,0,0
117854,-129750.795836121,-586.775786709424
117855,-471723.992797266,-8339.86432360752
117856,0,0
117857,-22537.0610041285,-340.182052892506
117858,-6899.42941429483,-91.3831710502627
117859,-19124.7336344912,-879.298098137525
117860,-169634.866729449,-2934.22218410101
117861,50458.4737189746,193.791545728179
117862,-610911.172234136,-2385.78883258851
117863,-74091.7290552656,-310.57569201564
117864,307.935000798845,1.24543984145135
117865,-11023.5733395886,-54.775519699819
117866,0,0
117867,105555.793423006,370.046602709926
117868,2578.90870871108,8.39351898685461
117869,11079.7477606642,41.8103689081666
117870,23277.5120633818,71.9969331947734
117871,47447.9553378485,147.15393829859
117872,1502.17072118317,5.73484298521984
117873,0,0
117874,0,0
117875,1075.8969177554,117.103789122824
117876,0,0
117877,0,0
117878,0,0
117879,0,0
117880,0,0
117881,0,0
117882,0,0
117883,0,0
117884,0,0
117885,12368.1904510366,42.3024897855036
117886,692.116954720083,1.92154602434227
117887,0,0
117888,106817.230529182,321.496555392571
117889,28309.8176737176,95.0591829448344
117890,14916.6467000861,56.5828229495915
117891,52013.8250579174,198.100700415643
117892,0,0
117893,-5599.71677785846,-23.5096955229543
117894,-11046.6611911438,-50.9502848942271
117895,90164.3413908163,283.47990478859
117896,35151.9196187417,118.306839272164
117897,21824.3604473374,67.2423865517984
117898,0,0
117899,0,0
117900,0,0
117901,11856.0515500678,283.552463317061
117902,66655.4449095749,242.328317357542
117903,0,0
117904,19473.5881397491,71.6764096836573
117905,4896.81985395553,76.1409686593913
117906,11396.1016493008,42.7320347324082
117907,1213.50471986707,4.11619084691974
117908,0,0
117909,917.919866285264,2.70274528166438
117910,295.613967380052,0.830813773657089
117911,0,0
117912,1699.99019490973,4.93286962614358
117913,30250.8032498606,85.575115275419
117914,0,0
117915,0,0
117916,21795.4255451158,62.2948925905416
117917,-994.183023138915,-3.44082319220508
117918,-271.223314443754,-1.80815542962503
117919,114.235907853096,1.54503236654576
117920,-1011.68877473479,-48.175655939752
117921,-4500.47043929962,-178.678372422075
117922,0,0
117923,0,0
117924,0,0
117925,0,0
117926,0,0
117927,0,0
117928,0,0
117929,-3379.90834263961,-36.7381341591262
117930,0,0
117931,0,0
117932,13994.0613656235,44.4962205584212
117933,24088.6207043261,87.8145046747809
117934,-4168.09667570646,-37.0086275312449
117935,0,0
117936,-7288.79652627086,-206.408104944867
117937,-9764.72255873532,-364.184777603597
117938,-35634.633222914,-931.62439798468
117939,-33707.6103163887,-1033.1834579736
117940,0,0
117941,-25313.4548379369,-3403.46684565978
117942,-1973.29847300254,-701.604761871804
117943,0,0
117944,0,0
117945,0,0
117946,0,0
117947,-3535.24244652548,-146.159592291302
117948,0,0
117949,0,0
117950,0,0
117951,0,0
117952,0,0
117953,0,0
117954,0,0
117955,0,0
117956,0,0
117957,0,0
117958,0,0
117959,0,0
117960,0,0
117961,0,0
117962,0,0
117963,0,0
117964,0,0
117965,0,0
117966,0,0
117967,0,0
117968,0,0
117969,0,0
117970,0,0
117971,0,0
117972,0,0
117973,0,0
117974,0,0
117975,0,0
117976,0,0
117977,0,0
117978,0,0
117979,0,0
117980,0,0
117981,0,0
117982,0,0
117983,0,0
117984,0,0
117985,0,0
117986,0,0
117987,0,0
117988,0,0
117989,0,0
117990,0,0
118004,0,0
118020,0,0
118021,0,0
118022,0,0
118023,0,0
118024,0,0
118025,0,0
118026,0,0
118027,0,0
118028,0,0
118029,0,0
118030,0,0
118031,0,0
118032,0,0
118033,0,0
118034,0,0
118035,0,0
118036,0,0
118037,0,0
118038,0,0
118039,0,0
118040,0,0
118041,0,0
118042,0,0
118043,0,0
118044,0,0
118045,0,0
118046,0,0
118047,0,0
118048,0,0
118049,0,0
118050,0,0
118051,0,0
118052,0,0
118053,0,0
118054,0,0
118055,0,0
118056,0,0
118057,0,0
118058,0,0
118059,0,0
118060,0,0
118061,0,0
118062,0,0
118063,0,0
118064,0,0
118065,0,0
118066,0,0
118067,0,0
118068,0,0
118069,0,0
118070,0,0
118071,0,0
118072,0,0
118073,0,0
118074,0,0
118075,0,0
118076,0,0
118077,0,0
118078,0,0
118079,0,0
118080,0,0
118081,0,0
118082,0,0
118164,0,0
118339,296695.860542884,2514.37169951596
118340,79041.5581192033,326.618008757038
118341,147476.060238001,407.673974396686
118342,255422.599749935,687.544010094038
118343,152918.118095885,406.697122595439
118344,109095.583583653,312.818877659221
118345,324316.586242387,907.337760798739
118346,275265.632253083,813.34246821336
118347,240787.076139461,653.0925064854
118348,189252.773938354,494.293892101481
118349,132401.530058587,362.992542998183
118350,0,0
118351,125256.040265762,415.528988560855
118352,91264.4120069061,357.286593168883
118353,0,0
118354,0,0
118355,54688.0510756135,172.279716358741
118356,220619.895887555,617.442336933183
118357,140900.310076133,472.225588860102
118358,426076.363723267,1518.98881897778
118359,415142.634213039,1094.28041967193
118360,180652.489599777,488.414976951069
118361,145284.404702766,382.957244686039
118362,25078.9209406881,85.4477715185285
118363,0,0
118364,12600.0852108438,35.3128980772783
118365,10605.524527692,31.5405933909057
118366,11200.9025185795,38.090204001086
118367,0,0
118368,33784.4703136307,94.6675175163032
118369,0,0
118370,0,0
118371,74902.0472257129,224.341586598915
118372,19795.0624726525,56.0766642284775
118373,195895.421983868,639.658520763652
118374,88874.3880177528,289.434149549506
118375,45011.0633435472,172.456181392901
118376,666831.538063865,2536.68678293434
118377,490523.227893952,2151.41766620154
118378,405688.151412212,2705.71415507464
118379,524170.464871379,1747.59867469538
118380,118097.434960657,460.868038870855
118381,34321.1805772249,122.112250732888
118382,331294.729742421,1260.57423719842
118383,272338.067459497,1497.90576865842
118384,-1395565.14825769,-9793.43963689608
118385,-1349750.67469575,-24210.7744340046
118386,0,0
118387,25692.9101646577,6630.42842958908
118388,0,0
118389,-527955.860783256,-10692.7769272558
118390,-85630.411288869,-676.252014127297
118391,-10172.8366396998,-38.5243444770937
118392,0,0
118393,65753.7131747722,187.599752281804
118394,24585.4882510486,119.601008311332
118395,77470.0279546645,343.833612262897
118396,79662.0634781479,258.64306324074
118397,91734.6862833498,279.89225410633
118398,64297.0978476927,185.86330928138
118401,-233549.311568102,-1023.49716962254
118402,3472.33245474549,11.9916489709926
118403,-5370513.41740616,-52781.4586477263
118404,-1554124.38843759,-28581.5979482775
118405,-54027.43053892,-1321.77200095217
118406,-576489.722465166,-56242.8997526992
118407,-492168.398899389,-18228.4592184959
118408,-569011.205047811,-3963.50723115333
118409,-550326.390260852,-4739.08624551864
118410,0,0
118411,50790.2510547091,171.988122599968
118412,-924.840244423646,-3.21823486532804
118413,5702.63585502692,21.1993897956391
118414,6193.0648349861,22.3677285236518
118415,4165.9765701179,12.0056961674868
118416,71255.5409655494,242.726945128217
118417,51361.9856559499,155.172162102568
118418,4459.33688185283,14.4198444037278
118419,102.361027961296,0.36018829101168
118420,40575.8770943009,149.278894938077
118421,80628.8443950651,284.84461966115
118422,62416.6321135766,189.788315054585
118423,63171.9361142549,197.450834121393
118424,0,0
118425,24984.4877769498,74.0418124092881
118426,16069.6998894414,53.2219324474262
118427,97042.8931663843,375.044997744481
118428,157268.883105253,567.757700740984
118429,50739.842858364,169.027139394569
118430,20461.6041682201,60.6381956252946
118431,14747.7307132867,45.8716351890721
118432,0,0
118433,0,0
118434,0,0
118435,1357.3311632907,5.01091338547558
118436,0,0
118437,0,0
118438,81239.0705592862,228.159548257143
118439,-1924.85272807961,-8.82200990881292
118440,0,0
118441,0,0
118442,0,0
118443,0,0
118444,8675.53526918047,23.7036482764494
118445,0,0
118446,0,0
118447,0,0
118448,0,0
118449,0,0
118450,55831.4974772639,185.563763946037
118451,-46771.0772706625,-236.890486488829
118452,16040.2904124148,61.7973987865925
118453,5163.16890850503,15.490472556479
118454,-202939.749238564,-1128.22654197951
118455,0,0
118456,20717.7975764906,210.199488309613
118457,0,0
118458,0,0
118459,0,0
118460,28126.2121570145,85.441299821377
118461,0,0
118462,0,0
118463,0,0
118464,0,0
118465,0,0
118466,0,0
118467,0,0
118468,16819.8960270824,45.3213769675511
118469,7515.93084580168,22.6298256554059
118470,0,0
118471,100890.070175009,282.358036892377
118472,393973.831450026,1051.12230486953
118473,286806.903612748,740.744126748776
118474,38241.3639829108,98.3700681232433
118475,263088.369500804,1085.73975842689
118476,9095.72629424333,146.705262810376
118477,22981.7977522156,66.3973932891748
118478,0,0
118479,98670.1044634945,268.764329488579
118480,22692.3096430455,63.0779976179166
118481,86597.6835026992,249.876057013948
118482,167613.8476052,1215.14299482048
118483,0,0
118484,-972231.695865944,-9466.44371817892
118485,-388989.317531917,-2397.46882916436
118486,0,0
118487,-10852.3476145284,-134.811771609048
118488,-32105.7389542353,-143.891267021783
118489,97031.7878100496,397.671261516597
118490,40657.6414478145,166.586973084623
118491,-6815.27639504528,-40.4317352522567
118492,-65455.7374393969,-283.05183757577
118493,-71553.0437847411,-522.046640637732
118494,-67401.4288768999,-1016.4204042357
118495,-196160.650400516,-17340.0913499181
118496,-16045.7558412755,-150.752773257892
118497,42661.8033522045,313.401677518491
118498,215405.528774247,994.370588686655
118499,-5299.28090347984,-109.82965603067
118500,0,0
118501,0,0
118502,0,0
118503,0,0
118504,11871.9966176429,105.704986821534
118505,21774.6526230115,286.038129694732
118506,4781.30024134837,148.834248757926
118507,0,0
118508,0,0
118509,-1336.29863217018,-1781.73150956023
118510,-169072.268870966,-2300.30297783628
118511,-427020.277464486,-2011.87409877261
118512,-872030.460137182,-6763.20017044827
118513,-20870.9355451776,-123.268685901769
118514,12796.8954527286,49.2780476104017
118515,-246.926782702303,-1.51721525469925
118516,3067.35735494039,13.697378375982
118517,41294.1008907838,170.284952126944
118518,-1682.05314871635,-7.51755597191666
118519,0,0
118520,-71688.9945633487,-405.738800290958
118521,5548.258954709,19.0948866421671
118522,14499.6978928264,53.9147392873415
118523,45724.9193681307,187.349183101343
118524,0,0
118525,-2109.67536399704,-24.9112811032677
118526,0,0
118527,3179.45508780585,72.5695054911402
118528,0,0
118529,0,0
118530,0,0
118531,0,0
118532,0,0
118533,0,0
118534,0,0
118535,54791.49287837,165.22123747718
118536,39841.5789765657,112.765818753299
118537,19717.1147521449,53.7984031436424
118538,61728.6948414649,215.787403284579
118539,1832.67534843903,39.9493263964911
118540,-4686.44562381477,-279.787798436703
118541,-4872.40200811028,-349.588127620011
118542,0,0
118543,0,0
118544,651.062336781427,93.0089052544896
118545,49348.9812286958,262.756568869843
118546,4876.5964805175,36.9089610635194
118547,0,0
118548,1876.53674201734,3753.07348403467
118549,80.9025114165847,15.4100021745876
118550,0,0
118551,6748.03131184759,59.4212732264958
118552,35843.7324583308,144.131591864293
118553,0,0
118554,10889.3933370589,83.0458977087426
118555,0,0
118556,0,0
118557,0,0
118558,0,0
118559,0,0
118560,0,0
118561,42404.4155401153,130.726521896309
118562,20670.5001398057,59.3979889074877
118563,10477.2843198099,32.4688210617667
118564,244.294295916207,0.730326744144115
118565,15334.1972422698,56.9118789948537
118566,19779.1981613,87.6397398141814
118567,928.691973162979,29.4822848623168
118568,394.136463231158,28.0273821768568
118569,0,0
118570,0,0
118571,-150.958639644916,-201.278186193221
118572,0,0
118573,0,0
118574,0,0
118575,0,0
118576,0,0
118577,0,0
118578,-5459.11970359823,-4852.55084764287
118579,-11924.1042267352,-75.3497897424022
118580,17941.454882786,81.5984303935689
118581,320.124643127898,12.8693323870512
118582,10310.0533488596,49.0662860147988
118583,665.439734845513,2.02453586953784
118584,4686.96997690198,30.7594420141229
118585,0,0
118586,-2547.98468261063,-75.776496137119
118587,0,0
118588,0,0
118589,-16256.5840808634,-616.363377473492
118590,0,0
118591,-13307.7555197407,-1252.49463715207
118592,-40119.3632705773,-5533.70527870032
118593,0,0
118594,0,0
118595,0,0
118596,0,0
118597,-6124.86793402947,-275.274963327167
118598,-43615.8257443325,-3060.75970135667
118599,0,0
118600,0,0
118601,0,0
118602,0,0
118603,0,0
118604,0,0
118605,0,0
118606,0,0
118607,0,0
118608,0,0
118609,0,0
118610,0,0
118611,0,0
118612,0,0
118613,0,0
118614,0,0
118615,0,0
118616,0,0
118617,0,0
118618,0,0
118619,0,0
118620,0,0
118621,0,0
118622,0,0
118623,0,0
118624,0,0
118625,0,0
118626,0,0
118627,0,0
118628,0,0
118629,0,0
118630,0,0
118631,0,0
118632,0,0
118633,0,0
118634,0,0
118635,0,0
118636,0,0
118637,0,0
118638,0,0
118670,0,0
118671,0,0
118672,0,0
118673,0,0
118674,0,0
118675,0,0
118676,0,0
118677,0,0
118678,0,0
118679,0,0
118680,0,0
118681,0,0
118682,0,0
118683,0,0
118684,0,0
118685,0,0
118686,0,0
118687,0,0
118688,0,0
118689,0,0
118690,0,0
118691,0,0
118692,0,0
118693,0,0
118694,0,0
118695,0,0
118696,0,0
118697,0,0
118698,0,0
118699,0,0
118700,0,0
118701,0,0
118702,0,0
118703,0,0
118704,0,0
118705,0,0
118706,0,0
118707,0,0
118708,0,0
118709,0,0
118710,0,0
118711,0,0
118712,0,0
118713,0,0
118714,0,0
118715,0,0
118716,0,0
118717,0,0
118718,0,0
118719,0,0
118720,0,0
118721,0,0
118722,0,0
118723,0,0
118724,0,0
118725,0,0
118726,0,0
118727,0,0
118728,0,0
118729,0,0
118730,0,0
118731,0,0
118732,0,0
118812,0,0
118820,0,0
118989,-136744.429684042,-15740.2754152831
118990,-41539.6484058112,-669.661658495638
118991,263742.000357122,1367.42449958326
118992,152951.95831269,478.442023509172
118993,134840.116881197,371.780384744932
118994,1321477.3866362,3491.92987491911
118995,649809.420081345,2339.02111362984
118996,499567.984853075,1419.22722969624
118997,378648.307244462,992.19995347386
118998,0,0
118999,0,0
119000,32745.1539584496,92.2886012866501
119001,98639.1961691679,287.159231933531
119002,45890.6233489089,144.793898195114
119003,0,0
119004,0,0
119005,0,0
119006,122826.05603913,332.242879261499
119007,0,0
119008,71140.0422793613,264.70713406274
