new2kid,net_es,net_es_ha
45955,0,0
45956,0,0
45957,-2549.91226522438,-3399.88302029917
45958,-19538.5732320877,-3512.55249116183
45959,-108047.675513491,-4048.62484359685
45960,-17452.8147014644,-3989.21478890614
45963,0,0
45964,0,0
45965,0,0
45966,-8371.00406669871,-4058.66863839938
45967,-216849.796124482,-3859.39570410646
45968,-3108.89035221329,-3553.01754538661
45969,0,0
45970,0,0
45971,0,0
45972,0,0
45973,0,0
45974,0,0
45975,0,0
45976,0,0
45977,-159199.508911652,-3807.46209654176
45978,-748315.665987608,-3972.47865155996
46161,-2124862.11134169,-14159.8474724977
46162,-4010875.77575552,-12702.6944600333
46163,-3874184.10402542,-11968.9024260295
46164,-4016102.79076928,-13039.2947752249
46165,-3791688.30383383,-15035.195256838
46166,-3100849.19525822,-12169.1408202432
46167,-2475285.00041706,-9195.39354694057
46168,-1693683.62282476,-9173.64182978883
46473,-687445.915048654,-9449.42838554851
46474,-70926.532554102,-6101.20710142813
46475,0,0
46476,-33969.2850494054,-3178.41263620168
46477,0,0
46478,-17035.8664514754,-1933.14796612487
46479,0,0
46480,0,0
46481,0,0
46482,-9514.60554383712,-3382.97086003098
46483,-38172.822431947,-3915.16127507149
46484,-112137.343134654,-4031.90447225722
46485,-66866.037400449,-3602.21076904776
46509,-111201.678580001,-4147.38195170166
46510,-14724.2978888165,-3272.06619751478
46511,0,0
46513,0,0
46514,0,0
46515,0,0
46522,-117840.685992646,-2693.50139411761
46523,-171588.052882095,-2103.76156790308
46524,-222893.232861429,-2406.40467326779
46525,-159450.645999373,-3383.56808486733
46526,-163340.162566808,-4666.86178762309
46527,-153439.237556811,-5000.05662099587
46528,-335175.151680799,-5384.33978603693
46532,0,0
46533,-41584.8158860018,-5638.61910318669
46558,0,0
46559,0,0
46560,0,0
46561,0,0
46562,0,0
46563,0,0
46564,0,0
46565,-32085.4390321152,-2646.22177584455
46566,0,0
46567,0,0
46568,-1310.10429782235,-2329.07430723973
46569,-22844.8665822334,-2668.01361544331
46570,-185760.622174744,-2916.75167300873
46571,0,0
46572,-23526.2446469854,-3584.95156525491
46573,-162938.209269853,-4067.10038739102
46574,-181740.553419368,-3924.22247599176
46575,-400201.812360621,-3751.15934257173
46576,-19989.5986276734,-3075.32286579591
46577,0,0
46578,0,0
46579,-103399.929580941,-2672.6960796366
46580,0,0
46581,-54847.6099095571,-2785.91034461242
46582,0,0
46583,0,0
46584,0,0
46585,-40117.9972965333,-3360.66993059965
46586,-361843.165052643,-5253.62127118175
46587,-459505.842908321,-7165.78312527596
46613,0,0
46616,-278378.746579284,-4324.33004395004
46617,-1303428.69608548,-4166.80502245109
46618,-347684.931022221,-3973.54206882539
46619,0,0
46620,0,0
46621,0,0
46622,0,0
46623,0,0
46624,0,0
46625,0,0
46626,0,0
46627,0,0
46628,-10295.6728722466,-3743.88104445331
46629,-227761.63163224,-3910.07092930885
46812,-3328036.29518675,-11580.8135543689
46813,-4165601.8724715,-14324.0124563817
46814,-3503870.61938882,-13428.0071641248
46815,-2575234.93544351,-24237.5052747625
46816,-3736776.55074124,-12264.2922690994
46817,-2080458.74951779,-10305.6780161872
46818,-2322918.28751448,-10680.0840805263
46819,-1376256.39665858,-9726.19361596173
47125,-142414.532423201,-4612.61643475954
47126,-125460.503810422,-3998.7411573043
47127,0,0
47128,0,0
47129,0,0
47133,-7465.34539876654,-3619.56140546257
47134,-10990.4103517726,-3741.41628996516
47135,0,0
47136,0,0
47159,0,0
47160,0,0
47161,-36823.1733451753,-2182.11397601039
47163,0,0
47164,0,0
47165,0,0
47166,-38131.6831768411,-1648.93765089043
47170,-125118.113763364,-2931.02462696021
47171,-17599.5657660323,-2366.32817022283
47172,-47409.3098573136,-2061.27434162233
47173,-149461.513538321,-2284.03459084349
47174,-66376.7924765243,-2885.94749897932
47175,-113345.173056733,-3678.54517019823
47176,-151767.170906801,-3735.80728385972
47177,-195535.236622936,-2690.08064141615
47178,-221326.709226655,-2860.44212247696
47181,0,0
47182,0,0
47183,-66356.1607221131,-5230.04222440301
47184,0,0
47209,0,0
47210,0,0
47211,0,0
47212,0,0
47213,0,0
47214,0,0
47215,0,0
47216,0,0
47217,0,0
47218,-8856.11868926427,-2576.32543687688
47219,-27664.892522266,-2666.49566479672
47220,-8853.96323239733,-2777.71395526191
47221,0,0
47222,-6837.75962308054,-4052.00570256624
47223,-176242.600783305,-3795.2646198289
47224,-212906.970167322,-3099.64651744964
47225,-37165.3388257447,-2845.19340292783
47226,0,0
47227,0,0
47228,0,0
47229,0,0
47230,0,0
47231,0,0
47232,0,0
47233,-47336.4623943373,-3572.56319957263
47234,0,0
47235,0,0
47236,-44165.0675485114,-5394.2067234823
47265,-657211.298464227,-4365.03975733816
47266,-575214.838289794,-4333.06846169336
47268,-349300.018307276,-4106.39257378135
47269,-235306.443692773,-3971.41677118604
47270,-126916.652166721,-3705.59568369989
47271,0,0
47272,0,0
47273,0,0
47274,0,0
47275,0,0
47276,0,0
47277,0,0
47278,0,0
47279,-243420.929374526,-3814.62768853322
47463,-1763836.35225949,-12898.2548611297
47465,0,0
47466,-3035916.73191957,-11587.4684424411
47467,-2790422.0801034,-11034.7882554756
47468,-2437021.98712201,-9924.24326646783
47469,-2325309.54127963,-10654.3392498494
47775,-62462.6293347175,-4947.53499680931
47782,-39252.2519496921,-3413.23929997322
47783,0,0
47784,0,0
47785,-3169.22616476015,-2668.82203348223
47786,-342.381471490146,-2739.05177192117
47787,0,0
47788,0,0
47810,0,0
47811,-7917.53141185142,-2303.28186526587
47814,0,0
47815,-14283.1067000276,-2380.51778333794
47816,-3160.82815210446,-1806.18751548826
47817,0,0
47820,-59171.8598302571,-2622.57550494214
47821,-1469.63717332596,-1959.51623110128
47822,-10995.2616582795,-2145.41690893259
47823,-11374.4290290463,-3084.5909231312
47824,-98773.8975226191,-3519.78253978153
47825,-65390.9554826419,-3321.44535784848
47826,-3898.62765291774,-2495.12169786736
47827,-5641.10070981021,-2375.20029886745
47828,-8771.44738511111,-2751.82663062309
47832,-78003.2479167134,-5596.64559043684
47833,0,0
47834,-15030.5101596491,-4372.51204644338
47835,0,0
47858,0,0
47859,0,0
47860,0,0
47861,0,0
47862,0,0
47863,0,0
47864,0,0
47865,0,0
47866,0,0
47867,0,0
47868,0,0
47869,-3577.61255091089,-3012.7263586618
47870,-77679.4808919931,-3305.5098251912
47871,-58435.6928329609,-4651.59743943967
47872,-173389.642395281,-4662.57861903277
47873,-31904.2063790937,-3672.42663356474
47874,0,0
47875,0,0
47876,0,0
47877,0,0
47878,0,0
47879,0,0
47880,0,0
47881,0,0
47882,0,0
47883,-43698.6052374665,-4958.70697730117
47884,-651241.318646648,-7196.0366701287
47885,-204219.531738164,-8783.63577368446
47919,-651126.333194467,-4172.2151906734
47920,-696977.198494733,-3882.88132866147
47921,-51209.9855136235,-3625.48570007954
47922,0,0
47923,0,0
47924,0,0
47925,0,0
47926,0,0
47927,0,0
47928,0,0
47929,0,0
47930,-8061.88636577168,-3908.79338946506
48115,0,0
48116,-3659664.60458526,-11879.6173003376
48117,-2778788.11472643,-10783.558048902
48118,-1969111.46765311,-11054.660871035
48119,-3229501.42053334,-11351.4988419449
48120,-1639144.92821257,-13299.3503303251
48432,-2131.34761299738,-3100.14198254164
48433,0,0
48434,0,0
48435,-2833.48478155141,-2060.71620476466
48436,-91.1280620272532,-1458.04899243605
48437,0,0
48438,0,0
48439,0,0
48459,0,0
48460,0,0
48461,-32984.6752778622,-2085.98736935097
48462,-46162.2055496468,-2382.56544772371
48464,-53982.5790117178,-2170.15393011931
48465,0,0
48466,0,0
48467,-30923.3248829523,-2141.87531656813
48470,-30529.5094245708,-2261.4451425608
48471,-23516.6297528974,-2187.5934653858
48472,-15721.3280868883,-2566.74744275727
48473,-62887.0088585951,-3204.43357241249
48474,-39772.1868428469,-3015.90042410214
48475,-8146.31092808795,-2102.27378789366
48476,-2363.39640040692,-2363.39640040692
48477,-89764.4812907284,-2583.15054074039
48478,-15415.7918423215,-3333.14418212357
48482,-534.623167912677,-4276.98534330142
48483,0,0
48484,0,0
48485,0,0
48510,0,0
48511,0,0
48512,0,0
48513,0,0
48514,0,0
48515,0,0
48516,0,0
48517,0,0
48518,0,0
48519,-13417.1304966951,-3407.52520550986
48520,-79358.6933809251,-3488.29421454616
48522,-402785.869998359,-3328.80884296165
48523,-116637.48132195,-3105.15757263094
48524,0,0
48525,0,0
48526,-3203.75237507571,-2330.00172732779
48527,0,0
48528,0,0
48529,0,0
48530,0,0
48531,-52805.7673893182,-4245.68984034719
48532,-85069.637232097,-4726.09095733872
48533,-163095.522912113,-5325.56809508941
48565,-69429.2053816428,-4160.55163335687
48570,-576181.372525442,-3938.01877847376
48571,-527539.470420343,-3642.91390881549
48572,0,0
48573,0,0
48574,0,0
48575,0,0
48576,0,0
48577,0,0
48578,0,0
48579,0,0
48580,-309580.951522924,-3827.8943001289
48765,-1101415.89928831,-26368.0824712074
48766,-3515349.10936767,-14891.6033227119
48767,-3688061.22025528,-10839.2688324916
48768,-2812948.22781678,-10660.1543451133
48769,-2761873.14187383,-12753.2381731548
48770,-697184.341067003,-10736.2362435727
49081,-5112.7248157095,-3718.345320516
49082,-2293.69999714837,-3336.29090494309
49083,0,0
49084,0,0
49085,0,0
49086,0,0
49087,0,0
49088,0,0
49089,0,0
49092,-26428.8395497644,-4451.17297680242
49110,0,0
49111,0,0
49112,-7524.89274988405,-2075.83248272663
49115,0,0
49116,0,0
49117,-1784.81660965405,-2379.75547953873
49120,-9655.34990643079,-2116.24107538209
49121,-40853.5505754543,-2475.97276214875
49122,-115497.095223256,-2804.17833622474
49123,-245772.782896405,-2517.51890290812
49124,0,0
49125,0,0
49126,-10382.3569340103,-2595.58923350258
49127,-64785.7436655187,-2809.13793671626
49131,-370567.095026377,-4571.37511212184
49132,-229385.633600888,-4973.13026776994
49133,0,0
49134,0,0
49159,-18061.6104808025,-2156.61020666299
49160,0,0
49161,0,0
49162,0,0
49163,0,0
49164,0,0
49165,-4550.15871668968,-1733.39379683417
49166,-1218.12254852934,-2436.24509705867
49167,0,0
49168,-58536.5487114463,-4827.75659475846
49169,-48056.2076899783,-4576.78168475984
49170,0,0
49173,0,0
49174,0,0
49175,0,0
49176,-29997.9839930822,-2474.06053551193
49177,-3143.37773572206,-2514.70218857765
49178,-9392.2968253033,-2782.90276305283
49179,-8741.86685095303,-3252.7876654709
49180,-96415.7874790343,-4180.63035139444
49181,-283329.007235835,-4838.06202323731
49182,-79019.7600493922,-5139.49658857835
49215,-8554.47461186791,-3910.61696542533
49216,-50721.8354744459,-4017.57112668879
49221,-8670.14272351965,-3650.58640990301
49222,0,0
49223,0,0
49224,0,0
49225,0,0
49226,0,0
49227,0,0
49228,0,0
49229,0,0
49230,-339341.065439637,-3678.49393430501
49231,-1166852.47308572,-3889.50824361906
49232,-609433.016817376,-3975.10324870689
49415,-1253881.14980683,-16607.6973484348
49416,-4887853.49336691,-17594.0733169563
49417,-5237018.24406452,-16166.7551427807
49418,-3200149.82463859,-12421.7363401789
49733,-22587.1660536443,-3474.94862363758
49734,-45223.3768887657,-3173.57030798355
49735,0,0
49736,0,0
49737,0,0
49738,0,0
49739,0,0
49741,-4674.02497794166,-3936.02103405614
49742,-2991.45617236748,-3988.60822982331
49743,-75907.5723607934,-4671.23522220267
49761,-1633.30949713881,-1866.6394253015
49762,-11014.3137534213,-2002.60250062206
49763,-13222.8800182119,-2299.63130751511
49765,0,0
49766,0,0
49767,0,0
49768,0,0
49771,-5299.83212630724,-2826.57713403053
49772,-147137.224386171,-3069.35539788622
49773,-17358.6437961698,-2239.8250059574
49774,-11080.1918278894,-2646.01595889896
49775,-46800.7104582173,-3357.8985082129
49781,-47818.9218099607,-2732.50981771204
49782,-10622.8448271082,-3399.31034467462
49783,-35476.8478883154,-3592.59219122181
49784,-175045.039133664,-4076.74035828039
49785,-393641.235692782,-6174.7644814554
49806,-44480.6974082158,-3220.32198430522
49807,-48948.5212578197,-2797.05835758969
49808,0,0
49809,0,0
49810,0,0
49811,0,0
49812,0,0
49813,0,0
49814,0,0
49815,-1478.40860981431,-2150.41252336626
49866,-109369.376549855,-3771.35781206395
49867,-50210.6443350606,-3825.5729017189
49873,-408123.40528948,-3301.30155947001
49874,-197157.121019249,-3313.56505914704
49875,-618.417172507703,-3298.22492004108
49876,0,0
49877,0,0
49878,-2350.49515724668,-3133.99354299557
49879,0,0
49880,-158801.7397762,-3533.83565565953
49881,-1262417.90362048,-3840.05445968207
49882,-889773.147455144,-3931.61291336158
50064,-2427583.0428028,-15474.6329421692
50065,-4231258.06694615,-18800.369083904
50066,-4655496.96856872,-17538.9572632681
50067,-5221334.98372496,-20521.0905771553
50068,-1175631.81182877,-14649.6175928819
50385,0,0
50386,-4144.9417578765,-5101.46677892492
50387,0,0
50388,0,0
50389,0,0
50390,-16917.4649325272,-4437.36785115467
50391,-5967.85798826965,-4151.55338314411
50392,-4975.25917633232,-3618.37031005987
50393,-112397.913802768,-3505.58795486215
50394,-35473.8533630204,-3460.8637427337
50411,0,0
50412,0,0
50413,-14356.6182113928,-1946.66009646004
50414,-53154.9537400488,-2232.22902845349
50415,0,0
50416,0,0
50417,0,0
50418,0,0
50419,-39465.4278306974,-2818.9591307641
50420,-145139.138818359,-2804.62103996828
50421,-25112.827450297,-2678.70159469835
50422,-433237.522222328,-3467.63399477602
50423,-271050.205162716,-3632.16355326922
50424,-289965.647248727,-3968.7342651665
50427,-307072.341486727,-4674.74544603961
50428,-238420.454059036,-3571.84200837507
50431,-58453.3885549418,-3270.1196394373
50432,0,0
50433,0,0
50434,-1373.82975715065,-3663.54601906841
50435,-139526.953652744,-4180.58288098109
50458,-37861.8529261782,-3205.23622655477
50459,-42641.3291613641,-2594.14930259249
50460,0,0
50461,0,0
50462,0,0
50463,0,0
50464,0,0
50465,-2813.74997927781,-2813.74997927781
50468,-113709.972020331,-2915.64030821363
50469,-10700.7887731724,-2411.44535733462
50470,-25858.6295840526,-2298.54485191578
50471,0,0
50516,0,0
50517,-32867.9325011146,-3838.59065706448
50518,-240500.803202606,-3930.55449565035
50527,0,0
50528,0,0
50529,-8724.03769467888,-3404.50251499664
50530,-187555.035357645,-3581.00306172114
50714,-3749900.99636406,-12098.8941201502
50715,-4013362.35504448,-15518.0758049086
50716,-2721503.46607157,-12784.514226995
50717,-4390559.01914482,-16674.3281049886
50718,-3786358.48823203,-15719.1841753276
50719,-1632992.57520436,-20670.7920911944
51037,-12616.5420094258,-3670.26676637842
51038,0,0
51039,0,0
51040,-21279.308611309,-4309.73338963221
51041,-15971.9204161916,-4331.36824845873
51042,-20281.7609790473,-2897.39442557819
51043,-8773.33602375628,-2193.33400593907
51044,0,0
51045,0,0
51061,0,0
51062,0,0
51063,0,0
51064,-19540.6764404792,-1883.43869305824
51065,0,0
51066,0,0
51067,0,0
51068,0,0
51069,0,0
51070,-45921.2715092684,-2135.87309345434
51071,-17683.5884459387,-2720.55206860595
51075,-90920.1258741403,-4408.24852723104
51076,-165078.575381378,-4082.3140743463
51077,-379658.145513125,-3182.0483646988
51078,-58855.7448530794,-3087.51448409597
51081,-48590.7496613146,-3424.898654542
51082,0,0
51083,0,0
51084,0,0
51085,0,0
51100,0,0
51101,0,0
51102,0,0
51109,-2444.84067129279,-3009.03467236036
51111,0,0
51112,0,0
51113,0,0
51117,0,0
51118,-21404.2498966402,-3390.77226085389
51119,0,0
51120,0,0
51121,0,0
51122,0,0
51123,0,0
51364,-4548359.42500532,-14961.7086348859
51365,-4039633.32164999,-12929.4125117823
51366,-3857665.24002013,-13802.0223256534
51367,-4903079.96297152,-16195.1443863634
51368,-4094292.04726887,-12842.3196934527
51369,-4887039.64091155,-18568.661661027
51370,-4683827.32733844,-19762.9845035377
51371,-2587558.39041179,-15723.8641270751
51654,-9294.93116692408,-2806.01695605255
51656,0,0
51688,0,0
51689,0,0
51690,-13890.1018325552,-3220.89317856352
51692,0,0
51693,0,0
51694,0,0
51695,0,0
51696,0,0
51712,0,0
51713,0,0
51714,0,0
51715,0,0
51716,-41220.4459929273,-1382.65646936444
51717,0,0
51718,0,0
51719,0,0
51720,-18038.8986289887,-1950.15120313391
51721,-44728.3840997064,-2851.21173543945
51724,-299088.49494383,-4157.61591581345
51725,-282091.786910047,-3263.53477263974
51726,0,0
51727,0,0
51728,-3966.26952732111,-3021.91963986371
51731,-42448.1833191113,-3537.34860992594
51732,0,0
51733,0,0
51734,0,0
51735,0,0
51750,-138459.421456366,-3963.06036368848
51751,0,0
51752,-14132.2770335601,-3426.00655359032
51753,0,0
51754,-121029.199868225,-3880.69578735791
51755,-94373.7157885413,-4194.38736837961
51758,0,0
51759,0,0
51760,-68478.8644792288,-2678.87978402851
51761,0,0
51762,0,0
51763,0,0
51768,0,0
51769,0,0
51773,0,0
52013,-4354538.39089431,-17126.9946544515
52014,-4081889.68280101,-13413.4801652939
52015,-4342233.76519519,-15119.8564185251
52016,-3994588.589241,-16447.0966103593
52017,-5262156.81857963,-18351.0263943492
52018,-5830516.74307169,-18937.9350160672
52019,-5256626.31942346,-16956.8590949144
52020,-3400859.15695545,-11364.6087116306
52021,-2608412.15256288,-16600.8728882284
52303,0,0
52304,-633.246295189004,-3377.31357434135
52305,-7791.71863581585,-3462.9860603626
52306,-1955.33296190444,-3910.66592380888
52307,-16361.5308267067,-3356.21145163213
52308,0,0
52341,-97036.2845972095,-4253.64535220644
52342,0,0
52343,0,0
52344,0,0
52345,0,0
52346,0,0
52360,0,0
52362,-54058.2502632225,-2140.92080250386
52363,0,0
52364,0,0
52365,0,0
52366,-5131.28525908629,-1172.86520207687
52367,-18666.092398707,-1687.33038632379
52368,0,0
52369,0,0
52370,0,0
52371,0,0
52373,0,0
52374,0,0
52375,-37503.1752700978,-2702.93155099804
52376,0,0
52377,0,0
52378,0,0
52380,-116345.888209207,-3806.81842811312
52381,-21370.6938808098,-3080.46037921582
52382,0,0
52383,0,0
52384,0,0
52401,0,0
52402,0,0
52403,0,0
52404,0,0
52405,-8099.69856945867,-3410.39939766681
52406,-31761.2242616436,-3457.00400126733
52408,0,0
52409,0,0
52410,0,0
52411,-3184.96941126859,-2316.34139001352
52412,0,0
52663,-2889716.61224542,-10460.5126235128
52664,-4028733.82766483,-14207.5691520029
52665,-5722470.74795772,-17520.0022899586
52666,-4879027.48001322,-16032.9512590289
52667,-3573213.02368712,-17661.8499780642
52668,-4328747.12336646,-17516.4274086655
52669,-4193706.43752392,-15979.8292451495
52670,-2897254.06313526,-14102.8491056173
52671,-3835506.0377242,-19444.8975296537
52953,0,0
52954,-103948.017174559,-4253.62730126071
52955,-69448.4626971836,-3377.4328363372
52956,-15971.4702575592,-3757.99300177863
52957,-79411.7314522322,-3970.58657261161
52958,-3380.05419201494,-3862.9190765885
52959,-409465.061657823,-4966.97572898041
52993,0,0
52994,0,0
52995,0,0
52996,0,0
52997,0,0
53010,0,0
53011,-34933.0232044673,-1763.18098192895
53012,-10954.4496527438,-1926.05708180112
53013,0,0
53014,0,0
53015,-1707.67549205139,-1821.52052485482
53016,0,0
53017,0,0
53018,0,0
53019,0,0
53020,0,0
53023,-24467.0443396246,-4774.05743212188
53024,0,0
53025,0,0
53026,0,0
53027,0,0
53028,0,0
53030,-16943.4602205266,-3388.69204410533
53031,0,0
53032,0,0
53033,0,0
53034,0,0
53035,0,0
53041,0,0
53042,0,0
53052,-103980.264736243,-5231.71143327008
53053,0,0
53054,0,0
53055,0,0
53056,-3472.86938351143,-3268.58294918723
53058,0,0
53059,0,0
53060,0,0
53061,-31417.6089128333,-3669.20980003893
53062,-5646.0950865881,-4301.78673263855
53312,-1675423.65644452,-7316.26050849136
53313,-2331227.55499941,-11733.1364831678
53314,-2258942.52853442,-12493.2874028865
53315,-3630909.29533869,-12852.7762666856
53316,-4190252.03634731,-14168.2232843527
53317,-3958207.50440861,-13584.5817397121
53318,-3138289.95924464,-13556.3281176874
53319,-1874581.92875044,-15877.8776389661
