new2kid,percent_frm,percent_grs,percent_wod,percent_urban,percent_water
"150285",0.79203125,0.05890625,0.07984375,0.06921875,0
"150286",0.7028125,0.19734375,0.07609375,0.0209375,0.0028125
"150287",0.6675,0.15046875,0.17578125,0.00625,0
"150288",0.65796875,0.11921875,0.18734375,0.02484375,0.010625
"150289",0.768125,0.03859375,0.17921875,0.010625,0.0034375
"150290",0.8925,0.03640625,0.04859375,0.016875,0.005625
"150291",0.77,0.0925,0.09046875,0.04703125,0
"150292",0.794375,0.13890625,0.06203125,0.0046875,0
"150293",0.76125,0.1175,0.07078125,0.05046875,0
"150294",0.87734375,0.09140625,0.01875,0.0125,0
"150295",0.66859375,0.14890625,0.146875,0.035625,0
"150296",0.829375,0.121875,0.0325,0.01625,0
"150297",0.70265625,0.14828125,0.09640625,0.05265625,0
"150298",0.73140625,0.0225,0.11734375,0.1253125,0.0034375
"150299",0.22625,0.1225,0.03765625,0.61359375,0
"150300",0.200539,0.07875,0.0278125,0.6928985,0
"150301",0.18609375,0.056875,0.06078125,0.69625,0
"150302",0,0.07091375,0.02908625,0.9,0
"150303",0,0.1139185,0.01294825,0.87000825,0.003125
"150304",0.6065625,0.08375,0.0059375,0.30375,0
"150305",0.239847,0.0609375,0.0284375,0.670778,0
"150306",0.2178125,0.13078125,0.0871875,0.54671875,0.0175
"150307",0.4590625,0.225546875,0.194765625,0.120625,0
"150308",0.67359375,0.153984375,0.067578125,0.10484375,0
"150309",0.81953125,0.09609375,0,0.084375,0
"150310",0.71421875,0.19109375,0.081875,0.0128125,0
"150311",0.8353125,0.09828125,0.015625,0.05078125,0
"150312",0.711875,0.170859375,0.054765625,0.0625,0
"150313",0.7350115,0.152338,0.09311925,0.01953125,0
"150314",0.76734375,0.0921875,0.056875,0.08359375,0
"150315",0.530625,0.12421875,0.00859375,0.3365625,0
"150316",0.82046875,0.05578125,0.05890625,0.06484375,0
"150317",0.893125,0.023125,0.0465625,0.0371875,0
"150318",0.86359375,0.12078125,0,0.015625,0
"150319",0.52765625,0.2075,0.06875,0.11578125,0.0803125
"150320",0.02125,0.01171875,0.01203125,0.90875,0.04625
"150321",0.55375,0.0615625,0.06390625,0.32078125,0
"150322",0.7215625,0.15890625,0.0065625,0.11296875,0
"150323",0.72609375,0.079375,0.03875,0.15578125,0
"150324",0.8018855,0.05718225,0.02374475,0.1171875,0
"150325",0.59109375,0.1,0.23625,0.07265625,0
"150326",0.7265625,0.119765625,0.120078125,0.03359375,0
"150327",0.84984375,0.054375,0.06625,0.02953125,0
"150328",0.94375,0.02953125,0,0.02671875,0
"150329",0.90484375,0.0665625,0.019375,0.00921875,0
"150330",0.48328125,0.153125,0.34359375,0.02,0
"150331",0.40375,0.07421875,0.43296875,0.08,0.0090625
"150332",0.7184375,0.083125,0.12234375,0.07609375,0
"150333",0.0903125,0.0771875,0.12,0.71171875,0.00078125
"150334",0.1971875,0.2584375,0.48484375,0.04234375,0.0171875
"150335",0.455625,0.0809375,0.375625,0.04421875,0.04359375
"150336",0.13203125,0.1065625,0.75015625,0.0096875,0.0015625
"150337",0.2275,0.24328125,0.3765625,0.074375,0.07828125
"150338",0.151875,0.068125,0.72390625,0.05609375,0
"150339",0.63765625,0.05328125,0.16265625,0.14640625,0
"150340",0.8171875,0.08125,0.09234375,0.00921875,0
"150341",0.9134375,0.013125,0.051875,0.0215625,0
"150342",0.79671875,0.06296875,0.1275,0.0128125,0
"150343",0.759375,0.07203125,0.03125,0.13734375,0
"150344",0.61234375,0.11421875,0.13546875,0.1290625,0.00890625
"150345",0.26703125,0.07921875,0.11328125,0.52828125,0.0121875
"150346",0.5984375,0.0278125,0.1134375,0.2603125,0
"150347",0.46734375,0.18296875,0.33234375,0.01734375,0
"150348",0.5909375,0.2353125,0.07203125,0.10171875,0
"150349",0.37984375,0.2228125,0.1040625,0.28953125,0.00375
"150350",0.370625,0.118125,0.194375,0.316875,0
"150351",0.7846875,0.03578125,0.0784375,0.10109375,0
"150352",0.147907,0.085625,0.0409375,0.7255305,0
"150353",0.689375,0.03453125,0.0496875,0.22125,0.00515625
"150354",0.6215625,0.17015625,0.05578125,0.1525,0
"150355",0.7609375,0.206875,0.020625,0.0115625,0
"150356",0.726875,0.18515625,0.0565625,0.03140625,0
"150357",0.415625,0.39453125,0.1203125,0.06953125,0
"150358",0.60640625,0.30046875,0.03734375,0.05578125,0
"150359",0.73203125,0.170625,0.04546875,0.051875,0
"150360",0.625625,0.236875,0.0690625,0.0684375,0
"150361",0.68859375,0.16171875,0.0475,0.1021875,0
"150362",0.6815625,0.16953125,0.06328125,0.085625,0
"150363",0.6271875,0.1428125,0.14515625,0.08484375,0
"150364",0.7371875,0.185,0.0403125,0.0375,0
"150365",0.38546875,0.231328125,0.102734375,0.26421875,0.01625
"150366",0.42859375,0.17984375,0.0271875,0.320625,0.04375
"150367",0.59359375,0.21375,0.00671875,0.138125,0.0478125
"150368",0.6790625,0.17171875,0.031875,0.11734375,0
"150369",0.71828125,0.1359375,0.06765625,0.078125,0
"150370",0.750625,0.1225,0.0953125,0.0315625,0
"150371",0.47515625,0.25515625,0.15953125,0.11015625,0
"150372",0.834375,0.105,0.0240625,0.0365625,0
"150373",0.68671875,0.19,0.09015625,0.033125,0
"150374",0.79,0.10984375,0.04140625,0.05875,0
"150375",0.16828125,0.094375,0.05328125,0.68015625,0.00390625
"150376",0.3203125,0.14890625,0.04140625,0.489375,0
"150377",0.1740625,0.26625,0.06265625,0.49703125,0
"150378",0.75890625,0.13265625,0.0328125,0.075625,0
"150379",0.449375,0.37109375,0.045625,0.13390625,0
"150380",0.5121875,0.17453125,0.0840625,0.22921875,0
"150381",0.7475,0.1653125,0.07359375,0.01359375,0
"150382",0.66125,0.175234375,0.139765625,0.02375,0
"150383",0.84140625,0.08390625,0.0503125,0.024375,0
"150384",0.87625,0.096328125,0.023203125,0.00421875,0
"150385",0.71625,0.1690625,0.09328125,0.02140625,0
"150386",0.586875,0.16453125,0.22296875,0.025625,0
"150387",0.5921875,0.07046875,0.3059375,0.03140625,0
"150388",0.88234375,0.0228125,0.07,0.02484375,0
"150389",0.8653125,0.07984375,0.045,0.00984375,0
"150390",0.615625,0.12796875,0.2171875,0.03921875,0
"150391",0.83109375,0.0790625,0.07703125,0.0128125,0
"150392",0.74328125,0.031875,0.2109375,0.01390625,0
"150393",0.64484375,0.06125,0.2765625,0.01734375,0
"150394",0.57140625,0.12484375,0.26265625,0.04109375,0
"150395",0.35703125,0.41625,0.17203125,0.0546875,0
"150396",0.15609375,0.79078125,0.053125,0,0
"150397",0.1809375,0.6184375,0.1615625,0.0390625,0
"150398",0.26515625,0.66546875,0.04578125,0.02359375,0
"150399",0.05625,0.6859375,0.23421875,0.02359375,0
"150400",0.0284375,0.87984375,0.0890625,0.00265625,0
"150401",0,1,0,0,0
"150402",0.01390625,0.8621875,0.12125,0.00265625,0
"150403",0.1403125,0.65390625,0.17078125,0.035,0
"150404",0.319375,0.55875,0.1103125,0.0115625,0
"150405",0.09234375,0.86796875,0.0203125,0.019375,0
"150406",0.02109375,0.86765625,0.10296875,0.00828125,0
"150407",0.56515625,0.080625,0.3,0.0534375,0.00078125
"150408",0.7309375,0.006875,0.2053125,0.056875,0
"150409",0.82921875,0.0096875,0.12,0.04109375,0
"150410",0.6878125,0.02,0.1034375,0.18875,0
"150411",0.3146875,0,0,0.3821875,0.303125
"150849",0.0521875,0.01171875,0,0.866875,0.06921875
"150850",0.009375,0.0375,0.0178125,0.9225,0.0128125
"150851",0.01078125,0.01953125,0.01140625,0.85078125,0.1075
"150852",0,0.0715195,0.013793,0.85296875,0.06171875
"150853",0.3996875,0.07875,0.11,0.4115625,0
"150854",0.54046875,0.078125,0.36625,0.01515625,0
"150855",0.296875,0.08046875,0.3696875,0.25296875,0
"150856",0.67997625,0.090625,0.11015625,0.1192425,0
"150857",0.7809375,0.08375,0.1121875,0.023125,0
"150858",0.46515625,0.46515625,0.061875,0.0078125,0
"150859",0.71453125,0.19265625,0.0875,0.0053125,0
"150860",0.65234375,0.10828125,0.134375,0.105,0
"150861",0.52359375,0.19640625,0.1953125,0.0846875,0
"150862",0.83921875,0.08765625,0.05078125,0.02234375,0
"150863",0.7734375,0.16703125,0.05453125,0.005,0
"150864",0.8390625,0.10328125,0.055,0.00265625,0
"150865",0.76265625,0.09890625,0.10546875,0.03296875,0
"150866",0.8603125,0.021875,0.08453125,0.03328125,0
"150867",0.669375,0.1978125,0.069375,0.0634375,0
"150868",0.77859375,0.098125,0.03609375,0.0871875,0
"150869",0.8015625,0.08328125,0.1,0.01515625,0
"150870",0.7134375,0.12265625,0.07953125,0.084375,0
"150871",0.69375,0.07609375,0.22078125,0.009375,0
"150872",0.81921875,0.03453125,0.1215625,0.0246875,0
"150873",0.6471875,0.06703125,0.27,0.01578125,0
"150874",0.695625,0.1415625,0.14734375,0.01546875,0
"150875",0.2515625,0.12453125,0.17109375,0.4528125,0
"150876",0,0.0603795,0.0396205,0.9,0
"150877",0,0.118942,0.20277675,0.67828125,0
"150878",0.67546875,0.0746875,0.17234375,0.0775,0
"150879",0.475625,0.0659375,0.309375,0.1490625,0
"150880",0.76375,0.0621875,0.13765625,0.03640625,0
"150881",0.6871875,0.12890625,0.174375,0.00953125,0
"150882",0.195625,0.07484375,0.41515625,0.314375,0
"150883",0,0.168331,0.238544,0.593125,0
"150884",0.600625,0.06140625,0.15453125,0.09609375,0.08734375
"150885",0,0.09940425,0.04840825,0.68484375,0.16734375
"150886",0.36,0.1309375,0.1790625,0.33,0
"150887",0.29953125,0.24953125,0.28078125,0.17015625,0
"150888",0.67015625,0.1584375,0.03546875,0.11484375,0.02109375
"150889",0.655625,0.13,0.143125,0.07125,0
"150890",0.330625,0.03546875,0.4725,0.16140625,0
"150891",0.69046875,0.101875,0.174375,0.03328125,0
"150892",0.67515625,0.08078125,0.23375,0.0103125,0
"150893",0.62046875,0.162578125,0.202578125,0.014375,0
"150894",0.70859375,0.2234375,0,0.06796875,0
"150895",0.65203125,0.23953125,0,0.1084375,0
"150896",0.678125,0.206875,0,0.115,0
"150897",0.83484375,0.08328125,0.034375,0.0475,0
"150898",0.7778125,0.08328125,0.0503125,0.08859375,0
"150899",0.61890625,0.212421875,0.072421875,0.09265625,0.00359375
"150900",0.72162525,0.12942175,0.115828,0.033125,0
"150901",0.65203125,0.2403125,0.02296875,0.0846875,0
"150902",0.72,0.1653125,0.0940625,0.020625,0
"150903",0.6740625,0.204921875,0.088984375,0.03203125,0
"150904",0.6540625,0.14640625,0.18765625,0.011875,0
"150905",0.71078125,0.07671875,0.14984375,0.06265625,0
"150906",0.4415625,0.44234375,0.074375,0.04171875,0
"150907",0.81328125,0.14421875,0.018125,0.024375,0
"150908",0.8840625,0.1075,0.00234375,0.00609375,0
"150909",0.70703125,0.27125,0.01078125,0.0109375,0
"150910",0.53859375,0.168359375,0.289921875,0.003125,0
"150911",0.6371875,0.0696875,0.22671875,0.06640625,0
"150912",0.6075,0.3084375,0.0621875,0.021875,0
"150913",0.54984375,0.16046875,0.28484375,0.00484375,0
"150914",0.55453125,0.190625,0.2175,0.03296875,0.004375
"150915",0.33703125,0.129375,0.5175,0.01609375,0
"150916",0.50875,0.18359375,0.2059375,0.10171875,0
"150917",0.6234375,0.185546875,0.178359375,0.01265625,0
"150918",0.766875,0.0634375,0.1509375,0.01875,0
"150919",0.63625,0.1065625,0.24953125,0.00765625,0
"150920",0.4959375,0.07796875,0.398125,0.02703125,0.0009375
"150921",0.3534375,0.0796875,0.53328125,0.0325,0.00109375
"150922",0.46015625,0.068125,0.46453125,0.0071875,0
"150923",0.75046875,0.115625,0.07765625,0.05625,0
"150924",0.74875,0.14484375,0.09109375,0.0125,0.0028125
"150925",0.83421875,0.04140625,0.0978125,0.0265625,0
"150926",0.7684375,0.058203125,0.156171875,0.01421875,0.00296875
"150927",0.77921875,0.068515625,0.117109375,0.03515625,0
"150928",0.70423525,0.050773,0.2048355,0.04015625,0
"150929",0.442608,0.243461625,0.249555375,0.064375,0
"150930",0.50046875,0.228046875,0.208515625,0.06296875,0
"150931",0.56390625,0.232734375,0.166015625,0.03734375,0
"150932",0.6746875,0.16734375,0.15359375,0.0015625,0.0028125
"150933",0.66625,0.11515625,0.13140625,0.08625,0.0009375
"150934",0.704375,0.16375,0.1240625,0.0078125,0
"150935",0.82390625,0.11453125,0.0528125,0.00875,0
"150936",0.68078125,0.10671875,0.1134375,0.0990625,0
"150937",0.6896875,0.14015625,0.12125,0.04890625,0
"150938",0.66984375,0.12125,0.15015625,0.0559375,0.0028125
"150939",0.8146875,0.1165625,0.0275,0.04125,0
"150940",0.6328125,0.14671875,0.1028125,0.075,0.04265625
"150941",0.7409375,0.17578125,0.04890625,0.03265625,0.00171875
"150942",0.73359375,0.121875,0.0828125,0.06171875,0
"150943",0.80984375,0.095625,0.0896875,0.00484375,0
"150944",0.67765625,0.2278125,0.06984375,0.0246875,0
"150945",0.775,0.10640625,0.10078125,0.0178125,0
"150946",0.58890625,0.12140625,0.0353125,0.254375,0
"150947",0.829375,0.06703125,0.06796875,0.035625,0
"150948",0.7903125,0.02296875,0.10640625,0.08,0.0003125
"150949",0.543125,0.095,0.0346875,0.3271875,0
"150950",0.71875,0.105,0.12078125,0.05546875,0
"150951",0.35953125,0.101875,0.055,0.48359375,0
"150952",0,0.07459175,0.02540825,0.9,0
"150953",0.63984375,0.103125,0.01234375,0.2446875,0
"150954",0.8446875,0.0490625,0.05,0.05625,0
"150955",0.83265625,0.0859375,0.0121875,0.06921875,0
"150956",0.6415625,0.09015625,0.00625,0.26203125,0
"150957",0.4534375,0.211640625,0.089453125,0.24546875,0
"150958",0.68328125,0.157421875,0.130234375,0.0290625,0
"150959",0.74796875,0.1903125,0.02109375,0.040625,0
"150960",0.78921875,0.08078125,0.095,0.023125,0.011875
"150961",0.71828125,0.14421875,0.0065625,0.1309375,0
"150962",0.82578125,0.12375,0.0034375,0.04703125,0
"150963",0.63546875,0.19109375,0.01,0.1634375,0
"150964",0.69734375,0.115,0.05921875,0.1284375,0
"150965",0.6490625,0.16984375,0.0903125,0.09078125,0
"150966",0.45984375,0.09890625,0.4021875,0.0390625,0
"150967",0.13921875,0.054375,0.06828125,0.738125,0
"150968",0.73796875,0.1525,0,0.10453125,0.005
"150969",0.23125,0.03703125,0.02703125,0.69375,0.0109375
"150970",0.3265625,0.07578125,0.0625,0.52359375,0.0115625
"150971",0.6815625,0.059375,0.01453125,0.1859375,0.05859375
"150972",0.685625,0.07796875,0.03625,0.20015625,0
"150973",0.72375,0.06734375,0.03734375,0.1715625,0
"150974",0.77421875,0.06578125,0.050625,0.109375,0
"150975",0.64546875,0.16046875,0.1575,0.0365625,0
"150976",0.78796875,0.0940625,0.08859375,0.029375,0
"150977",0.7528125,0.124375,0.09546875,0.02734375,0
"150978",0.71140625,0.09296875,0.00171875,0.19390625,0
"150979",0.855,0.0184375,0.05578125,0.07078125,0
"150980",0.2759375,0.3059375,0.16375,0.248125,0.00625
"150981",0.7640625,0.05984375,0.1521875,0.02390625,0
"150982",0.55171875,0.08171875,0.3209375,0.045625,0
"150983",0.49,0.1146875,0.13140625,0.26390625,0
"150984",0.42890625,0.0890625,0.43109375,0.04984375,0.00109375
"150985",0.6784375,0.0553125,0.22984375,0.028125,0.00828125
"150986",0.56546875,0.05859375,0.35953125,0.01640625,0
"150987",0.571875,0.07984375,0.3025,0.040625,0.00515625
"150988",0.53171875,0.00484375,0.45375,0.00875,0.0009375
"150989",0.69703125,0.0165625,0.1553125,0.13109375,0
"150990",0.77640625,0.0475,0.085,0.08546875,0.005625
"150991",0.74734375,0.16265625,0.03328125,0.05671875,0
"150992",0.84921875,0.10875,0.0140625,0.02796875,0
"150993",0.86390625,0.05171875,0.00078125,0.08359375,0
"150994",0.8009375,0.10140625,0.025625,0.06875,0.00328125
"150995",0.796875,0.11140625,0.02109375,0.070625,0
"150996",0.495625,0.08375,0.04296875,0.3703125,0.00734375
"150997",0.45359375,0.1971875,0.24015625,0.1090625,0
"150998",0.6915625,0.22515625,0.05578125,0.0275,0
"150999",0.4725,0.21453125,0.18546875,0.1275,0
"151000",0.53515625,0.21953125,0.0296875,0.215625,0
"151001",0.8840625,0.04546875,0.0325,0.03796875,0
"151002",0.6125,0.255625,0.00890625,0.11578125,0.0071875
"151003",0.661875,0.14796875,0.07265625,0.1175,0
"151004",0.4421875,0.124375,0.00703125,0.42640625,0
"151005",0.3228125,0.0903125,0.00578125,0.58109375,0
"151006",0.59453125,0.17453125,0.07109375,0.15984375,0
"151007",0.70265625,0.24515625,0.0303125,0.021875,0
"151008",0.44734375,0.40734375,0.119375,0.0259375,0
"151009",0.655,0.12390625,0.05234375,0.0521875,0.1165625
"151010",0.7615625,0.0825,0.011875,0.1440625,0
"151011",0.698125,0.1459375,0.04453125,0.11140625,0
"151012",0.5184375,0.3078125,0.07375,0.1,0
"151013",0.260069,0.2015625,0.04296875,0.4164935,0.07890625
"151014",0.50125,0.28296875,0.056875,0.1396875,0.01921875
"151015",0.7071875,0.09015625,0.05921875,0.1053125,0.038125
"151016",0.771875,0.119921875,0.047890625,0.0603125,0
"151017",0.73765625,0.2140625,0.0090625,0.03921875,0
"151018",0.3490625,0.27484375,0.3209375,0.05515625,0
"151019",0.61796875,0.27421875,0.0553125,0.0525,0
"151020",0.6703125,0.22703125,0.0909375,0.01171875,0
"151021",0.62265625,0.23015625,0.0653125,0.081875,0
"151022",0.634375,0.19984375,0.0865625,0.07921875,0
"151023",0.5778125,0.214375,0.178125,0.0296875,0
"151024",0.76125,0.18625,0.01140625,0.04109375,0
"151025",0.64765625,0.125625,0.08796875,0.13875,0
"151026",0.60328125,0.26421875,0.030625,0.101875,0
"151027",0.640625,0.2203125,0.05203125,0.08703125,0
"151028",0.59078125,0.28140625,0.06765625,0.06015625,0
"151029",0.279375,0.491875,0.14875,0.08,0
"151030",0.46921875,0.30046875,0.15203125,0.07828125,0
"151031",0.69421875,0.14234375,0.15578125,0.00765625,0
"151032",0.64484375,0.1475,0.10921875,0.0984375,0
"151033",0.74656725,0.08038825,0.0805445,0.0925,0
"151034",0.90984375,0.049921875,0.027578125,0.01265625,0
"151035",0.70578125,0.08078125,0.18171875,0.03171875,0
"151036",0.706875,0.118125,0.13734375,0.03765625,0
"151037",0.44421875,0.0590625,0.4496875,0.04703125,0
"151038",0.88421875,0.07984375,0.02390625,0.01203125,0
"151039",0.84515625,0.08671875,0.06203125,0.00609375,0
"151040",0.87765625,0.06015625,0.0515625,0.010625,0
"151041",0.86578125,0.05734375,0.031875,0.045,0
"151042",0.67890625,0.155625,0.09828125,0.0671875,0
"151043",0.82125,0.0775,0.09546875,0.00578125,0
"151044",0.69015625,0.0578125,0.24328125,0.00875,0
"151045",0.26078125,0.475,0.2609375,0.00328125,0
"151046",0.16625,0.7934375,0.03015625,0.01015625,0
"151047",0.06625,0.89703125,0.018125,0.01859375,0
"151048",0.089375,0.86546875,0.0225,0.02265625,0
"151049",0.32390625,0.5640625,0.10953125,0.0025,0
"151050",0.02265625,0.92078125,0.01265625,0.04390625,0
"151051",0.13671875,0.66421875,0.06609375,0.13296875,0
"151052",0.2603125,0.56703125,0.06671875,0.1059375,0
"151053",0.1140625,0.83125,0.02390625,0.03078125,0
"151054",0.1125,0.81078125,0.064375,0.01234375,0
"151055",0.1190625,0.79328125,0.0490625,0.03859375,0
"151056",0.1196875,0.80453125,0.05828125,0.0175,0
"151057",0.45171875,0.26375,0.10890625,0.175625,0
"151058",0.7403125,0.05984375,0.135,0.0615625,0.00328125
"151059",0.75125,0.01265625,0.11609375,0.12,0
"151060",0.77796875,0,0.0415625,0.179375,0.00109375
"151499",0.04828125,0.01390625,0,0.57890625,0.35890625
"151500",0,0.0540605,0.0034395,0.775,0.1675
"151501",0.0390625,0.02609375,0.00140625,0.63109375,0.30234375
"151502",0.015625,0.0065625,0.015625,0.84453125,0.11765625
"151503",0.3096875,0.04546875,0.05,0.59484375,0
"151504",0.43296875,0.07421875,0.1159375,0.376875,0
"151505",0.2021875,0.0703125,0.03375,0.69375,0
"151506",0.85046875,0.05015625,0.04,0.059375,0
"151507",0.8284375,0.0853125,0.04859375,0.03765625,0
"151508",0.81828125,0.04671875,0.135,0,0
"151509",0.64078125,0.088125,0.23671875,0.034375,0
"151510",0.869375,0.055,0.06828125,0.00734375,0
"151511",0.6021875,0.0521875,0.315625,0.03,0
"151512",0.7659375,0.05703125,0.16,0.01703125,0
"151513",0.65328125,0.1603125,0.1825,0.00390625,0
"151514",0.66046875,0.10171875,0.230625,0.0071875,0
"151515",0.7271875,0.066328125,0.196640625,0.00984375,0
"151516",0.75,0.04421875,0.155625,0.05015625,0
"151517",0.28227925,0.2276885,0.14940725,0.340625,0
"151518",0.56078125,0.039375,0.30734375,0.0925,0
"151519",0.70796875,0.121171875,0.156953125,0.01390625,0
"151520",0.81484375,0.04578125,0.118125,0.02125,0
"151521",0.7434375,0.12796875,0.08796875,0.040625,0
"151522",0.77421875,0.02921875,0.12015625,0.07640625,0
"151523",0.723125,0.048125,0.156875,0.071875,0
"151524",0.77984375,0.0240625,0.1365625,0.05953125,0
"151525",0.67359375,0.1359375,0.10296875,0.0875,0
"151526",0.2975,0.0390625,0.0803125,0.583125,0
"151527",0.53359375,0.095625,0.09296875,0.2778125,0
"151528",0.6159375,0.11515625,0.20015625,0.06875,0
"151529",0.64671875,0.14734375,0.13234375,0.07359375,0
"151530",0.965,0.00796875,0.019375,0.00765625,0
"151531",0.77125,0.043125,0.17859375,0.00703125,0
"151532",0.8190625,0.04109375,0.1003125,0.03953125,0
"151533",0.51953125,0.22859375,0.1890625,0.05578125,0.00703125
"151534",0.68296875,0.1446875,0.04625,0.1125,0.01359375
"151535",0.0415625,0.12796875,0.1203125,0.5521875,0.15796875
"151536",0,0.031597,0.06605925,0.90234375,0
"151537",0.0201905,0.078125,0.05328125,0.83027825,0.018125
"151538",0.59359375,0.13046875,0.14546875,0.1109375,0.01953125
"151539",0.5509375,0.0690625,0.37109375,0.00890625,0
"151540",0.36484375,0.01296875,0.62046875,0.00171875,0
"151541",0.33828125,0.10703125,0.5028125,0.051875,0
"151542",0.571875,0.06796875,0.32640625,0.03375,0
"151543",0.6096875,0.167578125,0.202265625,0.02046875,0
"151544",0.64796875,0.169140625,0.173515625,0.009375,0
"151545",0.8396875,0.13734375,0.02296875,0,0
"151546",0.80328125,0.13890625,0,0.0578125,0
"151547",0.83453125,0.13234375,0.00453125,0.028125,0.00046875
"151548",0.69578125,0.136015625,0.125703125,0.0425,0
"151549",0.82734375,0.095,0.01484375,0.05421875,0.00859375
"151550",0.7028125,0.164453125,0.132734375,0,0
"151551",0.58546875,0.2884375,0.1140625,0.01203125,0
"151552",0.81328125,0.07421875,0.0415625,0.06171875,0.00921875
"151553",0.59734375,0.2759375,0.1090625,0.01765625,0
"151554",0.6015625,0.2153125,0.151875,0.03125,0
"151555",0.77765625,0.194375,0.0225,0.00546875,0
"151556",0.6625,0.2409375,0.0953125,0.00125,0
"151557",0.505,0.2715625,0.2134375,0.01,0
"151558",0.675625,0.043125,0.25265625,0.01125,0.01734375
"151559",0.25859375,0.55265625,0.18875,0,0
"151560",0.581875,0.26109375,0.128125,0.02890625,0
"151561",0.54578125,0.27265625,0.15609375,0.02546875,0
"151562",0.6525,0.21359375,0.05828125,0.075625,0
"151563",0.73421875,0.07484375,0.179375,0.0115625,0
"151564",0.5821875,0.0640625,0.3375,0.01625,0
"151565",0.425,0.1625,0.365,0.0475,0
"151566",0.5884375,0.23484375,0.12,0.05671875,0
"151567",0.63359375,0.160625,0.20578125,0,0
"151568",0.61375,0.2184375,0.1053125,0.0521875,0.0103125
"151569",0.7259375,0.11375,0.12828125,0.03203125,0
"151570",0.5665625,0.18375,0.21578125,0.03390625,0
"151571",0.50171875,0.2103125,0.119375,0.16859375,0
"151572",0.75703125,0.12984375,0.0190625,0.0940625,0
"151573",0.79953125,0.08671875,0.09234375,0.02140625,0
"151574",0.7859375,0.0509375,0.08375,0.079375,0
"151575",0.85625,0.02578125,0.05203125,0.06109375,0.00484375
"151576",0.778125,0.05375,0.05453125,0.11359375,0
"151577",0.7503125,0.08859375,0.06703125,0.093125,0.0009375
"151578",0.643125,0.13390625,0.1478125,0.06296875,0.0121875
"151579",0.54578125,0.1965625,0.19390625,0.06375,0
"151580",0.6178125,0.15796875,0.220625,0.00359375,0
"151581",0.75125,0.057734375,0.170546875,0.02046875,0
"151582",0.6946875,0.1003125,0.16359375,0.02296875,0.0184375
"151583",0.82953125,0.03125,0.11796875,0.01984375,0.00140625
"151584",0.77734375,0.064375,0.10453125,0.05375,0
"151585",0.7396875,0.03484375,0.100625,0.046875,0.07796875
"151586",0.7646875,0.03625,0.1021875,0.096875,0
"151587",0.82765625,0.06,0.10265625,0.0096875,0
"151588",0.74671875,0.10890625,0.0515625,0.03875,0.0540625
"151589",0.8815625,0.0278125,0.07578125,0.0115625,0.00328125
"151590",0.89328125,0.0465625,0.05765625,0.0025,0
"151591",0.82671875,0.05640625,0.091875,0.025,0
"151592",0.8278125,0.069375,0.0771875,0.025625,0
"151593",0.8196875,0.080390625,0.088984375,0.0109375,0
"151594",0.68453125,0.128828125,0.180234375,0.00640625,0
"151595",0.71828125,0.1340625,0.1078125,0.0225,0.01734375
"151596",0.72296875,0.091171875,0.097890625,0.08796875,0
"151597",0.7434375,0.105,0.1071875,0.044375,0
"151598",0.68046875,0.1128125,0.14828125,0.0584375,0
"151599",0.73375,0.1353125,0.08265625,0.04828125,0
"151600",0.755625,0.06328125,0.09328125,0.0878125,0
"151601",0.71140625,0.13765625,0.0403125,0.110625,0
"151602",0.72484375,0.21859375,0.0425,0.0140625,0
"151603",0.89578125,0.018125,0.05265625,0.0334375,0
"151604",0.81390625,0.03484375,0.10984375,0.039375,0.00203125
"151605",0.789076,0.16249325,0.04499325,0.0034375,0
"151606",0.7809375,0.13859375,0.00015625,0.0803125,0
"151607",0.68765625,0.185703125,0.111640625,0.015,0
"151608",0.61421875,0.195546875,0.139140625,0.05109375,0
"151609",0.68921875,0.227265625,0.072578125,0.0109375,0
"151610",0.823125,0.09671875,0.068125,0.01203125,0
"151611",0.77411525,0.091067375,0.086692375,0.048125,0
"151612",0.77421875,0.14390625,0.01234375,0.06953125,0
"151613",0.6309375,0.246875,0.06640625,0.05578125,0
"151614",0.5909375,0.22328125,0.020625,0.16515625,0
"151615",0.60234375,0.244375,0.079375,0.07390625,0
"151616",0.776875,0.039375,0.1459375,0.0378125,0
"151617",0.87125,0.075,0.01453125,0.03921875,0
"151618",0.89890625,0.0265625,0.02375,0.05078125,0
"151619",0.68703125,0.11453125,0.07921875,0.11921875,0
"151620",0.84859375,0.08421875,0.00734375,0.05984375,0
"151621",0.7965625,0.0315625,0.0434375,0.0734375,0.055
"151622",0.6078125,0.09515625,0.0096875,0.25578125,0.0315625
"151623",0.73953125,0.1034375,0.00265625,0.154375,0
"151624",0.88109375,0.0640625,0.04984375,0.005,0
"151625",0.66642025,0.14452425,0.1434305,0.045625,0
"151626",0.7328125,0.118125,0.10078125,0.04828125,0
"151627",0.80015625,0.10578125,0.0253125,0.06875,0
"151628",0.844375,0.08328125,0.02140625,0.0509375,0
"151629",0.84,0.03515625,0.09734375,0.0275,0
"151630",0.51453125,0.164453125,0.296796875,0.02421875,0
"151631",0.58921875,0.198046875,0.161171875,0.0515625,0
"151632",0.50984375,0.25703125,0.2171875,0.0159375,0
"151633",0.1834375,0.1571875,0.146875,0.5125,0
"151634",0.40484375,0.04515625,0.09140625,0.45859375,0
"151635",0.589375,0.19046875,0.134375,0.08265625,0.003125
"151636",0.765625,0.058125,0.1265625,0.0496875,0
