new2kid,tot_es,tot_es_ha
131577,830284.656657025,3827.29802497089
131578,1326007.53293849,5073.19955213194
131579,1574149.36099688,5596.97550576669
131580,1177028.21232265,5796.38250540362
131581,1735083.18295564,5845.72041497451
131582,1602888.63240118,5278.08476969562
131583,1940709.86751344,5187.33008356416
131584,1880550.69135077,5338.68187750396
131585,1918816.42327803,5290.54946407185
131586,1687827.78991529,5240.68318379549
131587,1488242.30216868,5072.83273001681
131588,1188302.69439268,3863.61309071172
131589,1828847.88260005,5029.48884867666
131590,1679985.14274766,5157.28363084471
131591,1540502.39822752,5113.70090697931
131592,1705998.19616219,5038.0160831663
131593,1700096.84272052,4960.16584309415
131594,1046905.12576863,4887.79635309627
131595,854635.508070382,3607.0074501504
131596,978688.230867177,4700.99307507667
131597,1350120.52159516,4649.57562322915
131598,429706.460145591,3241.53737345571
131599,300187.225165849,3067.04700041736
131600,1419461.36241525,4749.34792945294
131601,-267296.938358742,-2568.61799330059
