new2kid,tot_es,tot_es_ha
147105,67626.9886290778,349.380541995741
147106,132692.664554295,352.964646799169
147107,194815.393827621,562.542113554999
147108,212741.218640903,616.306175123938
147109,158641.822227415,518.649194041405
147110,80360.6186734669,359.25387297356
147111,122362.990275944,444.8551439516
147112,179490.125648969,540.836536795387
147113,125845.204860196,354.868395798933
147114,151069.767908567,414.24437963009
147115,143007.833657144,432.537871174726
147116,167641.968550308,597.654076828191
147117,366259.025733534,1001.9052163126
147118,77404.8466868511,378.623431394336
147119,109296.728364723,438.722442005914
147120,93496.0358521801,369.002608198047
147121,133393.423192773,395.312919954442
147122,269291.551911958,782.966419083808
147123,315398.018208011,904.367077298958
147124,113926.605377469,366.913382858194
147125,98226.9871200993,388.057233067059
147126,127612.131451131,424.048549113032
147127,133422.292480456,409.349252580614
147128,249855.256967284,825.626623601104
147129,169586.448970151,458.729132128338
147130,219353.810050861,599.634457732139
147131,157648.71241966,434.443575390037
147132,145462.351977294,434.459078601725
147133,125568.36155567,391.788959612076
147134,70028.8156186456,301.685796957009
147135,106580.950899891,389.514667519016
147136,191189.435093647,503.378403619487
147137,122897.679642337,368.439681380111
147138,107670.445926727,343.720497770875
147139,112958.094333257,375.276060907831
147140,-19268.5211498568,-161.665552734802
147141,31600.2763776136,129.27750412166
147142,79951.7715734977,252.114376266449
147143,40854.3538752513,175.71765107635
147144,-93116.8079991818,-540.983633982175
147145,707.842864662973,8.60599227553766
147146,15134.0356140156,171.611929507233
147147,3547.24744718988,145.155608773788
147148,246.258539053453,179.097119311603
147149,-10765.3881696173,-399.642438514909
147150,-10406.8743603614,-118.596858807537
147151,-474851.762229829,-4399.31944193498
147152,119798.24538956,373.63975170233
147153,114018.247217241,351.501340168759
147154,82629.1343548207,348.095352732262
147155,119418.39948401,345.889643690109
147156,269183.298055265,911.327289226459
147157,16106.8440386208,344.992273927863
147158,17268.4174647134,190.154526711489
147159,12407.0300397981,195.964781702807
147160,0,0
147161,0,0
147162,0,0
147163,28308.1479482997,432.597918905883
147164,27801.0731156248,431.024389389531
147490,-10720.1745045455,-480.454923554033
147491,-8980.05691414525,-171.048703126576
147493,-21898.5198192772,-474.121702044756
147494,-23891.5347005142,-467.316082161647
147496,-2743.65621394463,-298.627622591945
147498,1000.21357054693,21.7733329388905
147499,516.953390471906,29.1241346744736
147500,4.16721763983891,66.6221844898306
147501,3282.67761082159,47.5319490928381
147502,4409.56179390519,33.4850317581669
147588,54603.6715651339,421.446409978299
147589,158405.523848391,542.716998195771
147590,316526.990969802,999.887671393228
147591,264679.645716419,838.256993559522
147592,110711.688951816,442.735983264251
147593,381188.761076746,1302.65275036906
147594,120842.021085001,641.709865247969
147595,-3823.99771998309,-21.574035091583
147596,38814.9596210085,302.061942575942
147601,13923.4878775156,372.534792709448
147602,493424.331992905,2235.85033225891
147603,17606.7944092531,172.721380975442
147604,43125.5263618662,212.244925251897
147605,54649.0396325332,319.234895484708
147606,88585.7973535252,382.660031764688
147607,113674.829322326,397.72511501796
147608,64519.6072294423,434.658260187145
147609,377830.691417589,1183.49472644507
147610,221975.21635378,650.476824479941
147611,68201.90904628,263.454984244442
147612,92236.3479992529,336.782649015985
147613,92663.3315134167,331.606584417222
147614,122551.195945973,372.779303257713
147615,211176.029366959,622.823220573783
147616,205643.606194686,694.595132666005
147617,211262.944388017,592.083838945735
147618,122813.294460582,379.053377964761
147619,150350.491757846,445.565384640345
147620,108215.09470492,397.484278071333
147621,95425.9676309628,358.659900203778
147622,83025.1165788735,357.57781405107
147623,139286.951396468,502.274243976583
147624,119847.448731938,510.804256715774
147625,171766.726856419,480.550313911952
147626,121626.178921497,457.563718949678
147627,176149.507349659,530.271249929924
147628,190963.518226559,566.027471586687
147629,24493.5016836525,133.343286922018
147630,103823.523766426,481.639894157989
147631,21444.1819337134,90.697023098545
147632,129892.939524709,500.189321839682
147633,89808.5296282365,299.29936151058
147634,-250987.125275832,-2621.27545979982
147635,92553.4230281998,309.090904023894
