new2kid,farm_ha,wood_ha,sng_ha,urban_ha,water_ha
"113269",254.1875,86.8125,29.5,29.5,0
"113270",351.5625,17.625,27.0625,3.75,0
"113271",358.9375,16.75,21.9375,2.375,0
"113272",327.5,35.4375,35.125,1.9375,0
"113273",360.75,2.5,9.875,26.875,0
"113274",360.75,12.375,9.75,17.125,0
"113275",374.8125,11.25,10.75,3.1875,0
"113276",307.0625,43.75,43.125,6.0625,0
"113277",311.8125,28.5625,52.8125,5.5,1.3125
"113278",345.5625,16.75,34.3125,3.375,0
"113279",321.8125,3.5625,28.8125,45.8125,0
"113280",363.5625,3.6875,19.3125,13.4375,0
"113281",378.3125,4.625,17.0625,0,0
"113282",357.0625,3.1875,23.5,16.25,0
"113283",284.6875,9.125,40,66.1875,0
"113284",348.8125,2.875,44.8125,3.5,0
"113285",377.625,5.3125,5.6875,11.375,0
"113286",370.5,5.0625,11.8125,2.625,10
"113287",127.5625,56.15625,48.71875,167.5625,0
"113288",293.375,1.4375,41.4375,41.8125,21.9375
"113292",15.581,21.511,94.8235,268.0845,0
"113293",22.5,27.6875,86.5,263.3125,0
"113294",224.25,72.375,40.0625,58.375,4.9375
"113295",96.8125,20.3125,70.25,212.625,0
"113296",6.1875,30.71875,139.65625,222.0625,1.375
"113297",0,50.58455,58.33455,272.0184,19.0625
"113298",14.9007,49.5809,67.8934,266.5,1.125
"113299",159,18.25,103.1875,119.5625,0
"113300",244.8125,22.1875,56.5625,76.4375,0
"113301",323,5.625,26.0625,45.3125,0
"113302",0,19.7444,70.7556,309.5,0
"113303",76.875,28.4375,114.6875,180,0
"113304",257.5,15.8125,102.1875,24.5,0
"113305",139.5,26.625,126.625,107.25,0
"113306",295.9375,2.5625,80.8125,20.6875,0
"113307",254,18.0625,94.4375,33.5,0
"113308",348.375,16.8125,29.1875,5.625,0
"113309",221.875,19.3125,91.125,62.125,5.5625
"113310",296.375,17.75,63.3125,22.5625,0
"113311",306.3125,4.3125,70.375,19,0
"113312",226.75,9.5625,75.125,88.0625,0.5
"113313",286.25,4.4375,42.5625,66.75,0
"113314",259.8125,3.1875,83.0625,29.25,24.6875
"113315",224.0625,23.0625,93.4375,59.4375,0
"113316",325.5,12.875,35.875,25.75,0
"113317",340.5625,7.4375,31.625,20.375,0
"113318",357.25,2.875,28.0625,11.8125,0
"113319",322.8125,11.6875,58.9375,6.5625,0
"113320",350,21.0625,19.9375,9,0
"113321",273.1878,35.6561,30.8436,60.3125,0
"113322",0,65.48445,94.17195,240.3436,0
"113323",149.8125,48.3125,77.75,124.125,0
"113324",296.5625,20.8125,49.4375,24.25,8.9375
"113325",307.375,27.25,37.6875,26.3125,1.375
"113326",299.1875,44.4375,37.25,19.125,0
"113327",293.875,20.8125,36.625,48.6875,0
"113328",246.625,31.5,70.1875,51.6875,0
"113329",55.25,59.84375,74.90625,197.5625,12.4375
"113330",0,51.125,62.4375,286.4375,0
"113331",34.875,73.5625,69.75,208.4375,13.375
"113332",168.0625,90.875,97.0625,37.9375,6.0625
"113333",189.5,39.1875,68.1875,103.125,0
"113334",153.9375,67.625,49.8125,116.25,12.375
"113335",0,48.21875,80.40625,193.4375,77.9375
"113336",133.1875,192.25,48.6875,23.375,2.5
"113337",167.0625,174.9375,18.125,27.6875,12.1875
"113338",161.0625,141.8125,87.6875,9.4375,0
"113339",110.6875,224.8125,38.5,25.375,0.625
"113340",184.125,74.1875,82.5,46.0625,13.125
"113341",258.625,28.75,71.3125,30.6875,10.625
"113342",290.0625,40.6875,53.25,16,0
"113343",270.5,46.125,64.75,18.625,0
"113344",296.75,27.4375,75.8125,0,0
"113345",65.6875,86.8125,243.625,3.875,0
"113346",283.9375,62.25,51.25,2.5625,0
"113347",294.8125,45.625,59.125,0.125,0.3125
"113348",289,51.375,51,7.9375,0.6875
"113349",239.9375,33.1875,126.625,0,0.25
"113350",49.3125,12.3125,330.875,0,7.5
"113351",28.3125,72.5625,298.3125,0,0.8125
"113352",41.1875,28.6875,330.125,0,0
"113353",4.5,15.9375,379.5625,0,0
"113354",1.625,0,398.375,0,0
"113355",20.375,7,372.625,0,0
"113356",57.1875,33.6875,300.625,0,8.5
"113357",1.6875,89.6875,171.8125,1.375,135.4375
"113358",14.1875,43,342.8125,0,0
"113359",104.875,1.375,293.75,0,0
"113360",44.625,19.25,336.125,0,0
"113361",137.6875,23.0625,238.1875,1.0625,0
"113362",332.3125,14.75,52.8125,0.125,0
"113363",307.75,23.75,46.875,21.625,0
"113364",334.125,6.9375,31.1875,27.75,0
"113365",185.7366,88.1317,114.0692,12.0625,0
"113366",300.8125,21.75,62.6875,14.75,0
"113367",354.625,11.875,20.5,13,0
"113368",352.0625,1.5,36.125,10.3125,0
"113369",329.125,13.9375,50.5625,6.375,0
"113370",327.6875,4.625,21.125,46.5625,0
"113371",355.8125,6.25,25.375,12.5625,0
"113372",352.4375,9.875,32.125,5.5625,0
"113373",265.5625,78.25,47.125,9.0625,0
"113374",126.75,224.8125,47.5625,0.875,0
"113375",263.25,82.5,44.25,5.25,4.75
"113376",286.875,66.3125,34.125,10.4375,2.25
"113377",300,41.375,23.75,34.875,0
"113378",336.9375,26.4375,25.4375,11.1875,0
"113379",251.5,57.0625,65,26.4375,0
"113380",306.75,9.9375,66.5625,16.75,0
"113381",348,8.3125,34.4375,9.25,0
"113382",298.5625,3.125,94.6875,3.625,0
"113383",249,18.5,129.1875,3.3125,0
"113384",70.75,5.5625,321.3125,2.375,0
"113385",311.875,8.3125,70.375,9.4375,0
"113386",307.875,21.8125,65.0625,5.25,0
"113387",240.375,59.25,100.375,0,0
"113388",43.25,220.75,136,0,0
"113389",6.6875,266.9375,123.375,3,0
"113390",20.875,245.25,121.75,12.125,0
"113391",131.6875,64.25,164.125,39.9375,0
"113392",236.625,6.25,153,4.125,0
"113393",253.375,32.9375,93.0625,20.625,0
"113394",184,46.4375,165.0625,4.5,0
"113395",133.6875,7.1875,257.625,1.5,0
"113396",65.75,1.6875,332.4375,0.125,0
"113397",61.875,1.0625,335.75,1.3125,0
"113398",148.5625,3.1875,248,0.125,0.125
"113399",26.75,0,373.25,0,0
"113400",20.8125,141.375,236.6875,0,1.125
"113401",4.4375,303.25,92.3125,0,0
"113402",34.3125,91,274.6875,0,0
"113403",166.75,12.5,220.0625,0,0.6875
"113404",209.3125,11.3125,173,0.9375,5.4375
"113405",305.0625,32.75,46.5625,0,15.625
"113406",143.1875,101.53125,51.34375,103.9375,0
"113407",151.5,75.96875,71.40625,101.125,0
"113408",309.375,20.5,60.6875,9.4375,0
"113409",304.4375,26.4375,69.125,0,0
"113410",266.3125,23.625,106.0625,1.9375,2.0625
"113411",346.1875,36.25,17.5625,0,0
"113412",326.8125,28.3125,44.8125,0,0.0625
"113413",272.1875,12.625,112.3125,2.375,0.5
"113414",289.75,54.3125,53.5,1.1875,1.25
"113415",355.5,32.1875,11.0625,1.25,0
"113416",277.625,45.875,69.8125,1.375,5.3125
"113417",0,148.44765,78.26015,159.7922,13.5
"113418",0,55.625,157.5,186.875,0
"113419",174.375,8.375,217.25,0,0
"113420",134.25,6.9375,258.8125,0,0
"113421",141.875,11.8125,246.3125,0,0
"113422",28.5625,5.6875,365.75,0,0
"113423",67.1875,20.3125,312.5,0,0
"113424",64.375,23.875,311.75,0,0
"113425",180.75,9.25,210,0,0
"113426",302.0625,12.625,74.5,10.8125,0
"113427",285.3125,11.875,102.3125,0.5,0
"113428",33.0625,4.5625,362.375,0,0
"113429",0,102.5,297.5,0,0
"113430",86.5,51.0625,262.4375,0,0
"113431",273.125,90.1875,35.125,1.5625,0
"113432",350.125,28.6875,20.3125,0.875,0
"113433",355.875,31.5,9.5625,3.0625,0
"113434",386.4375,5.1875,8.375,0,0
"113435",359.5,27.9375,9.375,3.1875,0
"113436",319.9375,33.0625,34.0625,12.9375,0
"113437",336.375,18.3125,24.3125,21,0
"113438",383.8125,9.6875,5.8125,0.6875,0
"113439",376.5,10.5625,11.375,1.5625,0
"113440",354.5,31.6875,13.5,0.3125,0
"113441",313.875,6.875,32.875,39.25,7.125
"113450",258.375,64.4375,30.9375,20.375,25.875
"113451",328.6875,32.875,22.9375,15.0625,0.4375
"113452",339.5,54.0625,4.3125,2.125,0
"113453",339.875,16.8125,35.125,8.1875,0
"113454",329.3125,27.5,43.1875,0,0
"113455",331.1875,32.25,28.375,8.1875,0
"113456",381.375,10.6875,7.9375,0,0
"113457",343,17.75,2,36.8125,0.4375
"113458",302.0625,17,8,24.5625,48.375
"113461",0,113.4375,7,0,279.5625
"113462",0,168.8125,77.5625,0,153.625
"113463",0,171.25,32.3125,0,196.4375
"113466",150.6875,14.96875,9.65625,218.0625,6.625
"113467",314.25,31.625,33.875,18.5625,1.6875
"113468",266.75,86.875,24.3125,20.8125,1.25
"113469",289.875,66.5625,21.125,22.4375,0
"113470",253.6875,69.8125,73.5625,2.9375,0
"113471",323.9375,50.625,24.125,1.3125,0
"113472",249.75,79.25,71,0,0
"113473",339.125,33.75,27.125,0,0
"113474",303.9375,62.75,31.25,2.0625,0
"113475",194.8125,70.375,120.875,8.625,5.3125
"113476",318.3125,7.9375,71.5625,2.1875,0
"113477",318.5,30.125,51.375,0,0
"113478",279.125,76.5625,31.6875,12.625,0
"113479",365.9375,21.8125,11.6875,0.5625,0
"113480",296.9375,24.875,76.375,1.8125,0
"113481",229,28,143,0,0
"113482",113.375,29.6875,255.875,0,1.0625
"113483",3.25,4.8125,391.9375,0,0
"113484",13.5,21.25,365.25,0,0
"113485",3.875,3.0625,393.0625,0,0
"113486",12.875,10.4375,376.6875,0,0
"113487",0,2,398,0,0
"113488",0,14.125,385.875,0,0
"113489",33.125,7.75,359.125,0,0
"113490",1.25,2.3125,396.4375,0,0
"113491",3.3125,6.375,388,2.3125,0
"113492",0,5.9375,394.0625,0,0
"113493",0,0,400,0,0
"113494",0,0,400,0,0
"113495",0,60.1875,339.8125,0,0
"113496",0,41.9375,358.0625,0,0
"113497",0.1875,186.3125,204.5625,8.9375,0
"113498",92.1875,191.9375,110.3125,5.4375,0.125
"113499",155.5625,64.8125,168.75,2.3125,8.5625
"113500",89.375,124,184.8125,0,1.8125
"113501",279.6875,5.4375,113.6875,1.1875,0
"113502",270.5625,63.3125,48.375,17.75,0
"113503",193.125,53.5,153.375,0,0
"113504",4.125,113.4375,282.4375,0,0
"113505",61.0625,215.125,123.8125,0,0
"113506",217.875,38.0625,144.0625,0,0
"113507",235.125,45.0625,119.8125,0,0
"113508",166.5,84.5625,145.5625,2.375,1
"113509",110.375,58.75,229.5625,0.8125,0.5
"113510",92.125,4.4375,303.4375,0,0
"113511",161.875,83.5,154.625,0,0
"113512",164.3125,98.6875,137,0,0
"113513",291.4375,11.0625,82.4375,15.0625,0
"113514",75.625,26.9375,296.5625,0.875,0
"113515",13,244.0625,142.9375,0,0
"113516",137.25,192.375,70.375,0,0
"113517",334.5625,38.3125,22,5.125,0
"113518",253.9375,50.4375,95.625,0,0
"113519",222.625,29.5,147.0625,0.8125,0
"113520",183.375,162.4375,49.625,2.6875,1.875
"113521",175.0625,132.625,81.8125,10.5,0
"113522",231.125,110.75,52.6875,5.4375,0
"113523",343.25,13.875,37.0625,5.8125,0
"113524",184.875,94.5625,112.375,8.1875,0
"113525",271.6875,93.9375,33.3125,1.0625,0
"113526",341.375,30.125,25.25,3.25,0
"113527",351.9375,10.25,37.8125,0,0
"113528",288.9375,67,41.4375,2.625,0
"113529",216.0625,138.3125,45.625,0,0
"113530",280.6875,86.375,32.9375,0,0
"113531",184.125,167.5,48.375,0,0
"113532",50.625,348.1875,1.1875,0,0
"113533",292.5625,42.375,56.4375,0,8.625
"113601",371,0,27.4375,0,1.5625
"113602",251,0,149,0,0
"113603",212.75,0,178.75,8.5,0
"113608",244.8125,1.625,38.9375,6.6875,107.9375
"113609",285.125,0,73.25,0,41.625
"113621",210.6875,0,28.8125,0.6875,159.8125
"113622",285.4375,0,11.5625,7.3125,95.6875
"113794",283.6875,14.5625,80.4375,12.6875,8.625
"113795",330.0625,17.9375,45.8125,6.1875,0
"113796",345.625,8.5625,32.9375,12.875,0
"113797",357.75,15,27.25,0,0
"113798",281.25,76.0625,39.6875,3,0
"113799",300.5625,69.375,27.5625,2.5,0
"113800",355.875,34,3.1875,6.9375,0
"113801",372.875,5.3125,21.125,0.6875,0
"113802",346.75,29.0625,15.125,9.0625,0
"113803",316.9375,68.6875,10.6875,3.6875,0
"113804",289.875,103.6875,4.5,1.9375,0
"113805",388,2.3125,1.0625,8.625,0
"113806",310.3125,14.5,40.75,34.4375,0
"113807",344.4375,7.875,21.75,25.9375,0
"113808",306.0625,36.40625,49.59375,7.9375,0
"113809",369.1875,3.75,20.25,6.8125,0
"113810",333.3125,0,36.8125,29.875,0
"113811",318.25,1,53.6875,27.0625,0
"113812",148.5,50.375,74.4375,126.6875,0
"113813",47.375,141.25,104.25,107.125,0
"113814",306.8125,31.25,22.9375,36.0625,2.9375
"113815",205.0625,169,1.6875,21.5,2.75
"113816",240.5,129.9375,10.375,19.1875,0
"113817",309.875,21.75,9.25,59.125,0
"113818",371.4375,5.25,21.875,1.4375,0
"113819",270.125,32.4375,11,82.9375,3.5
"113820",316.5,38.8125,12.5,32.1875,0
"113821",332.9375,1.9375,35.25,29.875,0
"113822",344.125,16.1875,20.125,19.5625,0
"113823",314.0625,6.375,52.4375,27.125,0
"113824",343.0625,11.3125,20.6875,24.9375,0
"113825",373.6875,8.5625,7.1875,10.5625,0
"113826",340.5,33.875,18.5625,7.0625,0
"113827",328.9375,18.3125,47.4375,5.3125,0
"113828",358.6875,22.6875,13.25,5.375,0
"113829",249.1875,37,5.8125,31.8125,76.1875
"113830",276.3125,67.0625,14.75,11.6875,30.1875
"113831",340.625,28.1875,11.1875,20,0
"113832",301.375,21.125,33.5,44,0
"113833",291,50.5,21.6875,36.8125,0
"113834",231.5625,92.5625,20.5625,55.3125,0
"113835",221.9375,128.875,15.5625,33.625,0
"113836",284,81.1875,15.875,18.9375,0
"113837",15.1875,131.75,69.0625,184,0
"113838",0,3.0849,16.7276,301.875,78.3125
"113839",0,0,26.5,178,195.5
"113844",204.9375,17.9375,88.25,38.75,50.125
"113845",304.625,11.9375,61.0625,17.5,4.875
"113846",232,111.3125,43.1875,13.5,0
"113847",215.8125,111.75,49.0625,22,1.375
"113848",290.125,49.75,35.625,24.5,0
"113849",159.625,190.75,29.125,18.375,2.125
"113850",200.5625,146.9375,47.3125,3,2.1875
"113851",166.8125,126.0625,86.875,20.25,0
"113852",182.6875,166.1875,30.875,20.25,0
"113853",139.9375,217.75,39.625,2.6875,0
"113854",283.4375,65.1875,42.25,9.125,0
"113855",277.25,69.25,20,25.25,8.25
"113856",22.4375,61.625,88.5,213.1875,14.25
"113857",250.3125,54.1875,55.9375,37.875,1.6875
"113858",219.5,148.9375,25.375,5.125,1.0625
"113859",311.9375,27.0625,58.75,1.1875,1.0625
"113860",320.3125,24.4375,42.875,12.375,0
"113861",331.1875,5.5625,45.125,18.125,0
"113862",333.25,13.75,25.3125,27.6875,0
"113863",303.125,36.0625,42.5625,18.25,0
"113864",272.125,32.0625,72.6875,23.125,0
"113865",233.3125,47.3125,71.75,47.625,0
"113866",200.375,124,36.875,33.375,5.375
"113867",291.0625,60.625,45.4375,2.875,0
"113868",78.8125,95.4375,122,103.75,0
"113869",0,9.46875,16.90625,360,13.625
"113870",0,3.8959,35.6041,360.5,0
"113871",287.9375,14.25,72.3125,24.4375,1.0625
"113872",309.4375,29.9375,44.375,16.25,0
"113873",305.0625,16.75,45.875,20.8125,11.5
"113874",356.3125,3.0625,32,6.5,2.125
"113875",242,128,24.625,4,1.375
"113876",228.5,85.5,60.5,25.5,0
"113877",268.375,46.9375,67.8125,14.4375,2.4375
"113878",300.9375,29.5,65.625,3.75,0.1875
"113879",125.1875,68.15625,106.40625,98.5625,1.6875
"113880",311.75,48.25,36.125,2.6875,1.1875
"113881",313.25,43,35.0625,3.8125,4.875
"113882",324.0625,36.4375,23.625,12,3.875
"113883",313.875,28.25,55.6875,2.1875,0
"113884",298.5,13.25,74.9375,13.3125,0
"113885",243.3125,57.4375,90.1875,6.125,2.9375
"113886",320.375,42.125,33.9375,3.5,0.0625
"113887",0,19.2942,15.7683,360,4.9375
"113888",306.125,19.375,64.625,9.875,0
"113889",299.5,75.9375,6.5625,16.9375,1.0625
"113890",326.875,41.3125,26.375,5.4375,0
"113891",336.5625,12.6875,30.0625,18.8125,1.875
"113892",304.0625,26.875,49.875,17.875,1.3125
"113893",339.1875,26.9375,11.9375,21.9375,0
"113894",247.3125,112.875,32.9375,0,6.875
"113895",298.4375,71.1875,28.0625,2.3125,0
"113896",364.1875,19.3125,10.875,5.625,0
"113897",346.9375,8.3125,38.0625,6.6875,0
"113898",276.25,34.4375,82.8125,6.5,0
"113899",254.4375,102.5625,42,0,1
"113900",358.0625,23.5,10.25,8.1875,0
"113901",356.6875,35.3125,3.375,4.625,0
"113902",197.875,44.375,30.0625,127.6875,0
"113903",235.1875,21.6875,44.125,90.3125,8.6875
"113904",320.625,27.875,5.75,44.5625,1.1875
"113905",64.375,72,80.1875,182.9375,0.5
"113906",0,19.9301,19.0074,360,1.0625
"113907",22.375,34.875,45.5,296.3125,0.9375
"113908",312.3125,16.5,17.25,53.9375,0
"113909",316.25,65.125,11.375,3.5625,3.6875
"113910",328.75,41,20.875,9.375,0
"113911",268.6875,50.75,71.6875,8.875,0
"113912",364.9375,11.3125,7.3125,16.4375,0
"113913",385.4375,1.9375,8.5,4.125,0
"113914",99.75,47.59375,54.28125,198.375,0
"113915",390,0,3.375,6.625,0
"113916",378.5,3.625,4.25,13.625,0
"113917",366.875,3.5625,26.375,3.1875,0
"113918",298.125,16.875,79.5625,5.4375,0
"113919",308.75,54.375,20.1875,10.6875,6
"113920",342.625,30,14,13.375,0
"113921",363.6875,19.5625,14.375,2.375,0
"113922",384.5,7.5,5.625,2.375,0
"113923",355.625,15.625,17.3125,11.4375,0
"113924",356.1875,16.6875,18,9.125,0
"113925",351.625,11.125,32.5,4.75,0
"113926",295.1875,33.375,68.0625,3.375,0
"113927",270.0625,42.6875,79.625,7.625,0
"113928",357.6875,11.3125,25.125,4,1.875
"113929",376.875,1.0625,18.375,3.6875,0
"113930",381.1875,1.0625,12.75,5,0
"113931",379.75,13,4.9375,2.3125,0
"113932",344.875,10.125,23.6875,21.3125,0
"113933",318.5625,5.125,48,28.3125,0
"113934",321.0625,9.6875,19.9375,49.3125,0
"113935",283.8125,45.1875,40.9375,30.0625,0
"113936",326.625,34.375,35.6875,0.125,3.1875
"113937",278.4375,62.25,44.25,15.0625,0
"113938",172.25,54.28125,60.71875,110.1875,2.5625
"113939",222.1875,1.125,30.625,89.0625,57
"113940",27.625,34.21875,98.15625,230.875,9.125
"113941",0,1.5573,24.5677,228.0625,145.8125
"113942",31.1875,2.34375,66.90625,269.6875,29.875
"113943",9.9375,39.875,93.4375,256.75,0
"113944",212.0625,37.5,34.75,107.5625,8.125
"113945",154.4375,50.0625,42.8125,143.75,8.9375
"113946",117.1875,53.75,79.875,147.25,1.9375
"113947",0,9.2551,57.9949,332.75,0
"113948",0.5,58.4375,76.8125,264.25,0
"113949",218.375,43.25,48.375,90,0
"113950",271.4375,3.25,76.4375,48.875,0
"113951",305.75,5.1875,60.4375,28.625,0
"113952",26.9375,26.5625,159.8125,186.6875,0
"113953",208.375,20.0625,145.125,26.4375,0
"113954",244.0625,45.5,91.5,18.9375,0
"113955",259.8125,26.1875,93.6875,20.3125,0
"113956",240,34.5625,117,8.4375,0
"113957",243.25,6.5625,116.125,32.6875,1.375
"113958",303.25,2.9375,44.8125,49,0
"113959",272.625,3.0625,103.75,20.5625,0
"113960",216.375,20.5625,104.3125,58.75,0
"113961",237.1875,12.375,92.875,57.5625,0
"113962",219.6875,12.4375,64,103.875,0
"113963",37.1566,90.51545,119.45295,152.875,0
"113964",44.625,60.75,86.0625,180.625,27.9375
"113965",0,38.75,98.125,263.125,0
"113966",3.8125,53.59375,121.15625,221.4375,0
"113967",296.6875,19.625,40.8125,42.875,0
"113968",306.0625,14.0625,30.6875,49.1875,0
"113969",286.875,34.5,23.1875,53.375,2.0625
"113970",288.25,33.5,31.5,46.75,0
"113971",293.6875,31.75,33.0625,37.25,4.25
"113972",325.375,27.1875,34.3125,13.125,0
"113973",262.375,106.0625,24.4375,7.125,0
"113974",177.625,90.8125,105.25,17.5625,8.75
"113975",224.0625,86,42.375,21.5,26.0625
"113976",280.8125,46.8125,54.1875,11.25,6.9375
"113977",300.875,61.25,27.8125,10.0625,0
"113978",332.5,21.5,42.8125,3.1875,0
"113979",346.875,18.25,30.125,3.75,1
"113980",217,75.59375,103.28125,4.125,0
"113981",227.9375,114.9375,53.4375,3.6875,0
"113982",259.5,45,38.9375,49.375,7.1875
"113983",329.4375,18.875,14.0625,37.625,0
"113984",115.625,55.65625,57.21875,171.5,0
"113985",115.4375,62.6875,91.0625,130.375,0.4375
"113986",212.1875,42.5625,39.0625,75.3125,30.875
"113987",291.25,33.5625,41.625,33.5625,0
"113988",269.75,56.5625,59.6875,14,0
"113989",319.125,36.5625,26.75,17.5625,0
"113990",329.625,8.4375,31.875,30.0625,0
"113991",331.875,13.8125,32.9375,21.375,0
"113992",309.25,34.3125,40.125,16.3125,0
"113993",298.4375,50.8125,27.125,23.625,0
"113994",186.375,100.15625,110.40625,3.0625,0
"113995",0,37.0625,92.5,270.4375,0
"113996",0,55.28125,88.21875,256.5,0
"113997",126.4639,41.7434,82.1184,149.6743,0
"113998",376.375,5.875,13.8125,3.9375,0
"113999",300.0625,2.5625,92.75,0,4.625
"114000",56.625,27,315.5625,0,0.8125
"114001",4.8125,48,347.1875,0,0
"114002",1.4375,6.75,391.8125,0,0
"114003",0,2.0625,397.9375,0,0
"114004",0.125,17.25,382.625,0,0
"114005",18.6875,4,377.3125,0,0
"114006",55.875,26.0625,315.6875,2.375,0
"114007",46.1875,135.625,204.75,2.8125,10.625
"114008",190.5625,29.875,177.125,1.3125,1.125
"114009",270.1875,9.3125,115.9375,4.5625,0
"114010",299.3125,19.75,77.375,3.5625,0
"114011",281.3125,44.1875,67.25,7.25,0
"114012",311.875,56.625,23.375,8.125,0
"114013",142.625,111.1875,132.8125,13.375,0
"114014",0,6.9742,33.0258,360,0
"114015",0,14.141,46.9081,338.9509,0
"114016",340,2.5625,25.375,32.0625,0
"114017",298.9375,18.625,76,6.4375,0
"114018",247.0625,25.5,101.1875,26.25,0
"114019",99.625,105.25,195.125,0,0
"114020",158.125,154.0625,78.8125,9,0
"114021",254.8125,64.6875,69,7.8125,3.6875
"114022",159.8125,150.5,77.3125,2.375,10
"114023",269.0625,58.4375,56.4375,8.8125,7.25
"114024",263.25,59.5,62.5,3.9375,10.8125
"114025",314.8125,31.875,47.875,5.4375,0
"114026",291.4375,46.3125,48.5625,13.6875,0
"114027",332.375,31,25.8125,10.8125,0
"114028",287.9375,50.8125,49.5625,11.6875,0
"114029",292.75,56.5,37.625,13.125,0
"114030",345.375,14.8125,30.8125,9,0
"114031",308.5,52.4375,35.9375,3.125,0
"114032",194.375,37.3125,166.75,1.5625,0
"114033",127.9375,4.6875,266.3125,1.0625,0
"114034",291.875,4.875,99.8125,3.4375,0
"114035",318.4375,26.875,50.75,3.1875,0.75
"114036",344.9375,21.6875,29.5625,3.8125,0
"114037",349.5625,28.5,21.5,0.4375,0
"114038",304.625,20.25,74.25,0.875,0
"114039",230.875,64.4375,102.5625,2.125,0
"114040",158.3125,199.8125,37.4375,4.4375,0
"114041",52.375,182.1875,154.375,11.0625,0
"114042",62.0625,100.375,232,5.5625,0
"114043",63.8125,203.0625,107.625,25.5,0
"114044",83,108.875,199.625,8.5,0
"114045",214.3125,16.125,164.25,5.3125,0
"114046",160.375,27.3125,210.625,1.6875,0
"114047",220.125,24.9375,150.25,4.6875,0
"114048",59.125,53,287.625,0.25,0
"114049",30.6875,81.0625,288.25,0,0
"114050",0,182.8125,217.1875,0,0
"114051",8.875,320.625,70.5,0,0
"114052",24.75,78.875,296.375,0,0
"114053",243.8125,18.625,136.125,0,1.4375
"114054",284.875,36.8125,69.375,8.9375,0
"114055",326.625,35.75,24.1875,13.4375,0
"114056",291.75,46.75,50.1875,11.3125,0
"114057",0,77.625,49.1875,273.1875,0
"114058",199.6875,47.25,50.125,102.9375,0
"114059",273.5625,25.5625,98.75,0,2.125
"114060",261.5,25,113.5,0,0
"114061",324.875,27.9375,47.1875,0,0
"114062",312.875,71.625,13.4375,1.3125,0.75
"114063",187.625,50.6875,158.125,2.1875,1.375
"114064",261.9375,34,97.125,0,6.9375
"114065",329.75,4.4375,65.8125,0,0
"114066",337.5,39.125,10.625,9.875,2.875
"114067",162.6875,79.0625,46.125,102.4375,9.6875
"114068",198.6875,51.59375,144.96875,4.75,0
"114069",266.375,17.1875,116.4375,0,0
"114070",308,11.375,80.625,0,0
"114071",259.25,28.5625,112.1875,0,0
"114072",222.9375,31.5,145.5625,0,0
"114073",78.25,4.6875,315.5,1.5625,0
"114074",289.9375,17.8125,87.8125,4.4375,0
"114075",369.125,13.9375,16.9375,0,0
"114076",329.1875,29.5625,38.8125,2.4375,0
"114077",213.0625,27.3125,158.9375,0.6875,0
"114078",94.5,23.5625,281.9375,0,0
"114079",30.1875,13.0625,356.75,0,0
"114080",12.6875,69.625,315.75,0,1.9375
"114081",140.5625,18.5,235.625,0,5.3125
"114082",361.25,16.4375,20.1875,2.125,0
"114083",329.875,51.125,18.9375,0.0625,0
"114084",270.625,113,15.5625,0.8125,0
"114085",294,90.6875,14.9375,0.375,0
"114086",9.3125,124.75,76.5625,188.5625,0.8125
"114087",87.3125,56.53125,75.40625,180.75,0
"114088",303.25,59.3125,35,2.4375,0
"114089",372.6875,11.6875,11.8125,3.8125,0
"114090",375.0625,10.75,10.9375,1.8125,1.4375
"114091",365.6875,25.6875,5.25,3.375,0
"114092",204.5,101.6875,78.625,5.6875,9.5
"114100",237.625,1.6875,12.8125,7.9375,139.9375
"114101",366.5625,21.25,8.8125,3.375,0
"114102",385.8125,6.9375,4,3.25,0
"114103",371.6875,9.8125,16.625,1.875,0
"114104",374.3125,11.5625,11,3.125,0
"114105",334.0625,46.375,18.0625,1.5,0
"114106",385.9375,7.375,1.3125,5.375,0
"114107",224.8125,23.28125,30.65625,114.1875,7.0625
"114116",149.6875,0,61.9375,27.375,161
"114117",357.0625,14.625,27,1.3125,0
"114118",294.0625,58.5625,16.875,19.25,11.25
"114119",299.8125,34.875,20.1875,10.875,34.25
"114120",270.1875,67.75,55.875,0,6.1875
"114121",360,16.6875,23.125,0.1875,0
"114122",324.625,15.8125,56.6875,2.875,0
"114123",373.9375,4.5,16,5.5625,0
"114124",276.75,72.6875,45.4375,5.125,0
"114125",275,72.125,13.75,2.0625,37.0625
"114126",291.1875,13.6875,91.5625,0,3.5625
"114127",282.4375,31.1875,86.125,0.25,0
"114128",352.125,35.75,10.125,2,0
"114129",302.25,52.8125,41.5,3.4375,0
"114130",288.5,55.125,56.375,0,0
"114131",370.1875,3.1875,26.625,0,0
"114132",202.625,45.9375,151.4375,0,0
"114133",70.9375,5.875,323.1875,0,0
"114134",60.8125,22.875,314.1875,2.125,0
"114135",15.125,10.9375,373.9375,0,0
"114136",14.3125,12,373.6875,0,0
"114137",0,0,400,0,0
"114138",7.625,18.375,374,0,0
"114139",20.4375,18.4375,359.5625,1.5625,0
"114140",1.5,0,398.5,0,0
"114141",0,0,399.875,0.125,0
"114142",0,0,400,0,0
"114143",0,0,400,0,0
"114144",0,0,396.375,3.625,0
"114145",2.5625,1.4375,394.25,1.75,0
"114146",0,0,400,0,0
"114147",0,172.5,227.5,0,0
"114148",27.75,271.5,95.25,2.5,3
