new2kid,tot_benefits,tot_benefits_ha
125100,0,NaN
125101,0,NaN
125102,3882.00433983808,927.045812498646
125103,15188.0078582586,6567.78718194968
125104,140078.803685849,12521.0103853273
125105,428242.352121186,11251.030597601
125106,149692.376553914,11088.3241891788
125107,17759.0929422691,6608.03458316991
125108,-18046.0831233287,-2019.14216764517
125109,393972.867365095,2544.83886872892
125110,711730.224013444,8834.51015067114
125111,38022.612016067,9359.41218857035
125112,1255088.22693125,12709.7541967721
125113,2669282.41106473,15022.3420953344
125114,5162782.66213984,19752.3966031175
125115,7394729.04746958,20797.2692493432
125116,5929823.81382296,19370.5963701853
125117,6125151.45098406,17854.3310649927
125118,6580589.75631146,17651.2047109779
125119,5223875.84932659,17173.2101066829
125120,5309639.34427165,17155.5390768066
125121,5931461.17270046,15870.1302279611
125122,5877222.33222409,15260.5578246649
125123,6063734.53336535,15577.994947631
125124,6027555.72510565,15544.9535141345
125125,6156986.41222508,15574.9853906089
125126,5581392.1519598,15595.9263764158
125127,5188529.00770244,15654.6226896547
125128,5507414.57897118,15690.6398261287
125129,6116570.75312576,16604.1961401446
125130,6461578.41884505,17401.99540507
125131,5581264.39376154,17806.6261814924
125132,5326071.89706792,17628.7030105682
125133,4474120.06767478,16280.627946963
125134,2840945.57099299,16193.4909639786
125187,4882290.34727089,16203.4112334234
125188,5980441.270273,16253.9596270372
125189,5514539.15643723,16303.1460648551
125190,6187099.2889912,16365.2816372721
125191,5647268.33208685,16649.3999103353
125192,4828281.31870247,16852.5810335827
125193,3338463.84609887,15541.292271627
125194,3708550.24899926,16532.9629378624
125195,1698741.12498464,17660.7264455843
125196,3813752.84312915,15994.7694600436
125197,4698551.12609556,15661.8370869852
125198,3847226.18200435,17398.4225302627
125199,4529870.15794573,16401.4307597039
125200,2966684.2878925,17858.1446976223
125201,4026522.57659243,16502.141707346
125202,3591323.43587552,16469.2390295237
125203,5328096.51908547,16318.825479588
125204,3316293.84891896,15977.3265831687
125205,2141019.85386071,16653.5331364956
125206,1551922.74013239,16134.3494750606
125207,5166207.04912023,16729.2679186245
125208,4891339.89830173,17219.2383658587
125209,4766549.02143338,17487.9120254377
125210,5493397.59598041,17540.2836830346
125211,5950093.66088983,17417.0323041049
125212,5891072.49797755,17384.2050844044
125213,6290332.74130558,17346.6604379333
125214,6598840.09218672,17282.9336184298
125215,6079096.00780481,17390.5839665433
125216,4786287.35001502,16311.0964004772
125217,4974207.96196328,16369.2569706731
125218,5094260.15266642,17427.445465611
125219,5350445.34455431,17090.6619111337
125220,4930953.32332365,16825.6031506032
125221,5376953.85552582,16380.6667342752
125222,5835905.44396564,16171.5426226966
125223,5899035.3491903,15741.2551012416
125224,5745742.85204926,15518.5492290324
125225,5836650.2662844,15463.8854546366
125226,5685530.05855496,15171.5278413741
125227,4129007.92555606,15096.9211172068
125228,2683628.47326462,15296.7779024702
125229,2513122.36763804,15133.5934822012
125230,910971.16421727,14949.2703871552
125231,3120602.37359358,14676.5543731621
125232,4567305.26053094,14996.2824068326
125490,3330865.34261674,17582.924936281
125491,2281431.35078555,14648.0343549634
125492,789064.515716298,13303.5113292527
125493,3793023.78783677,13862.1243959315
125494,1169792.01411748,12828.4251034131
125495,1881348.62627835,13219.8410278672
125496,1894823.94658111,13320.3792378286
125497,1870727.4975594,17113.5734482278
125498,5790255.27173037,15565.2023433612
125499,6061618.79447947,15426.4197091891
125500,5443143.82578138,15708.9287901338
125501,5024615.64209981,15351.1266514411
125502,3941933.40983954,15557.7046268951
125503,4308058.88243979,15874.9290923622
125504,5152981.47301703,15867.5334042095
125505,4759997.2531969,16273.4948827244
125506,3918966.36651671,16152.360088683
125507,4345028.3690271,16033.3150148601
125508,5059279.05336433,16621.8613662894
125509,5178167.29227536,16650.0556021716
125510,5599589.40512033,16677.8537754887
125511,1866416.14375997,16841.9925767373
125512,5653690.81781107,18826.0256160202
125513,7405261.29297216,21868.6195436609
125514,8123963.85144917,21801.9828284446
125515,3906457.72344223,17696.2977279376
125516,5838180.39621704,17826.5050266169
125517,6512830.81393132,17263.965046869
125518,5748139.84422142,17402.1263022787
125519,6097532.49435351,18910.7423744245
125520,5252330.65896291,18115.3892096156
125521,3812233.65109359,21069.3396951632
125522,346362.30633957,29794.6069969523
125523,6069953.90891739,20957.9763795162
125524,6579826.04063086,21599.757211755
125525,0,NaN
125526,12642381.0631624,68638.6484596535
125527,4564519.89520364,18377.5335488823
125528,14507156.6826627,67279.5672239429
125529,7886816.7434038,50516.0399897761
125530,5959675.08766092,18124.8434523046
125531,6646196.2439439,21596.088526219
125532,7771117.57064333,22923.6506508653
125533,7388556.76212723,21331.0913377906
125534,4741872.18704939,34299.2563258546
125535,3221870.91107833,17605.8519731056
125536,8628906.98982442,27124.2655868744
125537,8177202.57767562,23350.9265112993
125538,6853190.90823424,21131.4423842258
125539,9294851.54864816,29761.381784745
125540,7740566.20034753,23223.1500479206
125541,10131452.8581561,28314.9774201742
125542,10217833.0550843,29435.6011669694
125543,7863391.31900498,26135.0770885084
125544,5314484.54491454,20083.0781102108
125545,6445952.9926571,20467.4038266548
125546,8695874.38038358,27715.934280107
125547,6564510.3949801,19135.027567805
125548,7115502.66694277,20744.905734527
125549,4779260.30638419,19462.5006113889
125550,4184373.10328447,19755.0810423581
125551,3207059.76578839,17597.0357519253
125552,5285024.57915776,19479.4732242627
125553,4256686.59433893,17151.0917928539
125554,4439570.02509045,18010.4260652757
125555,4688140.57431644,19218.6136789811
125556,18720586.513007,75429.2078086408
125557,23570971.455523,178821.974058022
125558,144096.856824596,27777.7073396812
125559,8535727.37738712,37386.1587840662
125560,334562.000496911,32840.441766568
125561,7091915.7634578,20519.1052830605
125562,5455137.93854132,17776.4169076703
125563,5477405.34424924,18189.8060415085
125564,5250707.31473507,18790.2744432479
125565,5966127.60135703,19739.0491360034
125566,5649829.00830065,18809.2517962568
125567,5413675.17392693,16349.3398986091
125568,4877273.08793114,16240.6596060142
125569,5124897.9876299,17097.2409929271
125570,5250908.88511585,16656.3327045705
125571,5714258.74973593,16515.1986986587
125572,5672804.98079876,16315.8151523962
125573,5344424.51863634,16852.7379381516
125574,5111391.09072657,17809.7250547964
125575,4704334.89184689,18291.7730280368
125576,2869913.83313822,18374.7984514652
125577,396537.97302085,17382.4864885852
125578,1542896.72222047,43082.6309869591
125579,3555498.80359383,20930.0886157105
125580,5257257.21388775,18329.9445243417
125581,4898382.02962022,18401.9987024944
125582,5146027.74527358,17078.7064767428
125583,5662717.74337345,17027.529391839
125584,4083864.50237179,16492.1332756054
125585,5024044.3341671,16813.3673596891
125586,5040201.824501,16032.4511316135
125587,4174124.81882201,15466.8821447782
125588,4880703.50939033,19596.3001631732
125589,3362485.85713663,14603.6302155771
125590,3594073.02554062,13552.9503673462
125591,3083711.66434586,13484.3909892139
125592,3617847.93328268,19871.4613568565
125593,2472222.24165793,13417.7597919019
125594,4832620.81041966,29489.6769514548
125595,6173168.84850801,34117.6862093707
125596,752238.497479418,25074.6165826473
125597,6673316.14112683,28098.1732257972
125598,8529376.97123689,39047.2193246896
125599,3348141.35982938,64698.383764819
125600,19038292.1913855,105402.309710093
125601,9901736.55616037,104849.626008316
125602,29713453.2943267,104052.364348704
125603,19219664.4995085,83609.1984752951
125604,4683825.11595318,17339.4728957082
125605,5332937.72728987,17392.3774228777
125606,5445803.13086269,17051.4383745211
125607,6050868.62748391,17412.5715898818
125608,24538179.9440422,66691.1634286862
125609,26549306.1109089,71345.1289510485
125610,39648701.5140504,107613.099953318
125611,39942652.7875286,103210.989115061
125612,5986511.49130848,17218.0808666072
125613,18881009.9110634,56924.0924396107
125614,22588250.5178337,70258.9440679119
125615,17929069.3445161,51437.1722274086
125616,23895389.8903939,89874.5270912795
125617,11758638.5753303,33728.6154903702
125618,17332937.1216559,66473.3926046249
125619,29390769.3060766,120763.304801548
125620,13227969.2127528,122552.117778833
125621,22558530.2177503,171384.844959167
125622,0,NaN
125623,0,NaN
125624,0,NaN
125625,15689613.5998291,167244.382143415
125626,3364973.76329037,20924.8271327812
125627,5195161.66966844,19157.0838245437
125628,21469211.5731251,78158.6769442553
125629,5670765.29861752,18871.0991634526
125630,7704378.20515953,25633.1984367961
125631,971841.874238878,22024.7450252437
125632,6002222.10951528,22649.8947528879
125633,7300144.86243767,21152.1763489683
125634,6393190.11314676,20211.6265185434
125635,6107742.20876886,19463.0303406297
125636,7236244.89323142,23911.5898991538
125637,7986996.48285234,31191.5898768946
125638,8814935.43305974,35669.9461125331
125639,15199577.3916445,55752.6910284989
125640,14448786.8560954,59860.3287668377
125641,6133852.03321154,34728.1077605749
125642,-1077574.48373079,-23267.4652357525
125643,607978.813143062,14016.8026084856
125644,0,NaN
125645,0,NaN
125646,0,NaN
125647,0,NaN
125648,0,NaN
125649,0,NaN
125650,0,NaN
125651,0,NaN
125652,0,NaN
125653,0,NaN
125654,11668555.5063237,135977.340204792
125655,10611241.0480115,191841.646065744
125656,3473402.06655774,313979.847824429
125657,19639114.5602618,515124.316334737
125658,14608486.7756013,414425.156754647
125659,5471964.46043353,444423.509476835
125660,7475681.41789949,332252.507462199
125661,17913425.1824996,288926.212620962
125662,32965651.4382171,292054.497791513
125663,4684893.51185469,219819.050409604
125664,6026411.90455233,37474.7728227117
125665,10884554.8981899,42663.6154755117
125666,8868244.86981791,41745.1950329763
125667,4697523.17089176,26596.026445247
125668,3100640.15462546,27699.744541601
125669,0,NaN
125670,4677053.13539873,21653.0237749941
125671,4639027.74600848,20744.6741017707
125672,18734230.2101877,125997.344835226
125673,6060728.26106561,29901.8353922448
125674,10732718.1280837,29730.5211304257
125675,10063629.4363371,29064.633751154
125676,10048697.843691,27639.533350362
125677,9581774.18461223,27813.5680249992
125678,142849604.041852,424358.274168145
125679,85910026.9420078,433205.304466475
125680,26916952.2904097,420988.501120777
125681,0,NaN
125682,0,NaN
125683,1007461.13866473,13354.9115315954
125684,0,NaN
125685,0,NaN
125686,1005867.44920036,196266.819356168
125687,1023691.04436698,147559.069458304
125688,4796664.74638508,94866.0518444516
125689,0,NaN
125690,10489008.0524132,379692.599182378
125691,22201.110450283,7893.72816010062
125692,0,NaN
125693,1729286.45959752,57403.6999036522
125694,3671753.52717658,16959.6005874207
125695,28842785.7003983,115399.992799793
125696,2394814.42773414,115066.158689929
125697,0,NaN
125698,0,NaN
125699,0,NaN
125700,23411568.4054822,510333.916195798
125701,4462283.49734237,1049949.0581982
125702,8490.54141700009,4684.43664386212
125703,0,NaN
125704,0,NaN
125705,0,NaN
125706,137614.578594483,4115.57618226491
125707,0,NaN
125708,0,NaN
125709,0,NaN
125710,2502947.05141414,268772.837735747
125711,0,NaN
125712,0,NaN
125713,145968.465241264,9341.98177544087
125714,1084730.51802292,11782.5446628423
125715,1088481.36432864,18646.3617015612
125716,0,NaN
125717,119864.299423065,9447.43246684259
125718,797989.769672884,19463.1651139728
125719,4888193.1247035,26784.619861389
125720,81339.7463280583,28920.7986944207
125721,0,NaN
125722,116011.850283844,12890.2055870937
125723,34690.3843073173,5842.59104123238
125724,59961.5060190041,5271.34118848388
125725,0,NaN
125726,0,NaN
125727,447444.264463026,15167.6021851873
125728,-21628.2083830971,-26619.3333945811
125729,563922.312572108,16555.5174333096
125730,2740401.2167363,17107.4598001486
125731,5682139.92452964,18463.492849812
125732,4704533.47253109,17922.0322763089
125733,4766875.60610921,17741.3374500459
125734,5093270.08461846,17758.1872638691
125735,4917410.94916714,18697.380034856
125736,5962368.35098712,20228.5609872336
125737,5606940.0001803,20033.7293441011
125738,5969240.41341897,20221.8603884615
125739,6291977.61884619,20903.5801290571
125740,4577381.35555751,21559.6413567619
125741,5189515.79125704,21460.9078987109
125742,4662957.49710976,21316.3771296446
125743,396109.965567544,18159.7691950737
125744,0,NaN
125745,2849296.1042164,22002.2865190456
125746,6577911.74462012,21853.5273907645
125747,2116312.81988287,22247.7037569815
125748,810805.287797819,20397.6173030898
125749,966388.847965442,19089.162428947
125750,800531.564235847,11740.1512628539
125751,115431.956551804,6176.96088571528
125752,82140.8572840823,8940.5014730974
125753,85090.5614932967,12155.7944990424
125754,481549.904618198,12171.8775258944
125755,415461.326440773,11324.329170447
125756,0,NaN
125757,0,NaN
125758,-7978.0785983213,-2605.08688924777
125759,-91165.8307995508,-2964.74246502604
125760,-15425.5655523204,-2419.69655722673
125761,55792.8182876949,7629.78711626596
125762,26527.1465288406,12126.6955560414
125763,2564276.43029394,17436.6438099035
125764,2496537.91596003,18596.1855937433
125765,6615180.80070433,20745.3729539924
125766,7299797.59372878,19682.6359116381
125767,5852116.70199316,17189.9884765725
125768,6296762.24409747,17044.1881078598
125769,6739744.77703645,17520.0514106553
125770,5721022.12877359,16472.2609430227
125771,5549377.88061335,16652.296716019
125772,5551416.08613305,16044.5551622342
125773,5736672.20175776,15076.6680729507
125774,6150165.23310408,15518.4740150868
125775,6106493.6804259,15530.7421533642
125776,5704996.70229461,15484.2997857021
125777,5016473.9778111,16397.0548815072
125778,5570458.96858101,15532.8238928714
125779,5460165.47785108,15636.7724441771
125780,6042392.75336919,16611.3890126988
125781,5752480.89124111,17165.1798321257
125782,4077432.75758149,17406.3298082454
125783,4952730.56837325,15999.1296373858
125784,4681903.93591974,17316.3344832907
125838,2028562.29494999,16091.718750223
125839,4210638.27721764,16101.8672168934
125840,5572651.08105614,16111.7486983914
125841,5784945.5128426,16347.426387404
125842,1785862.67419935,16818.0122349556
125843,3222016.94667798,15523.1168764974
125844,3422753.17764257,15593.4085541803
125845,4555807.28249309,16544.0119200839
125846,5025793.70916588,16464.5166557441
125847,5931015.91377275,16466.4679195495
125848,4450120.79710146,16543.1999892248
125849,2550091.88037993,16288.0120104107
125850,4331528.26189367,17616.79008396
125851,2607666.68672836,16596.1284755982
125852,4045639.5061174,16495.9816763197
125853,3708996.5019392,16697.7895416509
125854,5148459.08386066,16661.6798830442
125855,4966166.96454628,17025.6420468696
125856,3689670.87930348,16978.6408020867
125857,5361865.29866206,16841.3515466417
125858,3398315.91763012,17354.9488292633
125859,6279745.07698236,17425.5846742487
125860,5008418.82713424,17511.9539410288
125861,5304292.3237409,17309.5405220996
125862,6615987.53138783,17291.0487589359
125863,6247125.92673388,17165.3812171977
125864,6426924.84977285,17215.9379870024
125865,5946349.94949989,17242.0440724897
125866,4794430.9187742,17470.0283990861
125867,3319109.91578637,17737.3943395397
125868,2987909.28084935,16827.3665940125
125869,5274635.68456215,16599.9549474812
125870,5744198.08086857,16362.3231785468
125871,5109117.54552444,16177.692604075
125872,5979016.45499809,15583.0368594184
125873,5909518.07860756,15835.2519272686
125874,5416572.15743182,15082.6930941366
125875,5569450.97251803,15211.8838443647
125876,5264743.12940811,14999.2681749519
125877,3641528.79161681,13985.7082731323
125878,3887821.83607245,11703.6969665398
125879,3332995.61970565,12390.3182888686
125880,4515713.86232468,14599.1961602738
125881,4917745.6347533,15140.2597952766
125882,3940565.30535275,15148.737358396
126140,4956556.81419982,17304.1477257685
126141,1553234.21072319,14274.4097481741
126142,1932844.42762527,13120.7088850252
126143,3399347.30813571,13752.100361611
126144,2610593.38986554,12820.5936887197
126145,1169226.48615826,12769.7090638445
126146,724605.640724497,11818.2367498389
126147,4863630.55138214,15607.3182555384
126148,5750675.34995936,15388.9957516892
126149,5682215.35138894,15683.1888256379
126150,5836617.61056811,15605.9294400217
126151,5439805.20619398,16037.7525887421
126152,3575642.76354213,16299.2262725567
126153,0,NaN
126154,4846002.31115815,15519.6230941814
126155,3828542.63671513,16048.3841203673
126156,3759092.61986038,16871.1029222345
126157,3738176.62424069,16540.6045320385
126158,3042395.57047051,15677.4006851943
126159,4270937.13841102,14939.8763040176
126160,5390654.50367326,16885.3704108794
126161,5078464.25518947,17178.737438273
126162,5254578.61659728,19159.8126402818
126163,7699894.4131925,21851.4208249521
126164,7251056.61416997,20443.5076346642
126165,5838949.84729692,18412.1398416931
126166,6902523.23596036,18143.645765626
126167,6896937.44983828,18697.221144936
126168,5515877.23515703,17750.2083190894
126169,4662551.44150485,17470.9187503695
126170,4590347.44183618,16930.7420630196
126171,4001910.76674688,16553.9225098113
126172,830546.943075632,15763.6430476988
126173,4874253.21207156,16811.3928418075
126174,3195873.30677073,19266.7569360707
126175,5863631.23208776,33590.4402840688
126176,21586356.8237399,68392.4176593739
126177,12867558.6450779,34572.7856122999
126178,15423277.512114,45673.2260214369
126179,20422960.5105985,57499.0969856724
126180,11131016.667988,34104.9917058231
126181,12485383.1816269,38572.3365333134
126182,13002887.1608511,39863.229464192
126183,8917689.29512142,27214.0050966894
126184,8272373.96303276,24588.1447907346
126185,10688155.6564808,31651.0254495081
126186,10640983.5620868,59281.2454712354
126187,12875353.5296217,38142.1322854929
126188,5316990.44709757,17454.2156654824
126189,5180939.37165884,17382.0570238082
126190,5586912.62129483,17404.7122158717
126191,11209070.476009,37162.2726100588
126192,12162976.6970475,39919.5132621045
126193,9786096.97173391,31215.6203245101
126194,8027445.48272051,26836.4245139006
126195,7754680.62930546,24390.5818889104
126196,0,NaN
126197,2784033.19680809,19233.3899606777
126198,6594494.4075355,18569.5020275551
126199,6148553.87554394,19274.4635596989
126200,6194040.73440523,18916.7115385539
126201,3083143.66827795,17892.7452638546
126202,5032384.71513378,19053.0419882017
126203,5766587.08061694,17839.4031882968
126204,4706216.05113886,18074.7615982289
126205,5127898.57141622,19228.1174461354
126206,6466084.83656197,30339.4009926662
126207,19983777.1534164,88399.3459924421
126208,5456606.62935858,42014.2955099795
126209,5596934.63846145,19073.6856688782
126210,4507148.91737655,18917.7289291775
126211,5448211.85882231,18622.3861869594
126212,6312008.42457785,18629.7979696081
126213,5587874.51271334,18343.4534680782
126214,6451047.74644381,20585.7127928003
126215,5159855.9243313,22170.5388464952
126216,3137458.88415522,22510.9157607549
126217,5791356.65517867,19085.8303775198
126218,4682481.66147913,17488.2601735915
126219,5597070.8890639,17733.293905945
126220,5533478.22954891,17746.1719127646
126221,5916472.79079191,19228.8370206522
126222,5662139.45612868,19407.5045625662
126223,6304947.92786187,19440.9648960859
126224,6260195.16808688,18442.8507990039
126225,6058702.31234628,19422.8084547266
126226,5130459.91610384,16335.7927676938
126227,5800501.54283397,20945.1646773513
126228,7010382.51279003,29202.3223651759
126229,6080034.67381406,20640.8985319382
126230,3033790.31149067,15795.8493276442
126231,0,NaN
126232,2137374.77167437,16528.756088347
126233,5198492.59113222,16732.2231861025
126234,4505795.74365567,17510.9866161017
126235,4994033.28610986,17988.4134573971
126236,4923855.16525122,17322.2697106463
126237,4630906.80077643,16104.0010459515
126238,4091756.28653892,18551.4595025851
126239,3455069.39819248,20565.8892749552
126240,2188824.21339474,13974.9351214349
126241,505393.252392632,13893.9725743679
126242,0,NaN
126243,442289.228560011,69378.7025192174
126244,153989.526897432,14932.317759751
126245,4275845.2733916,34816.0429385575
126246,4566288.95904408,23868.2206287832
126247,5841065.14861449,47416.0539715027
126248,474602.408035539,31640.1605357026
126249,980233.899114155,41712.0808133683
126250,1560204.1282648,17323.5711674093
126251,19391859.7292687,94249.6220134568
126252,32539596.8435625,104818.512079122
126253,27917139.8998556,87634.7338429842
126254,24234607.4496347,80614.0788345436
126255,26589069.9274415,80344.6872217307
126256,5048824.03125949,16783.9568876276
126257,5548507.31197122,17065.7664343598
126258,6201609.87839408,17187.9019667946
126259,6812096.40923268,17711.0078888077
126260,6786538.72847533,17865.1891503135
126261,21001785.9276378,61769.9586106995
126262,5299903.43524638,17814.801463013
126263,5514743.11680942,17230.2069652315
126264,6554720.45325672,17561.2068406074
126265,18007258.9875589,49233.7908067228
126266,18485068.2530903,67448.3676281518
126267,19487573.1607221,83637.6530503094
126268,18122434.1809136,68499.6330958229
126269,29938176.3913434,116604.387113314
126270,14888164.7711395,151148.880925274
126271,7388424.51009241,151169.810948182
126272,737907.227253145,20568.8425715162
126273,10638649.7185315,182442.010178462
126274,9512500.05740612,191708.519564973
126275,23946157.5482471,166799.530157576
126276,48583834.1233191,180525.161628682
126277,47206836.1925722,174718.80154549
126278,11395593.0835476,76065.7026853409
126279,4079041.21629269,22692.8579487772
126280,8512178.49294631,27772.1973668721
126281,8989589.623051,28010.4058361862
126282,8853880.8190556,23986.1315788841
126283,8899678.66898882,24508.5815324993
126284,8441802.38960169,23654.787781721
126285,7347708.46509823,22717.5527423327
126286,3678307.95977166,24980.0201003169
126287,7446438.70793138,59186.7954927482
126288,10873246.9693639,64243.7043980141
126289,15304140.5879479,62947.6219555699
126290,12462020.9577723,42963.2267451749
126291,7797406.14033633,40837.4789673916
126292,4727748.48997152,90052.3521899337
126293,-720322.506677284,-768344.007122436
126294,0,NaN
126295,0,NaN
126296,0,NaN
126297,0,NaN
126298,0,NaN
126299,0,NaN
126300,0,NaN
126301,0,NaN
126302,0,NaN
126303,1957048.50547362,23211.8429114736
126304,4792865.60740718,27290.3379781192
126305,1863099.51157554,162008.653180481
126306,0,NaN
126307,0,NaN
126308,13344900.0925244,311251.314111355
126309,4311341.26504697,423199.142581297
126310,16087824.5106146,411190.402827211
126311,32123711.349899,399362.378864324
126312,37219801.7411401,829410.623757997
126313,16038788.9501828,1204791.65822969
126314,11172566.3313319,229180.847822192
126315,1888438.93329296,23188.8126881714
126316,2165655.95770309,21944.5822186507
126317,5597775.75101345,26584.8655435486
126318,9182194.91226444,33291.4386123342
126319,10000440.557134,56439.8761601919
126320,2159906.08012139,49298.8548957807
126321,6304920.30251911,27936.5064636682
126322,144586369.882229,508323.866867867
126323,80959666.1943026,350001.258878369
126324,61368129.5584563,191103.556429603
126325,7865752.27708473,26607.1958632887
126326,9590071.92773858,26556.1008729348
126327,8239895.16255639,27437.7362332783
126328,182563409.59558,587611.054823833
126329,131730031.540258,505560.207398447
126330,141534445.226937,480082.917878099
126331,149492751.282907,1416992.90315551
126332,22358136.6497646,1208547.9270143
126333,46795926.5726751,1155454.97710309
126334,15874952.1849525,199684.933144057
126335,4203789.61183458,78119.203007379
126336,28591.2870233024,91492.1184745676
126337,13113414.9747388,120444.684038933
126338,1142192.45581061,80153.8565481126
126339,1533267.53062535,70902.5447688023
126340,0,NaN
126341,0,NaN
126342,2613932.61998827,57686.7888549136
126343,814762.385985793,55473.1837266923
126344,7535418.52143524,52557.4090422685
126345,13351231.6734557,47471.0459500646
126346,40294.1892526053,92101.004005955
126347,0,NaN
126348,2541030.02273229,93463.1732499233
126349,10502104.2341587,142643.181448675
126350,30442326.0600485,258670.853404554
126351,9446511.21448429,1103242.1856332
126352,0,NaN
126353,0,NaN
126354,-1425.37567763974,-1754.30852632584
126355,0,NaN
126356,0,NaN
126357,341.736507941628,2733.89206353302
126358,0,NaN
126359,0,NaN
126360,487651.019512888,77251.6466555071
126361,111188.822803289,71160.846594105
126362,692486.482169352,38740.5024989847
126363,620522.365189918,17147.4228722602
126364,2024656.08206753,13820.1780345907
126365,0,NaN
126366,73004.479425134,4653.67199522766
126367,257073.046289083,14482.9885233286
126368,1560461.89392099,23290.4760286715
126369,3847586.79740528,21264.7284139843
126370,47310.4589462935,28035.8275237295
126371,107927.573856364,18370.6508691683
126372,5029.44926742432,16094.2376557578
126373,0,NaN
126374,56634.3833927014,12082.001790443
126375,65753.8281697372,14411.7979550109
126376,0,NaN
126377,1540253.77965861,15950.8482035844
126378,2389391.29331768,16103.7323896727
126379,4196133.19275602,16335.3116992935
126380,2788725.6126726,16338.1947282174
126381,5745321.92241521,17509.5525254559
126382,4727355.66285499,17081.6826119422
126383,4953513.89327604,19015.4084194857
126384,4911975.51525144,17341.4846081251
126385,4853655.50457775,18587.4791941704
126386,5864904.82004206,18622.4403890996
126387,6203782.50982557,19659.4415046958
126388,6796197.86833453,20058.8758334906
126389,4977125.32215432,18106.8679296201
126390,4855759.26749645,18529.0122298934
126391,5315490.26399142,21056.6586342814
126392,5646374.27085119,21226.9709430496
126393,5057896.06384678,21620.7152074669
126394,3001158.90715552,21886.3001433402
126395,3663349.94319123,21423.0990829896
126396,4284442.94819952,20647.9178226483
126397,1660385.75933743,21034.1822243855
126398,578917.684396612,19297.2561465537
126399,210270.118001519,16655.0588516054
126400,126255.593848595,6580.09609634374
126401,337754.450945172,4666.72816504556
126402,539546.609445458,13079.9178047384
126403,3083215.82640201,14980.7024665752
126404,647459.665278374,12144.6127133107
126405,152523.235913555,10610.3120635517
126406,0,NaN
126407,0,NaN
126408,0,NaN
126409,0,NaN
126410,-485.953504545353,-706.841461156877
126411,341169.456509659,5709.94906292316
126412,1275598.88798066,12836.2152249627
126413,1971103.15126408,15060.9600860675
126414,5944316.92372522,20949.1345329523
126415,4642356.61837527,19060.2273271759
126416,6218366.79372784,19140.7981338295
126417,6344786.09129803,17539.1460713145
126418,6648270.84959849,17011.4078991805
126419,6299923.48162359,17530.2218619091
126420,6406642.51600302,16474.811998722
126421,5142069.79968847,16946.0590720938
126422,5616928.29811729,17108.4813953696
126423,5513348.43620577,16534.8781591926
126424,6067243.49496441,15836.1983555352
126425,6051396.81283446,15531.3360611728
126426,5923808.40416978,15520.0482179002
126427,5433275.93924217,16414.7309342664
126428,5674056.89042765,15609.5100149316
126429,5737471.9705609,15746.0637270968
126430,5379951.55435892,16143.8906357357
126431,6104902.83251726,16488.5964416401
126432,5726075.2476187,16764.355711235
126433,5852993.72261293,17045.4859049521
126434,3522415.71949899,17119.8819902746
126494,3412829.40368247,16837.8878997594
126495,5173536.28233629,16595.1444501565
126496,6165862.84083506,16613.9786886765
126497,5711225.22631509,16684.2438599674
126498,4260651.59530064,16526.1637635904
126499,3705109.35143306,15779.0124096164
126500,4634214.20978544,16031.8761852037
126501,2086313.93106769,16590.9656546138
126502,2467039.9952216,17102.5302961636
126503,2764608.34184623,15837.3553417615
126504,2888395.62965078,16024.3862948726
126505,2836326.38851274,17202.8893920409
126506,2114285.81376287,17330.2115882202
126507,4734640.72722516,15838.2294868498
126508,5762633.78297803,17256.6237184444
126509,5533476.58987375,17312.4023148181
126510,6229823.33435111,17236.2395555279
126511,6556456.96470392,17183.1795962756
126512,6628513.68929565,17122.411854816
126513,5654871.0224437,17084.2024847242
126514,6418821.75112278,17077.0116424949
126515,6505075.86258371,17254.8431368268
126516,6763846.38320766,17265.7214631976
126517,4507194.54903647,17775.477639779
126518,6393277.58934382,18082.453850009
126519,5518925.26051519,16803.5783383907
126520,4694116.79232618,16086.0716807066
126521,5692820.55516761,15957.4507502946
126522,5833375.36221339,15726.0329899603
126523,5428999.05804893,15503.1206369414
126524,6330198.20071374,16636.5261516787
126525,5644053.37891355,15394.6222404734
126526,5497226.84179356,14676.394037827
126527,1509252.44485869,6225.32588753261
126528,1055369.77950476,6778.77016141157
126529,2869712.84374249,10523.8151500985
126530,5170334.95351928,14447.3208620867
126531,5655521.02274586,15425.9011871691
126532,2214117.14055581,15578.660619566
126789,4720766.3263927,19608.5828718285
126790,5132241.32143065,17086.1134296484
126791,2237941.98847969,14826.9448512112
126792,1851477.05387573,12998.5225370828
126793,3110770.81772516,13351.7327745243
126794,907022.96964029,11293.671217311
126795,569027.753223812,12697.969388537
126796,1691466.2627767,12546.8058434989
126797,5274474.01201277,16915.5310066555
126798,5933513.64725941,15527.6771926972
126799,4927868.55433457,14748.5777907507
126800,5641750.27158691,15181.2990826422
126801,4988738.94530772,15809.0360714842
126802,4905923.41651503,15200.3823904416
126803,4948280.00851005,16030.0627933105
126804,4325382.46364292,16442.4137368227
126805,3527986.42023415,16031.7474364517
126806,4111554.9274307,16064.6834771407
126807,3591427.17106387,16801.9984611175
126808,5257053.18621713,17271.6326446559
126809,3734180.8102258,16126.0169942275
126810,5497410.42821605,17284.0571529685
126811,6047740.35888718,18565.5882084027
126812,6072783.15149018,19996.8163045571
126813,6376842.27790761,19754.012864767
126814,5879732.744091,19051.3819168603
126815,2596120.52923832,18170.5723831203
126816,5811583.4319106,18083.495704117
