new2kid,grass_ha,sng_ha,wood_ha,urban_ha,arable_ha,freshwater_ha,marine_ha,coast_ha,ocean_ha
"39330",77.5625,263.875,11.375,0,24.3125,0.5625,0,8.9375,13.375
"39331",126.75,96.625,2.6875,0,41.5625,0.875,0,56.8125,74.6875
"39332",80.4375,268.25,1.3125,0,39.5,6.9375,0,3.5625,0
"39333",109.4375,76.125,1.3125,1.1875,8.4375,1.3125,1.0625,61.625,139.5
"39334",49.75,129.625,0,1.75,5.5,1.1875,4.375,27.4375,180.375
"39377",0,258.4375,4.875,0,2.3125,15.9375,0,25.0625,93.375
"39378",9.875,373.8125,1.3125,0,0,15,0,0,0
"39379",89.875,273.25,2.75,0,1.375,17.25,0,15.5,0
"39380",95.625,89.9375,2.3125,0,0,0,0,121.5,90.625
"39419",9.5,233.375,0,0,0,0,0,20.1875,136.9375
"39420",29.25,370.75,0,0,0,0,0,0,0
"39421",0,400,0,0,0,0,0,0,0
"39422",0,400,0,0,0,0,0,0,0
"39423",0.4375,399.5625,0,0,0,0,0,0,0
"39424",46.9375,249.875,15.4375,0,3.375,0,0,22.0625,62.3125
"39449",2.25,374.8125,0,0,0,9,1.875,0.625,11.4375
"39450",0,354.25,0,0,0,5.6875,0,2.125,37.9375
"39451",0,385.9375,0,0,0,14.0625,0,0,0
"39452",0,312.375,2.8125,0,0,4.0625,1.25,0.6875,78.8125
"39456",0,253.4375,44.75,0,0,8.5625,1.875,9.8125,81.5625
"39457",0,250.6875,143.8125,0,0,5.5,0,0,0
"39458",0,391.625,0,0,0,8.375,0,0,0
"39459",0,398.75,0,0,0,1.25,0,0,0
"39460",0,251,0,0,0,149,0,0,0
"39461",0,276.3125,0,0,0,123.6875,0,0,0
"39462",0,322.4375,0,0,0,77.5625,0,0,0
"39463",0,330.875,0,0,0,69.125,0,0,0
"39464",2,355.1875,0,0,0,35.25,0,2.0625,5.5
"39465",7.3125,271.9375,5.0625,0,0,20.0625,0,16.625,79
"39468",2.875,350.5,0,0,0,17.875,0,1.375,27.375
"39469",0,373,0,0,0,27,0,0,0
"39470",1.6875,359.5625,0,0.875,0,37.875,0,0,0
"39471",36.75,336.6875,0,5.9375,0,12.5625,0,6.75,1.3125
"39472",14.8125,254.4375,0,0,0,6.375,1.3125,18.875,104.1875
"39978",67,296.25,28.625,0,1.6875,0,0,2.6875,3.75
"39979",83.1875,173.6875,134.0625,0,2.1875,6.875,0,0,0
"39980",3.1875,380.0625,16.75,0,0,0,0,0,0
"39981",38.125,329.3125,12.9375,0,19.625,0,0,0,0
"39982",12.1875,177.5625,4.8125,1.4375,13.1875,190.8125,0,0,0
"39983",65.25,242.4375,1.0625,0,26.25,65,0,0,0
"39984",78.5,296.5,4.5625,0,7.9375,12.5,0,0,0
"39985",33.3125,238.8125,1.25,0.75,5,1.8125,0,19.125,99.9375
"40029",9.5625,379.75,0,0,0,6,0,4.6875,0
"40030",45,343.75,0,0,0,6.75,0,4.5,0
"40069",1.3125,390.25,0,0,0,0,0,4.875,3.5625
"40070",0,350.375,48.4375,0,0,1.1875,0,0,0
"40071",0,390.375,9.625,0,0,0,0,0,0
"40072",0.9375,399.0625,0,0,0,0,0,0,0
"40073",27.75,358.5,0,0,0.8125,0,0,11.8125,1.125
"40076",116.4375,110.3125,3.6875,0,0,0.8125,0,19.3125,149.4375
"40080",144,123.5,20.875,0,0,1.5,0,34.1875,75.9375
"40081",1.9375,247.375,2,0,0,3.5,0,15.75,129.4375
"40099",0,270.8125,0,0,0,0,1.75,1,126.4375
"40102",0,225.5,0,0,0,3.375,0,0,171.125
"40103",0,376.8125,0,0,0,0,0,0,23.1875
"40104",0,400,0,0,0,0,0,0,0
"40105",0,396.75,0,0,0,1.1875,0,0,2.0625
"40106",0,338.5,5.3125,0,0,1.125,0.3125,2.6875,52.0625
"40107",0,252.3125,68.9375,1.0625,0,10.125,0,9.25,58.3125
"40108",9,372.25,0,0,0,5.4375,0,2.375,10.9375
"40109",0,400,0,0,0,0,0,0,0
"40110",0,362.25,0,0,0,37.75,0,0,0
"40111",0,316.9375,0,0.75,0.625,81.6875,0,0,0
"40112",0,326.3125,0,0,0,73.6875,0,0,0
"40113",0,345.75,0,0,0,54.25,0,0,0
"40114",1.5625,336.75,44.5625,0,0,12.5625,0,3.375,1.1875
"40115",14.6875,282.8125,1.5625,1.3125,0,0,0,14.5,85.125
"40116",5.3125,366.4375,0,0,0,13.125,0,1.75,13.375
"40117",6.375,367.375,0,0.9375,2.6875,22.625,0,0,0
"40118",0,375.75,0,0,0,24.25,0,0,0
"40119",0,336.375,0,0,0,63.625,0,0,0
"40120",0,397,0,0,0,3,0,0,0
"40121",0,395.625,0,0,0,4.375,0,0,0
"40122",27.5,342.0625,0,0,0,22.4375,0,5,3
"40629",166.875,79,50.6875,9,25.6875,0.625,0,4.3125,63.8125
"40630",95,291.75,6.1875,0.8125,5,1.1875,0,0,0.0625
"40631",5.9375,390,4.0625,0,0,0,0,0,0
"40632",71.0625,266.125,10.9375,0,43.5625,8.3125,0,0,0
"40633",43.8125,350,0,0,3.4375,2.75,0,0,0
"40634",26.8125,360.5625,11.25,0,0,1.375,0,0,0
"40635",40.5625,263.625,0,0,0,1.125,0,24.3125,70.375
"40679",0,258.5,0,0.5,0,6.0625,0,12.25,122.6875
"40680",0,370.3125,0,0,0.9375,25.9375,0,2.8125,0
"40681",9.125,311,1,0,2.5625,3.3125,0,63.4375,9.5625
"40719",2.9375,203,107,0,0,1.625,0,6.125,79.3125
"40720",1.9375,114.75,190.5625,0,0,0.625,0,3.875,88.25
"40721",55.0625,246.375,58.625,0,0,0,0,11.6875,28.25
"40722",9.5,390.5,0,0,0,0,0,0,0
"40723",101.8125,195.3125,12.8125,0,2.375,2.8125,0,63.75,21.125
"40724",49.1875,156.4375,103.875,0,0,0.625,0,20.8125,69.0625
"40725",45.3125,280.5,67.5,0,0,2.3125,0,2.75,1.625
"40726",6.25,379.875,13.875,0,0,0,0,0,0
"40727",22.0625,199.0625,56.25,0,0,0,0,6.6875,115.9375
"40729",159.625,150.875,3.875,0,0,0,0,10.875,74.75
"40730",24.0625,375.9375,0,0,0,0,0,0,0
"40731",1.9375,398.0625,0,0,0,0,0,0,0
"40732",2.875,335.125,2.1875,0,0,0,0,10.0625,49.75
"40751",0,376.5625,1.0625,0,0,4.8125,0,1.6875,15.875
"40752",0,346,0,0,0,18.375,0,0,35.625
"40753",0,385.8125,0,0,0,0,0,4.4375,9.75
"40754",0,400,0,0,0,0,0,0,0
"40755",0,397.4375,0,0,0,2.5625,0,0,0
"40756",0,399.375,0,0,0,0.625,0,0,0
"40757",0,334.375,0,0,0,17.25,0,1.375,47
"40758",10.75,305.75,0,1.0625,0,3.875,0,1.125,77.4375
"40759",0,353.1875,0,0,0,46.8125,0,0,0
"40760",3.9375,361.875,0,0,0,34.1875,0,0,0
"40761",0,312.6875,0,0,0,87.3125,0,0,0
"40762",0,326,0,0,0,74,0,0,0
"40763",0,349.8125,0,0,0,50.1875,0,0,0
"40764",0,371.0625,0,0,0,28.9375,0,0,0
"40765",0,376.625,6.3125,0,0,17.0625,0,0,0
"40766",0,301.5,53.4375,0,1.5625,43.5,0,0,0
"40767",0,349.6875,0,0,0,50.3125,0,0,0
"40768",0,356.6875,0,0,0,43.3125,0,0,0
"40769",0,348.0625,0,0,0,51.9375,0,0,0
"40770",0,371,0,0,0,29,0,0,0
"40771",0,379.8125,0,0,0,20.1875,0,0,0
"40772",0,391.5,0,0,0,8.5,0,0,0
"40773",90.3125,212.0625,0,3.25,1,44.1875,1.25,25.125,22.8125
"41281",106.625,181.9375,3.5,2.8125,11.25,0,0,20.375,73.5
"41282",40.1875,332.6875,16,0.6875,8.25,0,0,2.1875,0
"41283",91.5,273.875,23.3125,0.625,10,0,0,0.6875,0
"41284",61.25,317.0625,12.125,0,0,6.9375,0,2.625,0
"41285",1.25,369.5,3.1875,0,1.1875,24.875,0,0,0
"41286",12.625,232.3125,3.25,0,1.9375,1.4375,0,22.875,125.5625
"41331",12,241.25,3.3125,0,0,2.4375,0,12.375,128.625
"41372",50.375,319.875,0,0,0.9375,15.25,0,13.5625,0
"41373",31.375,368.625,0,0,0,0,0,0,0
"41374",11.6875,365.9375,22.375,0,0,0,0,0,0
"41375",0,317.375,82.625,0,0,0,0,0,0
"41376",19.3125,245.875,134.3125,0,0,0.5,0,0,0
"41377",34.625,215.4375,2.125,0,0,0.1875,0,28.0625,119.5625
"41378",118.75,185.75,76.125,0,0.625,0,0,4.25,14.5
"41379",17.4375,240.1875,116.4375,0,0,2.625,0,7.5,15.8125
"41380",64.125,96.4375,10.9375,0,1.0625,1.125,0,10.3125,216
"41402",0,284.8125,0,0,0,0.5625,0,1.9375,112.6875
"41403",0,386.625,2.5,0,0,10.875,0,0,0
"41404",0,400,0,0,0,0,0,0,0
"41405",0,400,0,0,0,0,0,0,0
"41406",0,397.3125,2.125,0,0,0.5625,0,0,0
"41407",0,393.25,0,0,0,0,0,0,6.75
"41408",2,299.6875,0,0,0,15.75,0,2.875,79.6875
"41409",1.5,352.4375,0,0.625,0,8.875,0,33.875,2.6875
"41410",19.3125,338.375,0,0,0,36.9375,0,2.625,2.75
"41411",0,267.5,0,0,0,132.5,0,0,0
"41412",0,332.625,0,0,0,67.375,0,0,0
"41413",0,357.3125,0,0,0,42.6875,0,0,0
"41414",0,339.625,4.375,0,0,56,0,0,0
"41415",0,324.875,48.6875,0,1,25.4375,0,0,0
"41416",0,382.6875,9.9375,0,0,7.375,0,0,0
"41417",0,373.3125,0,0,0,26.6875,0,0,0
"41418",0,377.5,0,0,0,22.5,0,0,0
"41419",0,358.0625,0,0,0,41.9375,0,0,0
"41420",0,399,0,0,0,1,0,0,0
"41421",0,400,0,0,0,0,0,0,0
"41422",7.6875,377.1875,0,0,0,15.125,0,0,0
"41423",64.1875,308.5625,0,5.25,0.5625,17.5,0,3.9375,0
"41920",27.1875,234.125,5.3125,0.6875,0.5625,3.625,0,29.25,99.25
"41921",88.625,296.8125,0.4375,0,0,14.0625,0,0,0.0625
"41922",15.8125,368.3125,4.1875,0,3,7.4375,0,0,1.25
"41923",4.75,238,5.6875,0,0,0,0,2.4375,149.125
"41928",44.3125,326.75,0.25,0,10.5,1.6875,0,9.8125,6.6875
"41932",68.3125,304.6875,13.6875,0.5,9.5,1.25,0,2.0625,0
"41933",138.0625,96.3125,35.5625,0,63.5,0,0,66.5625,0
"41936",70.25,88.125,0,0,47.5,19.1875,0,174.625,0.3125
"42021",120.125,177.0625,3.125,0,0,0,0,35.875,63.8125
"42022",40.1875,359.8125,0,0,0,0,0,0,0
"42023",0,400,0,0,0,0,0,0,0
"42024",0,389.5625,10.4375,0,0,0,0,0,0
"42025",0,365.4375,34.5625,0,0,0,0,0,0
"42026",0,391.375,8.625,0,0,0,0,0,0
"42027",0,396.375,1.625,0,0,2,0,0,0
"42028",0,234.5,163.5625,0,0,1.9375,0,0,0
"42029",5.875,31.25,214.9375,0,0,10.875,0,15.5,121.5625
"42051",0,394.5625,0,0,0,3.3125,0,0,2.125
"42052",0,400,0,0,0,0,0,0,0
"42053",0,399,0,0,0,1,0,0,0
"42054",0,396.1875,0,0,0,3.8125,0,0,0
"42055",0,388.125,0,0,0,8.75,3.125,0,0
"42056",0,368.3125,0,0,0,31.6875,0,0,0
"42057",0,390.5,0,0,0,9.5,0,0,0
"42058",13.4375,354.375,0,0,0,2.6875,0,3,26.5
"42059",8.625,346,0,0,0,28,0,16.4375,0.9375
"42060",62.8125,280.5625,2.125,5.1875,0,12.375,0,5.0625,31.875
"42061",0,337.1875,0,0,0,62.8125,0,0,0
"42062",0,338.5625,0,0,0,61.4375,0,0,0
"42063",0,351.125,0,0,0,48.875,0,0,0
"42064",6.375,321.8125,0,0,0,71.8125,0,0,0
"42065",0,396.5,0,0,0,3.5,0,0,0
"42066",0,349.75,0,0,0,50.25,0,0,0
"42067",0,382.625,0,0,0,17.375,0,0,0
"42068",0,379.9375,0,0,0,20.0625,0,0,0
"42069",0,388.375,0,0,0,11.625,0,0,0
"42070",0,397.375,0,0,0,2.625,0,0,0
"42071",0,390.25,0,0,0,9.75,0,0,0
"42072",0,393.1875,0,0,0,6.8125,0,0,0
"42073",26.875,322.375,0,8.8125,0,41.9375,0,0,0
"42074",93.125,99.5,0,4.625,2.6875,8.5625,5.125,56.8125,129.5625
"42570",53.875,257.9375,2.75,0,0,2.9375,0,11.1875,71.3125
"42571",53.125,305.75,2.9375,0,0,38.1875,0,0,0
"42572",26.4375,348.125,20.5,0,0,4.9375,0,0,0
"42573",28.375,243.75,124.375,0,0,0,0,1.25,2.25
"42577",46.375,226.375,17.4375,0,14.6875,1,0,78,16.125
"42578",57.375,290.0625,23.3125,4.5,24.5,0,0,0.25,0
"42579",157.6875,124.1875,16.625,28.625,22.4375,0,0,6.25,44.1875
"42581",124,64.1875,21.9375,0.5,31.3125,0.5625,0,40.875,116.625
"42582",50.9375,334.5625,14.5,0,0,0,0,0,0
"42583",28.0625,367.25,0,0,4.6875,0,0,0,0
"42584",2.0625,396.9375,1,0,0,0,0,0,0
"42585",17.25,295.125,0,0,2.4375,23.1875,0,62,0
"42610",80.5,215,8.1875,0,9.8125,5.0625,0,78.5,2.9375
"42611",24.25,305.75,18.875,1.0625,6.5625,36,0,6.25,1.25
"42649",4.1875,328.5,0,0,2.5625,6.6875,0,23.25,34.8125
"42665",28.125,202.25,15.4375,0,1.3125,2.3125,0,38.5,112.0625
"42666",8.8125,297,0,0,0.875,8.25,0.125,22.25,62.6875
"42670",127.5,94.0625,10.5,0,0,0,0,33.875,134.0625
"42671",72.25,218.1875,11.5625,0,0,0,0,34.5,63.5
"42672",43.6875,354.8125,1.5,0,0,0,0,0,0
"42673",0.6875,399.3125,0,0,0,0,0,0,0
"42674",0,191.6875,208.3125,0,0,0,0,0,0
"42675",3.8125,113,283.1875,0,0,0,0,0,0
"42676",1.4375,119.75,278.8125,0,0,0,0,0,0
"42677",0,238.625,161.375,0,0,0,0,0,0
"42678",3.0625,56.625,195.4375,0,0,17.625,0,4.1875,123.0625
"42701",0,226.0625,0,0,0,24.1875,0,3,146.75
"42702",0,349.8125,3.5625,0,0,12.1875,2.625,2.875,28.9375
"42703",0,378.75,1.125,0,0,20.125,0,0,0
"42704",0,396,0,0,0,4,0,0,0
"42705",0,319.0625,0,0,0,4.8125,1.25,1.375,73.5
"42706",0,385.6875,0,0,0,14.3125,0,0,0
"42707",0,395.8125,0,0,0,4.1875,0,0,0
"42708",0,320.75,0,0,0,79.25,0,0,0
"42709",0,373.5625,0,0,0,13.5,0,0.8125,12.125
"42710",20.5,244.6875,7.625,0,0,38.5,0,5.9375,82.75
"42711",7.625,377.625,2.5625,0,0,12.1875,0,0,0
"42712",0,365.3125,0,0,0,34.6875,0,0,0
"42713",0,339.25,0,0,0,60.75,0,0,0
"42714",43.75,309.4375,3.6875,0,0,43.125,0,0,0
"42715",0,398.25,0,0,0,1.75,0,0,0
"42716",0,371.625,0,0,0,28.375,0,0,0
"42717",0,385.0625,0,0,0,14.9375,0,0,0
"42718",0,371.25,0,0,0,28.75,0,0,0
"42719",0,384.75,0,0,0,15.25,0,0,0
"42720",0,388,0,0,0,12,0,0,0
"42721",0,396,0,0,0,4,0,0,0
"42722",0,379.25,0,0,0,20.75,0,0,0
"42723",58.4375,315.875,1.125,0,0,24.5625,0,0,0
"42724",76.4375,230.4375,0,7.125,2.625,16.75,9.5,20.3125,36.8125
"43221",38.25,290.5,20.6875,0,0,0,0,2.5625,48
"43222",101,192.125,101.625,0.625,4.625,0,0,0,0
"43223",84.75,125.6875,162.875,0.625,21.375,4.6875,0,0,0
"43224",58.6875,218.4375,8.1875,2,8.375,11.8125,0,92.5,0
"43225",29,275.1875,2.875,19.875,1.125,2.75,0,69.1875,0
"43226",0.125,388.25,2.4375,0,0,8.9375,0,0.25,0
"43227",0,396.5625,2.6875,0,0.75,0,0,0,0
"43228",0,380,6.75,0,11.875,1.375,0,0,0
"43229",103.5625,272.0625,16.6875,0.875,6.8125,0,0,0,0
"43231",113.1875,15.6875,121.5625,9,34.8125,5.5625,0,100.1875,0
"43232",53.875,315.125,25.0625,0,0,5.9375,0,0,0
"43233",0,389.625,3.8125,0,0,6.5625,0,0,0
"43234",0,394.5,0,0,0,5.5,0,0,0
"43235",0,399,0,0,0,1,0,0,0
"43236",41.875,246.3125,0,0,1.125,0,0,72.625,38.0625
"43258",0,118.9375,82.25,0,0.25,0,0,18.0625,180.5
"43259",4.9375,342.75,27.3125,0,2.75,0,0,6.625,15.625
"43260",11.8125,377.5625,10.625,0,0,0,0,0,0
"43261",44.25,317.25,38,0,0,0.5,0,0,0
"43262",5.25,265.8125,0,0,0,0,2.3125,4.75,121.875
"43298",4.1875,336.625,5.375,0,0,1.0625,0,12.1875,40.5625
"43299",0,400,0,0,0,0,0,0,0
"43300",0,368.625,0.875,0,0,0,0,14.875,15.625
"43313",12.4375,255,10.9375,0,0,1.3125,0,23.375,96.9375
"43314",22.3125,375.125,2.5625,0,0,0,0,0,0
"43315",115.5,262.125,16.9375,0,0.375,0.9375,0,4.125,0
"43316",22.4375,372.3125,0,0,0,5.25,0,0,0
"43319",76.3125,311.625,0,0,0,0,0,7.25,4.8125
"43320",22.125,377.875,0,0,0,0,0,0,0
"43321",65.75,261.875,72.375,0,0,0,0,0,0
"43322",28.6875,370,1.3125,0,0,0,0,0,0
"43323",0,400,0,0,0,0,0,0,0
"43324",0,206.25,193.75,0,0,0,0,0,0
"43325",23.6875,183.375,192.4375,0,0,0,0,0.5,0
"43326",35.875,280.6875,25.5625,0,0,2.5625,0,16.625,38.6875
"43327",10.8125,139.9375,39.3125,0,0,9.125,0,21.75,179.0625
"43351",0,251.375,0,0,0,9.5625,0,3.3125,135.75
"43352",0,391.6875,0,0,0,8.3125,0,0,0
"43353",0,388.4375,0,0,0,11.5625,0,0,0
"43354",0,396.625,0.25,0,0,2,0.875,0,0.25
"43355",0,201.8125,8.5,0,2.0625,1.875,0.875,3.0625,181.8125
"43356",0.8125,351.75,0,0,0.125,47.3125,0,0,0
"43357",0,374.1875,0,0,0,25.8125,0,0,0
"43358",0,376.9375,0,0,0,23.0625,0,0,0
"43359",43.375,313.0625,0,0,6.25,23.375,0,7.375,6.5625
"43360",33.625,184.5,9.0625,6.3125,0,0,0,28.75,137.75
"43361",0,347.375,20.0625,0,0,32.5625,0,0,0
"43362",0,371.125,0,0,0,28.875,0,0,0
"43363",0,336,0,0,0,64,0,0,0
"43364",2.6875,392,0,0,0,5.3125,0,0,0
"43365",0,375.875,4.625,0,0,19.5,0,0,0
"43366",0,377.625,0,0,0,22.375,0,0,0
"43367",0,398.25,0,0,0,1.75,0,0,0
"43368",0,367.1875,0,0,0,32.8125,0,0,0
"43369",0,393.1875,0,0,0,6.8125,0,0,0
"43370",0,371.875,0,0,0,28.125,0,0,0
"43371",0,399.375,0,0,0,0.625,0,0,0
"43372",0,292.5,0,0,0,107.5,0,0,0
"43373",16.0625,302.0625,0,0,0,81.875,0,0,0
"43374",9.1875,363.1875,0,0,0,27.625,0,0,0
"43562",70.625,56.875,5.0625,5.625,151.5,1,0,25.25,84.0625
"43873",103.25,200.1875,82.75,0,10.0625,0,0,3.75,0
"43874",85.9375,314.0625,0,0,0,0,0,0,0
"43875",12.625,378.8125,6.8125,0,1.75,0,0,0,0
"43876",0,394.375,5.625,0,0,0,0,0,0
"43877",17.6875,193.0625,189.25,0,0,0,0,0,0
"43878",22.5,225.375,148.625,0,3.5,0,0,0,0
"43879",100.5625,269.1875,6.5,0,23.75,0,0,0,0
"43880",210.1875,130.75,20.9375,3.0625,32.625,0,0,2.4375,0
"43881",156.75,18.75,134.375,3.25,65.0625,19.5625,0,2.25,0
"43882",140,149.5625,28.8125,0,79.1875,2.4375,0,0,0
"43883",7.8125,345.375,11.3125,0,9.3125,26.1875,0,0,0
"43884",0,384.75,4.4375,0,0,10.8125,0,0,0
"43885",0,399.0625,0,0,0,0.875,0,0,0.0625
"43886",6.4375,390,3.5625,0,0,0,0,0,0
"43887",0,281.9375,0,0,0,3.125,0,14.6875,100.25
"43908",0,196.8125,12.125,0,0,0,0,40.3125,150.75
"43909",0,394.3125,4.75,0,0,0.9375,0,0,0
"43910",2.75,360.5625,36.6875,0,0,0,0,0,0
"43911",64.625,253.125,45.3125,0,0,0,0,23.25,13.6875
"43923",73.8125,308.875,0,0,0,0,0,6.1875,11.125
"43924",72.1875,119.9375,13.3125,0,0,1.4375,0,25.6875,167.4375
"43926",126.6875,47.125,7.1875,0,0,0,0,38.75,180.25
"43947",4.3125,332.8125,0,0,0,9.5625,0,24.3125,29
"43948",1.4375,394.875,0,0,0,3.6875,0,0,0
"43949",0,398.8125,0,0,0,1.1875,0,0,0
"43950",0,398.0625,0.8125,0,0,1.125,0,0,0
"43951",1.875,378.4375,0,0,0,6.875,0.8125,4.875,7.125
"43962",126.5625,183.625,1.3125,0,0,1.8125,41.375,7.0625,38.25
"43963",0,393.625,0,0,0,6.375,0,0,0
"43964",0,394.4375,0,0,0,5.5625,0,0,0
"43965",4.9375,393.875,0,0,0,1.1875,0,0,0
"43966",1.9375,397.5625,0,0,0,0.5,0,0,0
"43967",59.6875,205.5625,14.875,0,4.625,0,0,3.9375,111.3125
"43969",117.75,247.4375,0.5,0,0,4.9375,0,26.875,2.5
"43970",0,400,0,0,0,0,0,0,0
"43971",42.6875,307.5625,49.75,0,0,0,0,0,0
"43972",17.1875,338.1875,44.625,0,0,0,0,0,0
"43973",0,398.1875,1.8125,0,0,0,0,0,0
"43974",0,291.4375,108.5625,0,0,0,0,0,0
"43975",87.4375,251.75,19.6875,0,4.25,0,0,34.75,2.125
"43976",42.5625,270.5625,1.375,0,1.9375,0,0,11,72.5625
"44002",0,361.25,0,0,0,5.875,0,5.875,27
"44003",0,376.6875,0,0,0,23.3125,0,0,0
"44004",0,370.3125,6.75,0,0,22.375,0,0,0.5625
"44005",0,210.8125,1.75,0,0,2.6875,0,0.5625,184.1875
"44006",0,349.5625,1,0,0,49.4375,0,0,0
"44007",0,374.875,0,0,0,25.125,0,0,0
"44008",0,355.75,0,0,0,44.25,0,0,0
"44009",11.6875,346.1875,0,0,0.0625,42.0625,0,0,0
"44011",3.75,307.375,0,1.75,0,87.125,0,0,0
"44012",6.75,334.0625,0,0.3125,1.375,54.8125,0,2.25,0.4375
"44013",1.75,387.5,4.125,2.125,0,4.4375,0,0.0625,0
"44014",4.5625,387.6875,0.9375,0,0,6.8125,0,0,0
"44015",0,289.875,61.25,0,0,48.875,0,0,0
"44016",0,348.75,10.125,0,0,41.125,0,0,0
"44017",0,369.3125,2.4375,0,0,28.25,0,0,0
"44018",0,400,0,0,0,0,0,0,0
"44019",0,387.5,0,0,0,12.5,0,0,0
"44020",0,390.0625,0,0,0,9.9375,0,0,0
"44021",0,386.6875,0,0,0,13.3125,0,0,0
"44022",0,394,0,0,0,6,0,0,0
"44023",0,384.5625,0,0,0,15.4375,0,0,0
"44024",69.8125,296.5,0,3.8125,0,29.875,0,0,0
"44025",162.3125,40.9375,0,0,1.25,55.9375,0,106,33.5625
"44211",85.375,50,30.125,3.9375,216.1875,0.125,0,7.125,7.125
"44212",183.625,8.75,29,1.3125,177.3125,0,0,0,0
"44213",125.5625,27.0625,16.3125,18.0625,186.375,0,0.625,20.1875,5.8125
"44214",106.75,29.375,26,6.1875,230.25,0,0,1.125,0.3125
"44215",108,37.0625,20.875,31.9375,202.125,0,0,0,0
"44216",118.125,4.4375,11.3125,7.9375,217,0,0,19.3125,21.875
"44523",124.8125,267.6875,4.6875,1.875,0.9375,0,0,0,0
"44524",3.9375,382.9375,0,0,0,13.125,0,0,0
"44525",0,400,0,0,0,0,0,0,0
"44526",0,400,0,0,0,0,0,0,0
"44527",0,397.8125,2.1875,0,0,0,0,0,0
"44528",23.375,366,6.8125,0,3.8125,0,0,0,0
"44529",55.75,260.4375,37.0625,0,46.75,0,0,0,0
"44530",86.5625,307.25,1.9375,0,4.25,0,0,0,0
"44531",133.5,199.9375,60.625,0,5.9375,0,0,0,0
"44532",199.6875,150.4375,8.3125,1.5625,40,0,0,0,0
"44533",190.0625,188.1875,20.25,0,1.375,0.125,0,0,0
"44534",0.1875,343.1875,55.3125,0,0,1.3125,0,0,0
"44535",0,380.1875,17.6875,0,0,2.125,0,0,0
"44536",0,398.375,0,0,0.6875,0.9375,0,0,0
"44537",0,400,0,0,0,0,0,0,0
"44538",0,237.5625,0,0,0,0,0,10.5625,151.875
"44559",67.75,233.75,2.0625,0,0.8125,6.0625,0,33.0625,56.5
"44560",33.6875,320.6875,44.125,0,0,0.8125,0,0.6875,0
"44572",80.5625,69.875,20.875,0,0,0,0,16.375,212.3125
"44573",13.8125,386.1875,0,0,0,0,0,0,0
"44574",19.375,376.8125,0.4375,0,0,0,0,2.6875,0.6875
"44575",88.3125,155.625,34.3125,0,1.125,0,0,45.6875,74.9375
"44576",162.6875,230.25,0.4375,0,0,0,0,4.375,2.25
"44596",0,378.5625,1.5625,0,0,5.25,0,13.8125,0.8125
"44597",0,400,0,0,0,0,0,0,0
"44598",0,400,0,0,0,0,0,0,0
"44599",0,382.375,0.5,0,0,17.125,0,0,0
"44600",0,400,0,0,0,0,0,0,0
"44601",0,388.0625,0,0,0,1.375,0,10.5625,0
"44610",0.1875,357.375,0.5625,0,0,1.875,0,17.6875,22.3125
"44611",16.3125,279.75,49.5625,0,0,6.875,40.4375,7.0625,0
"44613",61.3125,328.6875,0,0,0,0.4375,0,9.5625,0
"44614",11.6875,341.0625,47.25,0,0,0,0,0,0
"44615",14.5,382.4375,0.8125,0,0,0,0,1.25,1
"44616",35.5,213.5625,17.4375,0,1.375,0,0,8.625,123.5
"44618",71.375,326.1875,2.0625,0,0,0,0,0.375,0
"44619",91.4375,298.1875,0.5,0,0,0,0,9.875,0
"44620",5.9375,394.0625,0,0,0,0,0,0,0
"44621",0,305.4375,94.375,0,0.1875,0,0,0,0
"44622",11.3125,250.625,133.3125,0,0,4.75,0,0,0
"44623",0,199.625,200.375,0,0,0,0,0,0
"44624",0,273.3125,126.6875,0,0,0,0,0,0
"44625",0,339,61,0,0,0,0,0,0
"44626",16.8125,378.375,4.8125,0,0,0,0,0,0
"44627",87.875,200.25,13.1875,0,0,3.4375,0,19.9375,75.3125
"44634",198.8125,70.1875,1.5625,0,45.5625,0.6875,0,12.4375,70.75
"44653",0,159.9375,0,0,0,3.25,0,22.4375,214.375
"44656",2.5625,376.75,0,0,0,18.8125,0,1.875,0
"44657",1.875,387.9375,0,0,0,10.1875,0,0,0
"44658",0,369.1875,0,0,0,30.8125,0,0,0
"44659",10.375,357.8125,0,0,0,30.875,0,0.9375,0
"44661",0,340.4375,0,0,0,47.4375,0,0.0625,12.0625
"44662",31.8125,256.875,0,5.5625,0,8.5,0,12.3125,84.9375
"44663",0,327.375,0,0.6875,0,71.9375,0,0,0
"44664",0,307.25,41.75,0,0,51,0,0,0
"44665",0,334.375,8.375,0,0,57.25,0,0,0
"44666",0,341.125,39.5,0,0,19.375,0,0,0
"44667",0,335.25,50.8125,0,0,13.9375,0,0,0
"44668",0,398.5,0,0,0,1.5,0,0,0
"44669",0,394.1875,0,0,0,5.8125,0,0,0
"44670",0,393.125,0,0,0,6.875,0,0,0
"44671",0,387.125,0,0,0,12.875,0,0,0
"44672",0,387.75,0,0,0,12.25,0,0,0
"44673",1.875,398.125,0,0,0,0,0,0,0
"44674",26.8125,370.25,0,1.75,0,1.1875,0,0,0
"44675",85.5,302.125,0,1.6875,0,10.6875,0,0,0
"44676",35.125,354.6875,0,0,0,10.1875,0,0,0
"44861",81.1875,36.875,35.125,5.3125,196.625,0,0,17.125,27.75
