new2kid,farm_ha,wood_ha,sng_ha,urban_ha,water_ha
"77696",19.75,80.25,0,0,300
"77697",5.625,250.75,0,0,143.625
"77698",10.375,180.5625,209.0625,0,0
"77699",0,16.5625,383.4375,0,0
"77700",0,87.5625,312.4375,0,0
"77701",15.3125,64.9375,319.75,0,0
"77702",24,31.125,344.875,0,0
"77703",0,41.5,355.125,0,3.375
"77704",47.125,25.6875,223.9375,0.6875,102.5625
"77705",8.375,25.375,353.4375,0.625,12.1875
"77706",13.625,68.1875,235.9375,0.6875,81.5625
"77707",0,0,400,0,0
"77708",0,0,400,0,0
"77709",0,0,400,0,0
"77710",0,0,400,0,0
"77711",0,143.5,256.5,0,0
"77712",67.125,205.625,111.4375,14.625,1.1875
"77713",7.625,120.25,272.0625,0,0.0625
"77714",0,8.5625,391.4375,0,0
"77715",0,0,400,0,0
"77716",0,0,400,0,0
"77717",0,0,400,0,0
"77718",0,0,400,0,0
"77719",0,0,328.1875,0,71.8125
"77720",0,0,342.25,0,57.75
"77721",0,0,400,0,0
"77722",0,0,400,0,0
"77723",0,0,400,0,0
"77724",0,0.0625,397.9375,0,2
"77725",0,149.3125,246,0,4.6875
"77726",0,29.9375,348.625,0,21.4375
"77727",0,65,186.125,0,148.875
"77728",0,126.0625,258.75,0,15.1875
"77729",0,0,400,0,0
"77730",0,0,400,0,0
"77731",0,0,400,0,0
"77732",0,0,400,0,0
"77733",0,27.3125,304.25,0,68.4375
"77734",0,112.9375,225.8125,0,61.25
"77735",0,0,388.5,0,11.5
"77736",0,0,400,0,0
"77737",0,0,400,0,0
"77738",0,206.875,193.125,0,0
"77739",0,372.375,25.375,0,2.25
"77740",0,323.4375,17.25,0,59.3125
"77741",0,143.4375,256.5625,0,0
"77742",0,33.25,366.75,0,0
"77743",0,0,400,0,0
"77744",0,0,400,0,0
"77745",0,0,400,0,0
"77746",0,0,400,0,0
"77747",0,0,400,0,0
"77748",0,0,400,0,0
"77749",0,0,400,0,0
"77750",0,10.9375,389.0625,0,0
"77751",0,23,377,0,0
"77752",0,13.625,385.125,0,1.25
"77753",87.6875,29.0625,283.25,0,0
"77754",72,112.875,51.0625,4.5625,159.5
"77755",5.4375,203.625,55.5,1.125,134.3125
"77756",0,17.3125,382.6875,0,0
"77757",0,90.0625,309.9375,0,0
"77758",3.6875,325.375,69.5,1.4375,0
"77759",0,23.6875,376.0625,0,0.25
"77760",0,0,368.125,0,31.875
"77761",0,0,360.75,0,39.25
"77762",0,0,377.5625,0,22.4375
"77763",0,28.5625,371.4375,0,0
"77764",19.5625,289.5625,90.875,0,0
"77765",219.4375,158.5625,22,0,0
"77766",0.6875,134.0625,264.125,0,1.125
"77767",33.875,63.6875,293.625,0,8.8125
"77768",75.5,228.5625,95.9375,0,0
"77769",64.25,180,153.9375,1.0625,0.75
"77770",73.5,254.6875,71.8125,0,0
"77771",0,35.1875,363.3125,0,1.5
"77772",0,0,400,0,0
"77773",0,0,400,0,0
"77774",1.3125,0,342.5,0,56.1875
"77775",0.125,0,305.5,0,94.375
"77776",0,0,394.3125,0,5.6875
"77777",0.6875,118.3125,277,0.0625,3.9375
"77778",36.3125,359.3125,3.5,0,0.875
"77779",0,94.75,217.1875,0,88.0625
"77780",47.5625,105.625,237.5625,0,9.25
"77781",63.8125,267.125,69.0625,0,0
"77782",11.8125,316.625,71.5625,0,0
"77783",0,43.4375,354.25,0,2.3125
"77784",44.6875,209.6875,145.625,0,0
"77785",15.9375,138.875,245.1875,0,0
"77786",0,53.3125,346.6875,0,0
"77787",0,23.75,376.25,0,0
"77788",0,0,400,0,0
"77789",0,0,400,0,0
"77790",0,0,400,0,0
"77791",0,0,371.375,0,28.625
"77792",2.375,0.375,384.125,0,13.125
"77793",0,0.1875,396,0,3.8125
"77794",0,2,398,0,0
"77795",0,0,400,0,0
"77796",0,0,394.5,0,5.5
"77797",0,1.1875,397.6875,0,1.125
"77798",0,73.625,326.375,0,0
"77799",67.75,136.3125,194.1875,0,1.75
"77800",96.6875,260.3125,41.8125,0,1.1875
"77801",0,379.375,20.625,0,0
"77802",0,129.625,236.625,0,33.75
"77803",0,0,378.4375,0,21.5625
"77804",0,0,400,0,0
"77805",0,0,400,0,0
"77806",3.625,8.25,388.125,0,0
"77807",34.0625,3.0625,362.875,0,0
"77808",95.1875,36.0625,268.75,0,0
"77809",0,0,400,0,0
"77810",0,13.9375,386.0625,0,0
"77811",10.5,40.3125,289.375,0,59.8125
"77812",5.125,90.4375,166,0,138.4375
"77813",1.25,10.3125,305.625,0,82.8125
"77814",0.5,13.8125,368.75,0,16.9375
"77815",5.6875,0.375,293,0,100.9375
"77816",4.4375,62.3125,293.3125,0,39.9375
"77817",0,23.6875,376.3125,0,0
"77818",0,0,396.125,0,3.875
"77819",0,0,389.5625,0,10.4375
"77820",0,19.9375,380.0625,0,0
"77821",0,0,399.1875,0,0.8125
"77822",0,0,396.375,0,3.625
"77823",0,0,377.25,0,22.75
"77824",0,0,394.6875,0,5.3125
"77825",4.4375,1,392.8125,0,1.75
"77826",44.375,2.125,350.5625,0,2.9375
"77827",34.375,94.125,180.3125,0,91.1875
"77828",0,27.8125,370.8125,0,1.375
"77829",0,0,400,0,0
"77830",0,0,399.875,0,0.125
"77831",0,0,399.125,0,0.875
"77832",37.4375,1.125,306.75,0,54.6875
"77833",278.625,0,48.5,0,72.875
"77834",213.5,6.3125,0,0,180.1875
"78026",321,37.0625,0,28,13.9375
"78027",255.3125,23.3125,0,36.625,84.75
"78029",138.5,39.25,0,221.3125,0.9375
"78030",247.125,57.5625,0,62.75,32.5625
"78031",341.9375,37.3125,0,15.5,5.25
"78032",165.5,93.5625,0,7,133.9375
"78033",342.3125,22.6875,0,32.8125,2.1875
"78034",258.9375,103.5625,0,37.5,0
"78035",243.3125,44.625,44.75,67.3125,0
"78036",217.625,159.5,0.625,22.25,0
"78037",314.3125,74.1875,0,11.5,0
"78038",358.0625,35.25,0,6.6875,0
"78039",359.8125,24,1.625,14.5625,0
"78040",372.4375,20.5625,3.5625,3.4375,0
"78041",386.4375,6.875,0,6.6875,0
"78042",310.8125,79.1875,0,10,0
"78043",338.1875,53.9375,0,7.875,0
"78044",335.0625,52.25,0,12.6875,0
"78045",356,28.875,0,2.4375,12.6875
"78046",365.125,29.8125,0,4.5,0.5625
"78047",349.9375,45,0,5.0625,0
"78048",322.4375,68.75,0,8.8125,0
"78049",268.25,122.5,2.3125,6.75,0.1875
"78050",187.8125,202.6875,3.8125,5.6875,0
"78051",182.375,166,43.125,8.5,0
"78052",275.9375,112.5625,0,11.5,0
"78053",314.8125,76.75,0,8.4375,0
"78054",344.8125,47.1875,0,8,0
"78055",355.875,42.0625,0,2.0625,0
"78056",369.0625,20.9375,0,10,0
"78057",320.0625,42.5,34.5625,2.875,0
"78058",355.3125,37.5625,0,7.125,0
"78059",345.4375,51.3125,0,3.25,0
"78060",367.375,15.125,0,17.5,0
"78061",332.5625,57.5,0,9.9375,0
"78062",335.25,47.4375,0,17.3125,0
"78063",235.25,13.3125,0,12.9375,138.5
"78100",0,39.875,211.9375,18.75,129.4375
"78101",79.1875,30.75,210.5625,21,58.5
"78102",19.25,0.25,20.625,5.6875,354.1875
"78103",173.6875,13.75,9.6875,137.6875,65.1875
"78104",358.6875,28.875,0,12.4375,0
"78105",359.625,27.75,0,12.625,0
"78106",358.1875,25.5625,10.1875,6.0625,0
"78107",323.375,21.0625,0.75,10.375,44.4375
"78108",252.5625,27.875,10.4375,25.625,83.5
"78109",95.8125,17.6875,27.0625,174.25,85.1875
"78110",168.25,24.0625,0.1875,205.875,1.625
"78111",347.75,39.1875,0,13.0625,0
"78112",266.375,113.1875,0,20.4375,0
"78113",346.75,48.125,0,5.125,0
"78114",283.6875,88.125,0,28.1875,0
"78115",299.25,97.3125,0,3.4375,0
"78116",242.1875,155.25,0,2.125,0.4375
"78117",336.875,49.1875,9.625,4.3125,0
"78118",326,68.6875,1.9375,3.375,0
"78119",337.75,50.3125,0,11.9375,0
"78120",265.75,61,0,73.25,0
"78121",335.375,47.5,0,17.125,0
"78122",344.875,48.8125,0,6.3125,0
"78123",366.875,29.5625,0,3.5625,0
"78124",351.875,12.6875,32.9375,2.5,0
"78125",374.8125,15.875,4,5.3125,0
"78126",389,5.5625,0,5.4375,0
"78127",379.375,8.5625,1,11.0625,0
"78128",287.75,97.0625,0,15.1875,0
"78129",171.0625,128,0,40.875,60.0625
"78168",275.5,35.6875,19.5,18.125,51.1875
"78169",355.8125,19.5625,13,11.625,0
"78170",383.875,10.6875,1.125,4.3125,0
"78171",229.3125,151.1875,11.875,1.3125,6.3125
"78172",205.3125,56.5625,138.125,0,0
"78173",42,9.3125,348.6875,0,0
"78174",214.5,73.9375,32.75,20.25,58.5625
"78182",68.75,292.75,0,3.5,35
"78183",37.0625,108.625,8.3125,4.5625,241.4375
"78184",128.4375,1.9375,84.6875,28.875,156.0625
"78185",371.25,17.6875,7.3125,3.75,0
"78186",389.6875,1.5625,2,6.75,0
"78187",344.875,0.8125,28.125,26.1875,0
"78188",327.4375,0,70.4375,2.125,0
"78189",381.3125,1.3125,12.75,4.625,0
"78190",388.4375,0,7.25,4.3125,0
"78191",385.6875,0,12.6875,1.625,0
"78192",380.6875,0,3.1875,16.125,0
"78193",280.875,0.6875,24.25,1.3125,92.875
"78194",396,0,0,4,0
"78195",355.875,9.75,29.875,4.5,0
"78196",390.0625,1.0625,0,8.875,0
"78268",246.75,37.9375,0,0,115.3125
"78269",343.3125,54.125,0,2.5625,0
"78270",358.9375,40.125,0,0.9375,0
"78271",239.4375,123.5,34,3.0625,0
"78272",279.5,108.4375,8.75,3.3125,0
"78273",311.375,62.75,24.25,1.625,0
"78274",329.9375,58.5,0,11.5625,0
"78275",350.9375,42.0625,0,7,0
"78276",371.875,27.25,0,0.875,0
"78277",341.375,50.0625,0,8.5625,0
"78278",223.625,104.375,69.625,2.375,0
"78279",188.0625,142.375,68.3125,1.25,0
"78280",384.9375,14.4375,0,0.625,0
"78281",333,30.75,32.5625,3.6875,0
"78282",186.875,55.75,1.375,139.6875,16.3125
"78283",150.875,207.8125,12.875,28.4375,0
"78284",0,266.1875,133.8125,0,0
"78285",3,144,253,0,0
"78286",0,225.1875,174.8125,0,0
"78287",0,239.8125,160.1875,0,0
"78288",0,291.25,108.75,0,0
"78289",1.125,277.4375,78.1875,0,43.25
"78290",0,193.0625,198.875,0,8.0625
"78291",0,70.8125,329.1875,0,0
"78292",0,0,400,0,0
"78293",0,0,399,0,1
"78294",0,0,399.375,0,0.625
"78295",0,0.0625,399.9375,0,0
"78296",0,42.625,354.8125,0,2.5625
"78297",0,187.625,207.125,0,5.25
"78298",0,288.125,39.125,0,72.75
"78299",0,373.8125,26.1875,0,0
"78300",106.125,101.125,192.75,0,0
"78301",11.5,11.8125,375.3125,0,1.375
"78302",62.125,17.0625,319.5625,1.25,0
"78303",1.9375,364.25,33.8125,0,0
"78304",31.875,296.75,52.25,19.125,0
"78305",239.625,84,24.75,51.625,0
"78306",308.1875,85.4375,2.8125,3.5625,0
"78307",343.8125,15.8125,35.8125,4.5625,0
"78308",346.375,30.8125,13.5,2,7.3125
"78309",332.625,11.75,0,55.625,0
"78310",269.5,110.3125,0,20.1875,0
"78311",292.375,75.25,0,32.375,0
"78312",326.6875,15.0625,0,58.25,0
"78313",390.625,2.5625,0,6.625,0.1875
"78314",372.875,9.125,12.125,5.875,0
"78315",394.5625,1.4375,0,4,0
"78316",374.6875,17.5,0,7.3125,0.5
"78317",357.375,36.5,0,6.125,0
"78318",193.3125,63.375,0,143.3125,0
"78319",269.3125,21,0,109.6875,0
"78320",293.625,24.4375,0,81.9375,0
"78321",388.1875,1.4375,0,10.375,0
"78322",303.1875,30.5625,0,66.25,0
"78323",317.0625,31.6875,0,51.25,0
"78324",329.875,24,0,46.125,0
"78325",385.5625,7.5,0,6.9375,0
"78326",343.3125,39.75,0,16.9375,0
"78327",354.5625,35.6875,2.5,7.25,0
"78328",210.8125,59.4375,129.75,0,0
"78329",163.1875,56.5625,179.6875,0.5625,0
"78330",228.125,57.5,0,114.375,0
"78331",170.9375,89.5625,0,139.5,0
"78332",254.8125,47.0625,0,98.125,0
"78333",203.1875,86.0625,2.9375,107.125,0.6875
"78334",261.0625,124.8125,5.75,8.375,0
"78335",242.75,133.9375,10.3125,8.125,4.875
"78336",103.9375,50.1875,0,15.9375,229.9375
"78337",11.5625,60.1875,0,252,76.25
"78338",147.6875,76.875,49.75,125.6875,0
"78339",67.6875,149.8125,115.1875,67.3125,0
"78340",217,47.375,92.375,43.25,0
"78341",356.125,31.5625,0,12.3125,0
"78342",318.1875,68.6875,2.1875,10.9375,0
"78343",163.625,102.75,21.5625,6.125,105.9375
"78344",0,19.125,0,0,380.875
"78345",29.375,116,0,1.4375,253.1875
"78346",10.875,205.9375,103.875,0.9375,78.375
"78347",0,222.5,177.5,0,0
"78348",0,42.625,357.375,0,0
"78349",0,259,141,0,0
"78350",0,274.625,125.375,0,0
"78351",0,295.1875,99.75,0,5.0625
"78352",0,143.0625,226.6875,0,30.25
"78353",19.3125,308.4375,45.75,0.6875,25.8125
"78354",14.6875,179.5625,120.0625,0.375,85.3125
"78355",3.4375,68.0625,98.875,3.8125,225.8125
"78356",0,10.3125,382.6875,0,7
"78357",0,0,397.0625,0,2.9375
"78358",0,0,400,0,0
"78359",0,0,400,0,0
"78360",0,0,400,0,0
"78361",0,17.0625,382.9375,0,0
"78362",15.1875,164.9375,205.0625,0.75,14.0625
"78363",15.3125,87.375,275.125,0,22.1875
"78364",0,0,386.9375,0,13.0625
"78365",0,0,397.1875,0,2.8125
"78366",0,0,400,0,0
"78367",0,0,400,0,0
"78368",0,0,400,0,0
"78369",0,0,400,0,0
"78370",0,0,245.625,0,154.375
"78371",0,0,392.75,0,7.25
"78372",0,0,400,0,0
"78373",0,0,400,0,0
"78374",0,234.875,165.125,0,0
"78375",0,354.25,44.5625,0,1.1875
"78376",0,56.8125,343.125,0,0.0625
"78377",0,0,391.9375,0,8.0625
"78378",0,96.3125,212.9375,0,90.75
"78379",0,17.9375,382.0625,0,0
"78380",0,0,387.5625,0,12.4375
"78381",0,0,400,0,0
"78382",0,0,400,0,0
"78383",0,0.375,399.625,0,0
"78384",0,139.6875,185.3125,4.3125,70.6875
"78385",0,10.0625,389.9375,0,0
"78386",0,1.0625,395.875,0,3.0625
"78387",0,0,348.3125,0,51.6875
"78388",0,206.875,193.125,0,0
"78389",0,362,38,0,0
"78390",0,315.5,17.875,0,66.625
"78391",0,91.0625,277.6875,0,31.25
"78392",0,21.9375,378.0625,0,0
"78393",0,0,400,0,0
"78394",0,0,397.0625,0,2.9375
"78395",0,0,400,0,0
"78396",0,0,397,0,3
"78397",0,0,400,0,0
"78398",0,0,400,0,0
"78399",0,0,400,0,0
"78400",0,3.5,396.5,0,0
"78401",0,0,400,0,0
"78402",0,44.6875,355.3125,0,0
"78403",0,28.6875,370.4375,0,0.875
"78404",40.4375,105.125,251.4375,0,3
"78405",3.75,20.125,182.6875,0,193.4375
"78406",0,168.0625,45.125,0,186.8125
"78407",0,90,306.6875,0,3.3125
"78408",29.4375,304.9375,65.625,0,0
"78409",1,52.125,344.8125,0,2.0625
"78410",0,0,395.3125,0,4.6875
"78411",0,0,385.875,0,14.125
"78412",0,0,395.9375,0,4.0625
"78413",0,33.3125,363.4375,0,3.25
"78414",55.5625,277.4375,65.875,1.125,0
"78415",75.125,292.125,32.75,0,0
"78416",2.5,155.125,242.375,0,0
"78417",0,46.375,352.25,0,1.375
"78418",0,66.25,333.75,0,0
"78419",23.5625,169.125,204.8125,0,2.5
"78420",106,286.125,3.625,0,4.25
"78421",0,52.6875,347.3125,0,0
"78422",0,0,400,0,0
"78423",0,4.4375,395.5625,0,0
"78424",0,0,397.3125,0,2.6875
"78425",8,0,382.75,1.25,8
"78426",3.25,1.625,395.125,0,0
"78427",51.875,184.0625,164.0625,0,0
"78428",20.375,195.375,181.6875,0,2.5625
"78429",7.5625,101.5625,180.1875,0,110.6875
"78430",39.4375,150.0625,171.5625,0,38.9375
"78431",20.6875,180,196.125,0,3.1875
"78432",60.1875,90.25,248.9375,0.625,0
"78433",5.875,358.5625,35.5625,0,0
"78434",6.1875,360.375,32.5,0.9375,0
"78435",0,88,312,0,0
"78436",0,16.0625,383.9375,0,0
"78437",0,0,398.125,0,1.875
"78438",0,0,384.6875,0,15.3125
"78439",0,0,400,0,0
"78440",0,0,400,0,0
"78441",0,0,390.4375,0,9.5625
"78442",0,0.0625,399.9375,0,0
"78443",0.875,2.375,396.75,0,0
"78444",0,16.25,383.75,0,0
"78445",0,0,400,0,0
"78446",0,20.25,369.75,0,10
"78447",18.75,37.125,344.125,0,0
"78448",0,142.875,257.125,0,0
"78449",3.3125,266.5625,130.125,0,0
"78450",72,294.875,29.6875,0,3.4375
"78451",0,272.5,127.5,0,0
"78452",0,0.0625,399.9375,0,0
"78453",0,0,398.25,0,1.75
"78454",0,0,400,0,0
"78455",35.625,28.3125,336.0625,0,0
"78456",0,9.375,386.3125,0,4.3125
"78457",0,0,400,0,0
"78458",0,0,396.5,0,3.5
"78459",0,0,398.125,0,1.875
"78460",0,82.1875,310.3125,0,7.5
"78461",44.0625,76.1875,80.5,0,199.25
"78462",4.0625,252,143.875,0,0.0625
"78463",0,0,398.9375,0,1.0625
"78464",1.375,5.6875,390.6875,0,2.25
"78465",0,0,400,0,0
"78466",0,0,400,0,0
"78467",0,0,386.8125,0,13.1875
"78468",0,0,372.9375,0,27.0625
"78469",0,0,397,0,3
"78470",0,60.375,339.625,0,0
"78471",0,5.0625,394.9375,0,0
"78472",0,0,397.625,0,2.375
"78473",0,0,399.625,0,0.375
"78474",0,0,397.75,0,2.25
"78475",0,0,399.375,0,0.625
"78476",35.625,2.6875,358.625,0,3.0625
"78477",119.8125,1.375,124.5,0,154.3125
"78479",60.0625,2.9375,272.4375,0,64.5625
"78480",0.1875,0,394.5625,0,5.25
"78481",0,0,398.6875,0,1.3125
"78482",0,0,385.5625,0,14.4375
"78483",168.0625,1.1875,196.875,0,33.875
"78674",153.125,22.625,6.125,10.5,207.625
"78675",258.0625,45.8125,0,51.5625,44.5625
"78677",41.0625,10.25,0,193.375,155.3125
"78679",28.9375,12.5625,0,205.3125,153.1875
"78680",152.0625,13.5625,0,10.75,223.625
"78681",195.4375,16.8125,0,33.4375,154.3125
"78682",198.125,29.8125,0,23.4375,148.625
"78683",264.0625,45.6875,0,9.4375,80.8125
"78684",192.0625,98.125,0,63.75,46.0625
"78685",151.25,120.875,1.8125,111.5625,14.5
"78686",126.9375,260.25,0,11.5625,1.25
"78687",360.6875,33.875,0,5.4375,0
"78688",360.9375,28.875,0,10.1875,0
"78689",376.75,13.1875,8.1875,1.875,0
"78690",322.375,57.3125,11.8125,8.5,0
"78691",329.625,57.5,0,12.5625,0.3125
"78692",344.625,48.4375,0,6.9375,0
"78693",354.875,31.6875,0,13.4375,0
"78694",353.875,41.125,0,3.625,1.375
"78695",98.9375,117.8125,0,0.375,182.875
"78696",228.4375,65.9375,1.25,1.375,103
"78697",235.25,153.4375,7.3125,4,0
"78698",222.3125,161.125,12.375,4.1875,0
"78699",335.9375,55.625,0,8.4375,0
"78700",156.875,235.25,2.8125,5.0625,0
"78701",111.9375,285.75,0.375,1.25,0.6875
"78702",289.9375,98.3125,0,11.75,0
"78703",329.9375,59.4375,0,10.625,0
"78704",344.625,46.0625,0,9.3125,0
"78705",359.6875,32,0,8.3125,0
"78706",345.75,49.3125,0,4.9375,0
"78707",365.25,21.1875,0,13.5625,0
"78708",340.9375,53.375,0,5.6875,0
"78709",315.0625,82.8125,0,2.125,0
"78710",319.75,73.5,0,6.75,0
"78711",325.5,50,0,24.5,0
"78712",284.9375,52.0625,0,63,0
"78713",270.9375,45.9375,2.0625,81.0625,0
"78714",113.9375,22.3125,0,113.875,149.875
"78720",107.5625,0,0,0.25,292.1875
"78743",225.125,11.375,0,17.3125,146.1875
"78744",228.8125,12.25,153.5,5.4375,0
"78745",192.5625,16.5,159.6875,20.625,10.625
"78746",126.6875,7.6875,135.25,14.8125,115.5625
"78750",59.125,38.0625,14.375,105.1875,183.25
"78751",176.8125,121.5625,73.6875,24.1875,3.75
"78752",123.4375,53.4375,132.25,20.1875,70.6875
"78753",257.4375,59.1875,42.8125,35.75,4.8125
"78754",273.875,83.0625,12.25,30.8125,0
"78755",360.5,34.8125,0,4.6875,0
"78756",352.9375,40.1875,0,6.875,0
"78757",366.25,19.5,0,14.25,0
"78758",323.25,42.125,0,34.625,0
"78759",333.125,15.1875,0,50.5625,1.125
"78760",203.875,14.6875,56.6875,113.25,11.5
"78761",347.625,35.9375,0,16.4375,0
"78762",344.125,32.25,0,23.625,0
"78763",307.25,62.25,9.625,20.875,0
"78764",316.4375,74.375,0.9375,8.25,0
"78765",275.5,122.0625,0,2.4375,0
"78766",285.3125,103.5,5.125,6.0625,0
"78767",340.5625,40.75,1.1875,17.5,0
"78768",351.4375,43.8125,0,4.75,0
"78769",317,79.75,0,3.25,0
"78770",294.8125,97.0625,0,8.125,0
"78771",329.6875,62.625,1.8125,5.875,0
"78772",368.0625,16.5625,0,15.375,0
"78773",360.5,29.6875,0,9.8125,0
"78774",366.6875,19.3125,3.75,10.25,0
"78775",371.0625,10.5625,5.875,12.5,0
"78776",380.6875,8.125,7.375,3.8125,0
"78777",366.3125,25.75,3.1875,4.75,0
"78778",314.4375,39.375,0,46.1875,0
"78779",343.5,41.75,0,14.75,0
"78818",200.3125,31,8.125,82.8125,77.75
"78819",292.8125,44.125,38.875,24.1875,0
"78820",307.75,29.5,61.0625,1.6875,0
"78821",235.125,4.875,160,0,0
"78822",192.125,10.5,196.125,1.25,0
"78823",33.875,2.9375,363.1875,0,0
"78824",201.625,55,142,1.375,0
"78825",298.75,35.25,0,16.5625,49.4375
"78829",0,0,39.5625,5.75,354.6875
"78831",0,0,0,0,400
"78832",192.9375,2.375,11.6875,43.8125,149.1875
"78833",338.8125,6.3125,10.625,9.875,34.375
"78834",119.5625,14.375,229.5,1,35.5625
"78835",248.625,0.8125,145.625,4.9375,0
"78836",370.5625,9.25,0.875,19.3125,0
"78837",347.3125,0.4375,33.0625,19.1875,0
"78838",326.0625,15.75,18.75,16.875,22.5625
"78839",389.6875,0,5.375,4.9375,0
"78840",390.875,0,9.125,0,0
"78841",385.1875,1.25,5.75,7.8125,0
"78842",381.625,6.9375,5.125,6.3125,0
"78843",391.625,2.5625,2.9375,2.875,0
"78844",365.125,2.1875,8.4375,24.25,0
"78845",351.5625,2.375,36.5625,9.5,0
"78846",276.375,1.5,3.875,67.3125,50.9375
"78918",351.5,39.0625,0,5.25,4.1875
"78919",359.25,36.75,0,4,0
"78920",303.875,82.875,6.8125,6.4375,0
"78921",349.9375,34.25,0,15.8125,0
"78922",362.5,32,0,5.5,0
"78923",351.75,35.875,0,12.375,0
"78924",237.3125,160.625,0,2.0625,0
"78925",356.3125,25.4375,0,12.6875,5.5625
"78926",308.75,8.9375,0,69.625,12.6875
"78927",272.3125,13.8125,0,34.3125,79.5625
"78928",347.6875,5.75,13.75,6.75,26.0625
"78929",220.125,168.0625,2.625,5.5625,3.625
"78930",194.5625,171.6875,0.9375,2.4375,30.375
"78931",173.375,2.4375,0,4.8125,219.375
"78932",246.9375,107.875,0,21.625,23.5625
"78933",176.6875,198.0625,22,3.25,0
"78934",82,148.125,169.3125,0.5625,0
"78935",1.125,295.5625,101.8125,1.5,0
"78936",0,233.625,166.375,0,0
"78937",0,211.0625,188.9375,0,0
"78938",0,9.5,390.5,0,0
"78939",0,110.5,285.6875,0,3.8125
"78940",0,22.6875,369.625,0,7.6875
"78941",0,99.5,297.4375,0,3.0625
"78942",0,0,400,0,0
"78943",0,0,400,0,0
"78944",0,0,400,0,0
"78945",0,135.375,225,0,39.625
"78946",0,302.5625,5,0,92.4375
"78947",0,186.875,209.6875,0,3.4375
"78948",0,51.25,197.6875,0,151.0625
"78949",0,217.375,177.25,0.625,4.75
"78950",58.375,55.8125,285.8125,0,0
"78951",0,234.6875,165.3125,0,0
"78952",0,63.25,336.75,0,0
"78953",35.0625,92.25,272.6875,0,0
"78954",258.0625,34.625,85.0625,22.25,0
"78955",102,75.5,220.9375,1.5625,0
"78956",165.875,148.25,83.4375,2.4375,0
"78957",339.875,27.75,17.5625,2.75,12.0625
"78958",333,16.75,44.5625,5.6875,0
"78959",313.9375,58.875,0,26.0625,1.125
"78960",358.0625,35.5625,0,4.5625,1.8125
"78961",346.875,49.0625,0,4.0625,0
"78962",377.75,15.875,0,6.375,0
"78963",330.5,4.5,0,62.3125,2.6875
"78964",388.8125,5.625,0,3.5625,2
"78965",395.1875,2,0,2.8125,0
"78966",364.9375,24.5,0,10.5625,0
"78967",203.8125,20.5,0,175.6875,0
"78968",36.25,38.0625,0,325.6875,0
"78969",41,47.875,0,311.125,0
"78970",274.0625,16.9375,0,109,0
"78971",365.375,27.25,0,7.375,0
"78972",341.1875,7.25,0,51.5625,0
"78973",335.5625,6.5625,0,57.875,0
"78974",375.375,19.375,0,5.25,0
"78975",385.625,9.25,0,5.125,0
"78976",372.3125,20.0625,0,7.625,0
"78977",289,57.3125,4.625,40.6875,8.375
"78978",312.5,57.25,27.0625,3.1875,0
"78979",267.6875,66.4375,52.625,5.8125,7.4375
"78980",231.1875,103,6.1875,59.625,0
"78981",54.9375,65.1875,0,279.875,0
"78982",204.5625,37.3125,0,158.125,0
"78983",303.0625,78.25,0,18.6875,0
"78984",154.8125,179.6875,0,65.5,0
"78985",155.625,17.4375,0,222.1875,4.75
"78986",76.4375,50.1875,0,6.875,266.5
"78987",154.5625,125.625,61.375,41.75,16.6875
"78988",27.25,91.1875,280.6875,0.875,0
"78989",0,26.875,373.125,0,0
"78990",22.1875,33.5625,344.25,0,0
"78991",280.9375,63,49,7.0625,0
"78992",331.3125,57.125,0,11.5625,0
"78993",228.625,119.125,0,23.375,28.875
"78994",41.75,143.375,0,0,214.875
"78995",108.4375,157.0625,96.0625,9.25,29.1875
"78996",0,3.875,396.125,0,0
"78997",0,14.5,385.5,0,0
"78998",0,1.25,398.75,0,0
"78999",0,316.5,83.5,0,0
"79000",0,389.625,10.375,0,0
"79001",3.25,369.5,22.6875,0,4.5625
"79002",0,234.875,109.0625,0,56.0625
"79003",0,67.75,332.25,0,0
"79004",2.9375,89.6875,84.8125,0,222.5625
"79005",0,117.6875,257.625,0,24.6875
"79006",0,0,400,0,0
"79007",0,63,337,0,0
"79008",5.3125,114.5,279.5625,0.625,0
"79009",13.9375,7.375,376.9375,1.75,0
"79010",0,0,400,0,0
"79011",0,0,400,0,0
"79012",0,15.9375,384.0625,0,0
"79013",0,182.1875,166.875,1.5625,49.375
"79014",0,11.5,388.5,0,0
"79015",0,0,400,0,0
"79016",0,0,400,0,0
"79017",3.6875,5.125,391.1875,0,0
"79018",0,0,400,0,0
"79019",0,0,400,0,0
"79020",0,0,308.25,0,91.75
"79021",0,0,375.1875,0,24.8125
"79022",0,0,400,0,0
"79023",0,0,400,0,0
"79024",0,200.375,199.625,0,0
"79025",0,387.875,12.125,0,0
"79026",0,242.1875,156.4375,0,1.375
"79027",0,216.875,183.125,0,0
"79028",0,81.1875,312.5,1.3125,5
"79029",0,8.125,391.875,0,0
"79030",0,8.8125,391.1875,0,0
"79031",0,0,400,0,0
"79032",0,0,400,0,0
"79033",0,0,400,0,0
"79034",0,1.125,398.875,0,0
"79035",0,4.0625,395.9375,0,0
"79036",0,0,400,0,0
"79037",0,0,400,0,0
"79038",0,1.3125,398.6875,0,0
"79039",0,108.875,291.125,0,0
"79040",0,256.8125,125.6875,0,17.5
"79041",18.625,123.375,214.5625,0.5,42.9375
