new2kid,farm_ha,wood_ha,sng_ha,urban_ha,water_ha
"93413",115.5,44.25,239.5625,0,0.6875
"93414",50.25,126.3125,223.4375,0,0
"93415",26.9375,4.5625,368.5,0,0
"93416",118.6875,29.0625,252.25,0,0
"93417",60.5625,58.25,245.75,0,35.4375
"93418",16.125,17.4375,170.5,0,195.9375
"93419",0,0,381.75,0,18.25
"93420",0,0,400,0,0
"93421",0,0,399.0625,0,0.9375
"93422",0,7.75,388.625,0,3.625
"93423",0,134.375,235.9375,0,29.6875
"93424",0,360,40,0,0
"93425",15.9375,165.125,218.9375,0,0
"93426",0,0,400,0,0
"93427",0,0,400,0,0
"93428",0,0.375,383.4375,0,16.1875
"93429",0,4.25,381.0625,0,14.6875
"93430",0,78.6875,309.375,0,11.9375
"93431",0,0,398.625,0,1.375
"93432",77.75,0,313.3125,6.625,2.3125
"93625",121.375,76.875,68.5,36.375,96.875
"93626",221.3125,72.375,83.6875,6.6875,15.9375
"93627",309.5,41.8125,33.375,12.3125,3
"93628",163.375,6.0625,0,203.75,26.8125
"93629",18.5625,32,0,242.625,106.8125
"93630",0,1.625,0,302,96.375
"93631",95.6875,93.9375,2.375,201,7
"93632",137.1875,6.0625,44.625,212.125,0
"93633",202.125,22.0625,29,146.8125,0
"93634",295.375,36.6875,25.3125,42.625,0
"93635",306.9375,18.0625,19.375,54.875,0.75
"93636",236.0625,22.8125,14.875,16.0625,110.1875
"93637",339.3125,53.5,3,4.1875,0
"93638",341.8125,34.5625,11.1875,12.4375,0
"93639",263.625,107.6875,28.0625,0.625,0
"93640",270.25,101.5,13.25,11.5,3.5
"93641",74.5,287.6875,26.9375,10.875,0
"93642",174.625,215.125,8.3125,1.9375,0
"93643",360.5,25.875,2,11.625,0
"93644",384.5625,0.4375,11.8125,3.1875,0
"93645",288.3125,49,4.8125,57.875,0
"93646",300.8125,67.0625,0,32.125,0
"93647",250.5625,140.6875,8.75,0,0
"93648",289.6875,97.75,2.25,10.3125,0
"93649",380.25,6.25,0,13,0.5
"93650",386.1875,11.1875,0,2.625,0
"93651",390.3125,9,0,0.6875,0
"93652",365,34.9375,0,0.0625,0
"93653",390.375,9.1875,0,0.4375,0
"93654",384.3125,12.875,0,2.8125,0
"93655",359.5625,38.625,0,1.8125,0
"93656",286.6875,111.625,0,1.6875,0
"93657",373.875,23.9375,0,2.1875,0
"93658",376.75,22.6875,0,0.5625,0
"93659",345.8125,53.5,0,0.6875,0
"93660",270.9375,126.25,0,2.8125,0
"93661",364.0625,35.1875,0,0.75,0
"93662",312.6875,82.625,0,4.6875,0
"93663",335.4375,64.5625,0,0,0
"93664",240.1875,159.125,0,0.6875,0
"93665",308.6875,14.9375,75.875,0.5,0
"93666",121.3125,12.25,266.4375,0,0
"93667",241.25,52.625,105.625,0.5,0
"93668",279.5625,55.6875,61.375,3.375,0
"93669",331.75,33.875,34.375,0,0
"93670",43.9375,5.4375,350.625,0,0
"93671",63.625,132.9375,202.1875,1.25,0
"93672",39.625,257,100.4375,2.9375,0
"93673",250.5,55.375,0,69.875,24.25
"93686",234.1875,28.625,0,9.75,127.4375
"93687",351.4375,3.3125,17.25,26.0625,1.9375
"93688",256.9375,68.1875,32.625,16.0625,26.1875
"93689",162.875,38.9375,0,198.1875,0
"93690",138.3125,60.5625,0,201.125,0
"93691",105.3125,162.5625,0.9375,131.1875,0
"93692",182.5,137.4375,0.6875,79.375,0
"93693",227.5625,128.8125,1.1875,42.4375,0
"93694",215.625,118.875,64.1875,1.3125,0
"93695",35.125,241.6875,123.1875,0,0
"93696",11.625,268.3125,113.9375,6.125,0
"93697",0,69.3125,330.6875,0,0
"93698",1.0625,238.8125,133.1875,26.9375,0
"93699",1.125,163.75,234.0625,1.0625,0
"93700",0,303.875,96.125,0,0
"93701",0,354.625,45.375,0,0
"93702",7.9375,169.5625,213.9375,4.0625,4.5
"93703",132.0625,196.625,12.5,58.8125,0
"93704",132.6875,199.3125,68,0,0
"93705",18.8125,330.125,51.0625,0,0
"93706",0,141.875,258.125,0,0
"93707",0,67.1875,332.8125,0,0
"93708",0,147.625,252.375,0,0
"93709",0,33.4375,366.5625,0,0
"93710",6.0625,49.8125,306.4375,0.4375,37.25
"93711",129.25,45.9375,218.5625,4.5625,1.6875
"93712",351.3125,24.75,19.3125,4.625,0
"93713",306.0625,10.4375,81.9375,1.5625,0
"93714",361.25,24.3125,5.4375,9,0
"93715",208.375,29.25,159.4375,2.9375,0
"93716",30,6.25,363.75,0,0
"93717",47.125,16.9375,334.9375,1,0
"93718",0,23.625,376.375,0,0
"93719",4.75,17.125,375.25,2.875,0
"93720",42.9375,75.6875,280.375,1,0
"93721",158.3125,206.0625,35.625,0,0
"93722",370.75,26,2,1.25,0
"93723",331.0625,20,27.0625,18.875,3
"93724",203.8125,63.25,132.9375,0,0
"93725",130.625,102.9375,165.0625,0.875,0.5
"93726",59.1875,248.875,91.25,0,0.6875
"93727",2.5625,278.875,118.5625,0,0
"93728",0,23.1875,376.8125,0,0
"93729",0,0,400,0,0
"93730",20.25,7.125,372.625,0,0
"93731",3.3125,24.0625,372.625,0,0
"93732",0,6.9375,393.0625,0,0
"93733",0,0.5,394.875,0,4.625
"93734",0,4.75,335.0625,0,60.1875
"93735",0,0,367.3125,0,32.6875
"93736",0,0,400,0,0
"93737",3,44.8125,352.1875,0,0
"93738",0,161.625,238.375,0,0
"93739",43.25,38.375,317.125,1.25,0
"93740",117.25,12.9375,268.4375,1.375,0
"93741",85.8125,60.75,253.4375,0,0
"93742",252.6875,75.5625,67.6875,4.0625,0
"93743",156.1875,20.5625,223.125,0,0.125
"93744",89.875,50,181.3125,0,78.8125
"93745",106.5625,66.8125,201.25,1.625,23.75
"93746",104.375,132.8125,162.3125,0.5,0
"93747",52.9375,102.4375,244.625,0,0
"93748",159.125,20.5625,218.8125,1.5,0
"93749",224.5,61.875,112.1875,1.4375,0
"93750",307.125,30.625,55.8125,6.4375,0
"93751",368.5625,19,1.4375,11,0
"93752",216.625,36.625,146.125,0.625,0
"93753",100.875,14.125,285,0,0
"93754",64.875,52.8125,282.3125,0,0
"93755",125.625,109.625,164.75,0,0
"93756",89.375,32.5,278.125,0,0
"93757",25.625,24.875,349.5,0,0
"93758",156.75,122.875,120.375,0,0
"93759",34.5625,87.3125,278.125,0,0
"93760",2.125,3.4375,394.4375,0,0
"93761",0,0,400,0,0
"93762",1.875,3.375,394.75,0,0
"93763",72.125,19.625,308.25,0,0
"93764",168.375,7.875,223.75,0,0
"93765",283.625,19.875,24.125,0.5,71.875
"93766",312.0625,26.1875,16.25,0.4375,45.0625
"93767",104.125,4.375,291.5,0,0
"93768",162.6875,44.125,193.1875,0,0
"93769",237.0625,15.1875,147.375,0,0.375
"93770",29,48.875,319.75,2,0.375
"93771",0.0625,1.125,398.8125,0,0
"93772",0,2.125,394.9375,0,2.9375
"93773",34.625,1.1875,364.1875,0,0
"93774",116.625,22.3125,260.4375,0.625,0
"93775",327.375,24.875,45.5625,2.1875,0
"93776",184.4375,5.875,208.4375,1.25,0
"93777",0,0,400,0,0
"93778",6.9375,0,368.75,0,24.3125
"93779",51.5,0,348.5,0,0
"93780",163.5625,1.125,235.25,0,0.0625
"93781",372.5625,11.3125,16.125,0,0
"93782",377.125,16.5625,6.3125,0,0
"93783",374.9375,16.0625,5.9375,3.0625,0
"93784",312.5625,40.6875,46.125,0.625,0
"93785",237.25,22.8125,139.875,0.0625,0
"93786",290.8125,27.625,77.5,2.25,1.8125
"93787",356.6875,22.6875,1.125,19.1875,0.3125
"93788",296.375,21.875,22.25,58.375,1.125
"93877",129.875,95.875,0,16,158.25
"93878",127.4375,208.8125,60.75,1.75,1.25
"93879",290.25,58.8125,50,0.9375,0
"93880",91.625,186.5625,121.0625,0.75,0
"93881",44.625,273.4375,81.75,0.1875,0
"93882",79.5625,281.625,37.875,0.9375,0
"93883",187.125,47.8125,162.25,2.8125,0
"93884",339.25,35.0625,15.0625,10.4375,0.1875
"93885",344.8125,32.4375,18.3125,4.4375,0
"93886",327.5625,19.375,0,7.9375,45.125
"93887",391.5625,3.6875,0.25,4.5,0
"93888",347.9375,44.1875,3.875,4,0
"93889",287.625,99.75,9.375,3.25,0
"93890",231.875,147.6875,12.875,6.1875,1.375
"93891",288.8125,97.8125,12.5,0.875,0
"93892",342.3125,43.4375,11.5625,2.6875,0
"93893",273,111.3125,13.125,2.5625,0
"93894",319.25,64.5,1.8125,3.0625,11.375
"93895",369.625,21.4375,0,2.8125,6.125
"93896",352.6875,25.1875,0,22.125,0
"93897",256.625,116,2.375,25,0
"93898",295.875,83.5625,13.5625,7,0
"93899",117.8125,163.3125,113.4375,0.5625,4.875
"93900",145.375,55.4375,187.1875,0.75,11.25
"93901",302.875,29.3125,63.75,4.0625,0
"93902",175.25,20.1875,199.5,5.0625,0
"93903",89.1875,6.1875,303.125,1.5,0
"93904",0.1875,0,399.8125,0,0
"93905",0,0,400,0,0
"93906",0,0,394.875,0,5.125
"93907",3,1.6875,388.0625,7.25,0
"93908",0,24.6875,375.3125,0,0
"93909",0,87.75,312.25,0,0
"93910",11.125,157.5625,231.3125,0,0
"93911",74.0625,313.3125,9.4375,3.1875,0
"93912",205.625,8.75,182.8125,2.8125,0
"93913",3.5625,0.5625,395.875,0,0
"93914",0,0.5,399.5,0,0
"93915",21.5,0,378.5,0,0
"93916",8.875,47.625,343.5,0,0
"93917",41.1875,222.0625,130.25,6.5,0
"93918",250.375,143.75,4.5625,1.3125,0
"93919",366,18.375,8.4375,0.9375,6.25
"93920",310.875,76.125,0,3.0625,9.9375
"93921",202.1875,42,9.4375,140.8125,5.5625
"93922",214.5625,84.75,15.75,84.9375,0
"93923",325.75,62.625,11.625,0,0
"93924",372.4375,27.5625,0,0,0
"93925",333.6875,15.3125,51,0,0
"93926",52.25,194.4375,153.3125,0,0
"93927",9.4375,277.25,111.375,1.9375,0
"93928",1.625,267.8125,130.5625,0,0
"93929",170.875,16.8125,135.6875,76.625,0
"93930",185.875,133.1875,65.4375,11.25,4.25
"93931",151.4375,95.1875,142.9375,10.4375,0
"93932",279.6875,46.5,33,40.8125,0
"93933",225.75,58.875,68.9375,46.4375,0
"93934",96.8125,159.25,143.9375,0,0
"93935",219.375,159.4375,13.4375,4.0625,3.6875
"93936",376.75,18.25,0.5,3.3125,1.1875
"93937",176.4375,26.1875,175.375,1.5,20.5
"93938",311.25,34,4.75,50,0
"93939",72.875,105.6875,0,221.125,0.3125
"93940",19,5.625,0,375.375,0
"93941",127.5625,64.4375,0,199.9375,8.0625
"93942",303.75,32.1875,34.1875,29.875,0
"93943",299.0625,18.5625,39.625,42.75,0
"93944",250.625,77.25,0,5.6875,66.4375
"93946",44.8125,18.625,0,330.6875,5.875
"93947",244.9375,30.125,0,124.9375,0
"93948",222,61.125,33.8125,81.1875,1.875
"93949",0,5.625,394.375,0,0
"93950",0,0,400,0,0
"93951",0,0,400,0,0
"93952",0,7.8125,392.1875,0,0
"93953",110.25,37.125,252.625,0,0
"93954",349.5,16.375,2.25,31.875,0
"93955",267.4375,77.8125,52.5,2.25,0
"93956",225.5,46.3125,126.8125,0.8125,0.5625
"93957",297.0625,99.875,0,1.875,1.1875
"93958",281.75,114.3125,0,3.9375,0
"93959",350.875,36.875,0,5.4375,6.8125
"93960",360.625,34.0625,0,5.3125,0
"93961",340.8125,47.375,5.8125,6,0
"93962",201.625,28.875,168.5,1,0
"93963",186,28.125,185.875,0,0
"93964",0,0.375,399.625,0,0
"93965",39.125,8.9375,351.9375,0,0
"93966",0,0,400,0,0
"93967",0,10.375,387.8125,0,1.8125
"93968",31.5,9.625,358.875,0,0
"93969",0,0,400,0,0
"93970",0,0,397.9375,0,2.0625
"93971",0,184.625,215.375,0,0
"93972",0,355.625,33.3125,0,11.0625
"93973",2.0625,347.9375,50,0,0
"93974",59.125,329.5625,11.3125,0,0
"93975",228.5625,163.5,7.375,0.5625,0
"93976",237.0625,93.25,66.875,2.8125,0
"93977",0,48.5,340.0625,0,11.4375
"93978",0,64.8125,332.9375,0,2.25
"93979",0,58.25,341.75,0,0
"93980",64.5625,232.5,95.5,0.75,6.6875
"93981",102.6875,73.4375,223.875,0,0
"93982",268.125,68.3125,56.875,3,3.6875
"93983",181.0625,57.625,161.3125,0,0
"93984",14.9375,53.8125,331.25,0,0
"93985",1.5625,24.8125,373.625,0,0
"93986",0,0,400,0,0
"93987",0,0,400,0,0
"93988",0,0,400,0,0
"93989",0,0,393.8125,0,6.1875
"93990",0,0,398.625,0,1.375
"93991",0,0,400,0,0
"93992",0,0,400,0,0
"93993",0,0,400,0,0
"93994",0,0,400,0,0
"93995",0,0,400,0,0
"93996",0,0,400,0,0
"93997",0,0,400,0,0
"93998",0,0,400,0,0
"93999",0,0,400,0,0
"94000",0,0,400,0,0
"94001",0,24.5,375.5,0,0
"94002",0,149.75,250.25,0,0
"94003",11.1875,195.125,142.9375,0,50.75
"94004",48.25,264.125,72.6875,0.75,14.1875
"94005",104.4375,172.0625,102.0625,18.4375,3
"94006",5.9375,196.25,96.75,99.125,1.9375
"94007",11.4375,339.25,39.25,10.0625,0
"94008",0,320.6875,79.3125,0,0
"94009",3.625,222.125,174.25,0,0
"94010",35.75,290.3125,73.9375,0,0
"94011",30.875,210.5,153.625,5,0
"94012",0,176.375,223.625,0,0
"94013",0,73.875,326.125,0,0
"94014",0,0,393.9375,0,6.0625
"94015",0,0,400,0,0
"94016",0,0,400,0,0
"94017",0,0,400,0,0
"94018",0,0,400,0,0
"94019",3.0625,19.3125,377.5625,0,0.0625
"94020",7.9375,131.5625,255,0,5.5
"94021",0,184.6875,215.3125,0,0
"94022",126.625,165.125,103.3125,0.6875,4.25
"94023",106.4375,283.6875,9.875,0,0
"94024",142.5,253.3125,4.1875,0,0
"94025",99.5625,298.875,0.875,0.6875,0
"94026",267.125,126,0,4.25,2.625
"94027",262.3125,94.6875,0,43,0
"94028",86.4375,17.75,0,144.125,151.6875
"94039",296.6875,14.25,0.5,2,86.5625
"94040",352.4375,43.1875,0,4.375,0
"94041",203,0,0,0,197
"94051",249.1875,41.3125,2.375,9.4375,97.6875
"94052",234.625,29.875,97.75,37.125,0.625
"94053",29.4375,22,343.6875,2.4375,2.4375
"94054",0,32.5,367.5,0,0
"94055",0,0,400,0,0
"94056",0,0,400,0,0
"94057",0,0,400,0,0
"94058",0,0,400,0,0
"94059",0,5,395,0,0
"94060",0,0,400,0,0
"94061",25.25,1.8125,372.9375,0,0
"94062",18,105.6875,273.4375,0,2.875
"94063",0,126.5625,273.4375,0,0
"94064",0,189.1875,210.8125,0,0
"94065",0,0,400,0,0
"94066",25.5625,31.375,343.0625,0,0
"94067",19.25,43.125,337.625,0,0
"94068",0,0,396.3125,0,3.6875
"94069",0,139.25,260.75,0,0
"94070",0,79.4375,320.5625,0,0
"94071",27,62.4375,310.5625,0,0
"94072",6.375,0,393.625,0,0
"94073",0,288.125,110.0625,0,1.8125
"94074",0,259.5625,139.9375,0,0.5
"94075",26.9375,7.8125,365.25,0,0
"94076",108.4375,0,291.5625,0,0
"94077",95.4375,18.3125,286.25,0,0
"94078",117.5625,22.625,258.1875,1.625,0
"94079",46.5,7.3125,346,0.1875,0
"94080",166.875,6.125,223.3125,0.875,2.8125
"94081",198.0625,0.8125,185.875,2.75,12.5
"94082",134.5,0,126.0625,4.25,135.1875
"94275",291.5625,16.625,17.4375,1.5,72.875
"94276",251.0625,25.0625,100.0625,21.1875,2.625
"94277",170.5,42.9375,36.5,150.0625,0
"94278",118.8125,47.3125,3.5,52.5625,177.8125
"94282",5.75,5.9375,0,388.3125,0
"94283",65.125,27.1875,26.5,281.1875,0
"94284",330.9375,13.75,30.1875,25.125,0
"94285",306.375,32.6875,31.1875,29.75,0
"94286",121.75,8.5,12.25,115.5625,141.9375
"94287",237.375,72,87,3.625,0
"94288",274.875,30.3125,93,1.8125,0
"94289",198.375,161,40,0.625,0
"94290",39.5,353,6.5,1,0
"94291",91.3125,281.4375,23.25,4,0
"94292",327.375,40.1875,0,32.4375,0
"94293",343.4375,10.8125,8.875,36.875,0
"94294",306.5,18.1875,19.1875,56.125,0
"94295",103.75,5.375,0,290.875,0
"94296",51.0625,12.5625,2.125,326.125,8.125
"94297",224.75,67.6875,10.0625,93.6875,3.8125
"94298",297.9375,73.5625,5.8125,22.6875,0
"94299",366.625,27.3125,0,6.0625,0
"94300",370.8125,23.25,0,5.9375,0
"94301",377.5625,15.25,0,7.1875,0
"94302",367.8125,31.5,0,0.6875,0
"94303",379.375,16.375,0,4.25,0
"94304",343.8125,55.0625,0,1.125,0
"94305",278.5625,120.0625,0,1.375,0
"94306",338.8125,57.4375,0,3.75,0
"94307",377,19.8125,0,3.1875,0
"94308",380.125,17.0625,0,2.8125,0
"94309",326.1875,68.125,0,5.6875,0
"94310",274.3125,120.375,0,5.3125,0
"94311",304.125,95.875,0,0,0
"94312",323.125,73.1875,0,3.6875,0
"94313",291.875,79.4375,0,28.6875,0
"94314",225.875,165.125,0,8.4375,0.5625
"94315",353,37.25,5.3125,4.4375,0
"94316",299.0625,72.625,27.875,0.4375,0
"94317",311.5625,52.25,28.25,7.9375,0
"94318",325.6875,67.875,4.75,1.6875,0
"94319",356.875,42.9375,0.1875,0,0
"94320",113.375,41.125,245.5,0,0
"94321",6.9375,88.875,304.1875,0,0
"94322",294.1875,99,1.0625,5.75,0
"94323",180.1875,163.5,31.6875,24.625,0
"94324",64.5,77.625,86.1875,0,171.6875
"94335",348.1875,7.9375,0,5.25,38.625
"94336",386.5,10.375,0,3.125,0
"94337",346.6875,47.75,0.8125,4.75,0
"94338",262.6875,78.25,5.9375,52.75,0.375
"94339",61.5625,6.625,7.9375,320.125,3.75
"94340",54.75,12.4375,0,332.8125,0
"94341",133.3125,35.8125,10.0625,220,0.8125
"94342",152.0625,86.6875,11.5625,149.6875,0
"94343",239.3125,90.4375,6.8125,63.4375,0
"94344",80.1875,132.125,174.125,13.5625,0
"94345",55.3125,67,222.75,54.9375,0
"94346",25.4375,11.625,330.0625,32.875,0
"94347",0,57.625,342.375,0,0
"94348",0,353.8125,46.1875,0,0
"94349",0.6875,336.125,55.3125,7.875,0
"94350",0,367.25,31.6875,1.0625,0
"94351",0,297.9375,88.25,0,13.8125
"94352",72.75,276.1875,45.3125,5.75,0
"94353",194.375,134.3125,47.875,23.4375,0
"94354",172.75,199.4375,24.6875,3.125,0
"94355",126.0625,223.1875,50.75,0,0
"94356",26.375,163.875,208.0625,1.6875,0
"94357",24.5,44.375,331.125,0,0
"94358",0,84.8125,315.1875,0,0
"94359",0,1,399,0,0
"94360",5.3125,11.875,382.8125,0,0
"94361",52.5625,51,296.4375,0,0
"94362",291.25,32.1875,74.875,1.6875,0
"94363",87.5625,29.25,283.1875,0,0
"94364",269.1875,65.8125,51.6875,13.3125,0
"94365",258.5625,42.375,95.5625,3.5,0
"94366",294.8125,58.875,45.5,0.8125,0
"94367",226.9375,26.875,146.1875,0,0
"94368",12.4375,24.3125,363.25,0,0
"94369",0,0,400,0,0
"94370",0,33.1875,366.8125,0,0
"94371",65.4375,267.75,66.8125,0,0
"94372",295.9375,44.5625,54.25,5.25,0
"94373",381.1875,15.25,2.1875,1.375,0
"94374",372.1875,14.4375,12.6875,0.6875,0
"94375",298.125,86.625,14,1.25,0
"94376",167.4375,118.125,113.75,0,0.6875
"94377",11.4375,28.125,360.4375,0,0
"94378",0,0,400,0,0
"94379",0,0,400,0,0
"94380",11.375,24.3125,349.75,1.5,13.0625
"94381",0,154.875,150,0,95.125
"94382",13.8125,106.125,209.5,0,70.5625
"94383",0,143.3125,199.5,0,57.1875
"94384",0,5.3125,392.5625,0,2.125
"94385",0,0,396.375,0,3.625
"94386",17.3125,1.125,381.1875,0.375,0
"94387",181.5625,2.1875,215.9375,0.3125,0
"94388",162.875,17.5625,218.9375,0.625,0
"94389",184.5625,14.4375,193.25,7.75,0
"94390",155.4375,3.375,238.375,2.8125,0
"94391",226.125,14,159.3125,0.5625,0
"94392",297.4375,56.375,44.25,1.9375,0
"94393",153.375,39.1875,146.75,2.5,58.1875
"94394",94.25,15.5625,206.9375,0,83.25
"94395",42.5,42.9375,314.5625,0,0
"94396",7.6875,231.0625,161.25,0,0
"94397",1.375,177.125,221.5,0,0
"94398",0,6.6875,393.3125,0,0
"94399",99.4375,39.875,260.6875,0,0
"94400",79.1875,31.5,287.25,2.0625,0
"94401",259.5,33.0625,105.9375,1.5,0
"94402",160.375,80.375,159.25,0,0
"94403",7.25,42.125,350.625,0,0
"94404",0,191.5,208.5,0,0
"94405",0,363.8125,34.375,0,1.8125
"94406",53.5,131.9375,214.5625,0,0
"94407",0,105.8125,294.1875,0,0
"94408",0,69.125,330.875,0,0
"94409",102.375,35.6875,261.9375,0,0
"94410",98.5,6.6875,294.8125,0,0
"94411",0,1.75,398.25,0,0
"94412",16.0625,19.5625,364.375,0,0
"94413",7.25,78.9375,313.8125,0,0
"94414",8.25,150,241.75,0,0
"94415",40.6875,122.375,235.25,0,1.6875
"94416",117.125,47.875,87.0625,0,147.9375
"94417",193.5,34.9375,74.3125,1.875,95.375
"94418",207.375,21.875,170.75,0,0
"94419",295.1875,38.1875,65.6875,0,0.9375
"94420",221.1875,9.125,167.75,1.9375,0
"94421",119.4375,2.75,277.8125,0,0
"94422",92.5,3.75,303.1875,0.5625,0
"94423",166.25,0,233.125,0.625,0
"94424",267.375,0,131.5625,1.0625,0
"94425",250.0625,5.4375,137.125,2.0625,5.3125
"94426",37.0625,0,362.9375,0,0
"94427",0,0,400,0,0
"94428",0,0,355.1875,0,44.8125
"94429",0.625,0,369.875,0,29.5
"94430",59.125,1.4375,338.1875,0,1.25
"94431",276.6875,2.75,120.5625,0,0
"94432",394.875,4.125,1,0,0
"94433",331.3125,29.375,37.1875,2.125,0
"94434",262.8125,95.0625,40.8125,1.3125,0
"94435",231.75,38.0625,130.1875,0,0
"94436",350.25,18.25,16.375,15.125,0
"94437",384.875,2,4.625,8.5,0
"94438",215.9375,119.3125,39,25.75,0
"94528",139.75,190.5625,45.375,2.8125,21.5
"94529",332.9375,56.9375,0.6875,9.4375,0
"94530",158.625,96.0625,144.5,0.8125,0
"94531",0,266.8125,133.1875,0,0
"94532",0,255.875,144.125,0,0
"94533",82.5,211.0625,105.75,0.6875,0
"94534",118.5,225.5625,22.6875,2.5,30.75
"94535",322.875,47.4375,16.3125,6.375,7
"94536",322.5625,3.625,60.875,2.3125,10.625
"94537",354.75,28,2.75,14,0.5
"94538",262.5,107.5625,22.6875,5.3125,1.9375
"94539",353.875,38.8125,2.1875,5.125,0
"94540",377.9375,20.3125,0,1.75,0
"94541",386.5625,10.125,3.3125,0,0
"94542",343.0625,43.25,1.0625,10.3125,2.3125
"94543",236.8125,137.9375,0,17.75,7.5
"94544",247.1875,125.9375,16.375,7.875,2.625
"94545",336.5,35.25,14.3125,13.9375,0
"94546",310.5625,84.6875,0.6875,4.0625,0
"94547",359.875,37.25,0,0.5625,2.3125
"94548",340.75,34.8125,19.125,5.3125,0
"94549",133.75,0,265.125,1.125,0
"94550",0,0,400,0,0
"94551",0,0,400,0,0
"94552",0,0,400,0,0
"94553",13.75,61.5625,324.6875,0,0
"94554",0.875,0,399.125,0,0
"94555",0,0,400,0,0
"94556",0,0,400,0,0
"94557",0,0,400,0,0
"94558",0,0,400,0,0
"94559",0,0,400,0,0
"94560",5.8125,58.5,335.6875,0,0
"94561",89.9375,109.0625,199.9375,1.0625,0
"94562",163.375,5.9375,228.375,2.3125,0
"94563",14,0,386,0,0
"94564",0,1.6875,398.3125,0,0
"94565",94.5625,53,252.4375,0,0
"94566",191.0625,125.1875,83.1875,0.5625,0
"94567",0,359.0625,40.9375,0,0
"94568",187.25,106.25,106.5,0,0
"94569",361.625,5.9375,30.875,1.5625,0
"94570",356.0625,13.8125,0,11.25,18.875
"94571",294.125,50.125,25.1875,24.3125,6.25
"94572",308.25,41.875,6.5,42.0625,1.3125
"94573",351.3125,34.5625,9.5625,4.5625,0
"94574",351.375,28.6875,17.1875,2.75,0
"94575",256.125,36.75,98.9375,2.0625,6.125
"94576",29.9375,56.125,301.5625,0,12.375
"94577",0,35.3125,364.6875,0,0
"94578",16.625,333.1875,50.1875,0,0
"94579",180.5,36.4375,182.1875,0.875,0
"94580",55.9375,233.5625,108.1875,2.3125,0
"94581",77.125,236.625,86.25,0,0
"94582",221.4375,113.0625,3.4375,62.0625,0
"94583",261.625,49.9375,71.125,17.3125,0
"94584",291.9375,24.25,83.8125,0,0
"94585",228.25,90.3125,62.5,18.9375,0
"94586",299.5625,63.5,2.5625,29.125,5.25
"94587",323.9375,23.9375,47.6875,4.4375,0
"94588",216.6875,57.6875,14.375,111.25,0
"94589",75.6875,82.625,0,237.75,3.9375
"94590",104.8125,21.4375,0,271.0625,2.6875
"94591",305.4375,10.1875,4.6875,57.1875,22.5
"94592",382.0625,2.375,3.5,11.6875,0.375
"94593",308.8125,3.3125,0,27.5,60.375
"94595",326.375,10.75,0,59.375,3.5
"94596",299.9375,48.25,0,44.3125,7.5
"94597",196.25,136.0625,6.0625,37.4375,24.1875
"94598",199.5625,90.125,32.1875,76.8125,1.3125
"94599",0,7.3125,392.6875,0,0
"94600",0,0,400,0,0
"94601",0,1,396.6875,0,2.3125
"94602",0,3.5625,351.375,0,45.0625
"94603",34.25,22.8125,342.9375,0,0
"94604",350.1875,22.8125,17.9375,9.0625,0
"94605",198.8125,55.6875,106.875,35.125,3.5
"94606",301.375,37.125,60,1.5,0
"94607",288.5,105.1875,0,6.3125,0
"94608",337.4375,43,0,6.625,12.9375
"94609",249.625,144.4375,0,3.3125,2.625
"94610",283.625,116.375,0,0,0
"94611",297.0625,96.375,0,1.625,4.9375
"94612",78.1875,46.0625,268.5625,0,7.1875
"94613",99.25,30.375,270.375,0,0
"94614",134.0625,96.6875,169.25,0,0
"94615",4.625,12.5,382.875,0,0
"94616",0,0,399.1875,0,0.8125
"94617",0.875,0.5,398.625,0,0
"94618",79.875,13.125,306.3125,0.6875,0
"94619",61.25,57.875,280.0625,0.8125,0
"94620",0,177.9375,222.0625,0,0
"94621",2.0625,229.9375,168,0,0
"94622",0,303.25,80.375,0,16.375
"94623",0,338.75,37.8125,0,23.4375
"94624",0,377.8125,22.0625,0,0.125
"94625",40,327,28.625,0,4.375
"94626",233.4375,155.375,0.375,10.8125,0
"94627",100.8125,182.125,117.0625,0,0
"94628",0,133.5625,266.4375,0,0
"94629",18.5625,209.75,141.625,3.0625,27
"94630",70,286.875,38.75,4.375,0
"94631",151.1875,214.3125,32.125,2.375,0
"94632",79.1875,44.5625,276.25,0,0
"94633",34.125,15.25,336.4375,0.5625,13.625
"94634",11.9375,4.5625,383.5,0,0
"94635",0.1875,3.3125,396.5,0,0
"94636",0,0.6875,399.3125,0,0
"94637",0,0,400,0,0
"94638",0,0,400,0,0
"94639",0,0,400,0,0
"94640",0,0,400,0,0
"94641",0,0,400,0,0
"94642",0,0,400,0,0
"94643",0,0,400,0,0
"94644",0,0,400,0,0
"94645",0,0,400,0,0
"94646",0,0,400,0,0
"94647",0,0,400,0,0
"94648",0,0,400,0,0
"94649",0,0,322.1875,0,77.8125
"94650",0,0,398.875,0,1.125
"94651",0,0,396.5,0,3.5
"94652",0,0,400,0,0
"94653",0,74.625,314.5,0,10.875
"94654",67.5625,250.6875,79.375,0,2.375
"94655",85.125,260.25,39.5625,14.5625,0.5
"94656",87.0625,157.6875,102,41.4375,11.8125
"94657",39,186.1875,166.125,7.5625,1.125
"94658",35.5,278.875,64.5625,0,21.0625
"94659",29.625,325,42.0625,1.0625,2.25
"94660",5.75,371,23.25,0,0
"94661",66.875,237.1875,60.1875,35.75,0
"94662",0,185.5,214.5,0,0
